rally,ball_round,time,frame_num,score_status,player_score,opponent_score,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,player_move_x,player_move_y,opponent_location_area,opponent_location_x,opponent_location_y,opponent_move_x,opponent_move_y,ball_distance,player_type,opponent_type,player_move_area,moving_x,moving_y,landing_court_number,ball_distance_x,ball_distance_y,db,set,match_id,rally_id
24,9,00:45:11,67778.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,接殺防守,0.0,0.0,1.0,14.0,-0.3939991438205034,0.3905273789972592,2.0,19.0,0.1966073818728051,0.5525923637022233,,,Kento MOMOTA,,6.0,-0.1580679390551495,0.0455123512714105,0.3574163510081355,-0.0373584129910847,11.0,0.1942221458766449,0.1639164572171118,-0.1736646762684045,0.0181750735402224,0.4179699782743964,10.0,10.0,14.0,-0.0365827928123679,0.3531689660061744,,-0.2359312047653539,0.3450150277258487,0.0,2,1.0,59
24,10,00:45:12,67803.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,挑球,0.0,1.0,2.0,19.0,0.1966073818728051,0.5525923637022233,1.0,4.0,0.4525544402111057,-0.2370695828153126,,,Kento MOMOTA,,11.0,0.1942221458766449,0.1639164572171118,-0.3543250719896319,-0.3526139835032917,14.0,-0.0365827928123679,0.3531689660061744,0.3574163510081355,-0.0373584129910847,0.3886832253040778,6.0,10.0,10.0,-0.1577176901168268,0.1999783801989316,,0.0023852359961601,0.3886759064851115,0.0,2,1.0,59
24,11,00:45:13,67835.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,長球,0.0,1.0,2.0,4.0,0.4525544402111057,-0.2370695828153126,1.0,5.0,-0.5102295606695499,-0.1431933169435166,,,Kento MOMOTA,,14.0,-0.0365827928123679,0.3531689660061744,-0.3544212334179153,0.4122226655842126,10.0,-0.1577176901168268,0.1999783801989316,-0.3543250719896319,-0.3526139835032917,0.7665747042818167,3.0,6.0,11.0,0.0981332067931903,0.1751530827689,,0.4891372330234735,-0.590238548821487,0.0,2,1.0,59
24,12,00:45:14,67866.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,切球,1.0,0.0,1.0,5.0,-0.5102295606695499,-0.1431933169435166,2.0,18.0,-0.3369723972564367,0.5538223278174058,,,Kento MOMOTA,,10.0,-0.1577176901168268,0.1999783801989316,0.2913430206438702,0.0540361866970221,11.0,0.0981332067931903,0.1751530827689,-0.3544212334179153,0.4122226655842126,0.4919669019356973,5.0,3.0,6.0,-0.2188865400256797,-0.0891571302464945,,-0.3525118705527231,-0.3431716971424482,0.0,2,1.0,59
24,13,00:45:15,67884.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,網前球,0.0,0.0,1.0,18.0,-0.3369723972564367,0.5538223278174058,2.0,19.0,0.3768921834475271,0.6324666790714344,,,Kento MOMOTA,,11.0,0.0981332067931903,0.1751530827689,0.1543922289261662,-0.2536124160539686,6.0,-0.2188865400256797,-0.0891571302464945,0.2913430206438702,0.0540361866970221,0.5768078395973794,8.0,5.0,14.0,-0.1825801683302704,0.3002099117634372,,-0.435105604049627,0.3786692450485058,0.0,2,1.0,59
24,14,00:45:16,67909.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,挑球,0.0,0.0,2.0,19.0,0.3768921834475271,0.6324666790714344,1.0,5.0,-0.434024503639795,-0.1477240146975873,,,Kento MOMOTA,,6.0,-0.2188865400256797,-0.0891571302464945,-0.2657661803601225,-0.4594670702541275,14.0,-0.1825801683302704,0.3002099117634372,0.1543922289261662,-0.2536124160539686,0.9357848094075274,6.0,8.0,11.0,0.1111260030874046,0.1729996088173069,,0.5957787234732068,0.7216238093179289,0.0,2,1.0,59
24,15,00:45:17,67949.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,切球,0.0,0.0,1.0,5.0,-0.434024503639795,-0.1477240146975873,2.0,15.0,0.3752717223895132,0.4736644116431954,,,Kento MOMOTA,,14.0,-0.1825801683302704,0.3002099117634372,0.3073089803737971,0.2416377251459299,11.0,0.1111260030874046,0.1729996088173069,-0.2657661803601225,-0.4594670702541275,0.5136818628626468,5.0,6.0,10.0,-0.1267155232659978,0.0939137104483426,,-0.2514443353095246,-0.4479339264610245,0.0,2,1.0,59
24,16,00:45:18,67968.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,推撲球,0.0,0.0,2.0,15.0,0.3752717223895132,0.4736644116431954,1.0,1.0,-0.4434903717598368,-0.2639683315019762,,,Kento MOMOTA,,11.0,0.1111260030874046,0.1729996088173069,-0.274339240666255,-0.3104358923639361,10.0,-0.1267155232659978,0.0939137104483426,0.3073089803737971,0.2416377251459299,0.400215297913459,9.0,5.0,11.0,0.1009324817232582,0.1632285192792593,,0.2641457193021085,0.3006648028258885,0.0,2,1.0,59
24,17,00:45:20,68000.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,切球,0.0,0.0,1.0,1.0,-0.4434903717598368,-0.2639683315019762,2.0,16.0,0.4556438612355737,0.4652275853028371,,,Kento MOMOTA,,10.0,-0.1267155232659978,0.0939137104483426,0.316623772520196,0.3639581312647293,11.0,0.1009324817232582,0.1632285192792593,-0.274339240666255,-0.3104358923639361,0.4779391808471287,5.0,9.0,10.0,-0.1268665992396408,0.0999897997627532,,-0.3167748484938389,-0.3578820419503188,0.0,2,1.0,59
24,18,00:45:20,68021.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,接殺防守,0.0,0.0,1.0,16.0,0.4556438612355737,0.4652275853028371,2.0,14.0,-0.3986962533699556,0.5119795616980393,,,Kento MOMOTA,,11.0,0.1009324817232582,0.1632285192792593,-0.3112722685601855,-0.23427968280347,10.0,-0.1268665992396408,0.0999897997627532,0.316623772520196,0.3639581312647293,0.4658579167886312,10.0,5.0,11.0,0.1443715926753882,0.230947902499367,,0.3547113795123155,0.3019990660235778,0.0,2,1.0,59
24,19,00:45:21,68045.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,推撲球,0.0,0.0,2.0,14.0,-0.3986962533699556,0.5119795616980393,1.0,7.0,0.3133410558837414,-0.0441344848267705,,,Kento MOMOTA,,10.0,-0.1268665992396408,0.0999897997627532,0.2865721657774984,-0.2113379712795596,11.0,0.1443715926753882,0.230947902499367,-0.3112722685601855,-0.23427968280347,0.4935857826194959,9.0,10.0,14.0,-0.1121240875924572,0.3006415904184796,,-0.2718296541303148,0.4119897619352861,0.0,2,1.0,59
24,20,00:45:22,68069.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,長球,0.0,0.0,2.0,7.0,0.3133410558837414,-0.0441344848267705,1.0,4.0,0.463655538414172,-0.3020084197114429,,,Kento MOMOTA,,11.0,0.1443715926753882,0.230947902499367,-0.3048080290967718,0.0383107371010772,14.0,-0.1121240875924572,0.3006415904184796,0.2865721657774984,-0.2113379712795596,0.3228327729862105,3.0,9.0,7.0,0.0085330267869696,-0.0058237477256933,,0.1689694632083531,-0.2750823873261375,0.0,2,1.0,59
24,21,00:45:23,68094.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,長球,1.0,0.0,2.0,4.0,0.463655538414172,-0.3020084197114429,1.0,1.0,-0.4646702446712892,-0.1637524726460293,,,Kento MOMOTA,,14.0,-0.1121240875924572,0.3006415904184796,-0.2830483674758377,0.4528666560484078,7.0,0.0085330267869696,-0.0058237477256933,-0.3048080290967718,0.0383107371010772,0.8334921789878592,3.0,3.0,11.0,0.1806071709383343,0.150858236336965,,0.5757796260066292,-0.6026500101299225,0.0,2,1.0,59
24,22,00:45:25,68138.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,切球,1.0,0.0,1.0,1.0,-0.4646702446712892,-0.1637524726460293,2.0,21.0,-0.5096474903647091,0.7897523190932498,,,Kento MOMOTA,,7.0,0.0085330267869696,-0.0058237477256933,0.3418186777370504,0.0650103466769573,11.0,0.1806071709383343,0.150858236336965,-0.2830483674758377,0.4528666560484078,0.4988615221419284,5.0,3.0,6.0,-0.1228515669342388,-0.0987421259690719,,-0.4732032714582588,-0.157928724920336,0.0,2,1.0,59
24,23,00:45:26,68163.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,網前球,0.0,0.0,1.0,21.0,-0.5096474903647091,0.7897523190932498,2.0,20.0,0.4869701329969943,0.5458120733908117,,,Kento MOMOTA,,11.0,0.1806071709383343,0.150858236336965,0.3482923641987889,-0.44390407964684,6.0,-0.1228515669342388,-0.0987421259690719,0.3418186777370504,0.0650103466769573,0.9405515118437552,8.0,5.0,14.0,-0.1613551261659202,0.3458482394464098,,-0.6902546613030435,0.6388940827562848,0.0,2,1.0,59
24,24,00:45:27,68189.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,推撲球,0.0,0.0,2.0,20.0,0.4869701329969943,0.5458120733908117,1.0,1.0,-0.4392466196645069,-0.2855951921320757,,,Kento MOMOTA,,6.0,-0.1228515669342388,-0.0987421259690719,-0.3359614649238624,-0.3052761116503665,14.0,-0.1613551261659202,0.3458482394464098,0.3482923641987889,-0.44390407964684,0.8873176554196809,9.0,8.0,11.0,0.1510086680731319,0.2405359617404452,,0.6098216999312331,0.6445541993598837,0.0,2,1.0,59
24,25,00:45:28,68223.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,切球,0.0,0.0,2.0,1.0,-0.4392466196645069,-0.2855951921320757,1.0,15.0,0.0875169543220903,0.3621169581223685,,,Kento MOMOTA,,14.0,-0.1613551261659202,0.3458482394464098,0.3167344028825978,0.3193740947753525,11.0,0.1510086680731319,0.2405359617404452,-0.3359614649238624,-0.3052761116503665,0.6898873019867002,5.0,9.0,6.0,-0.1225122167819091,0.0337789026432768,,-0.2778914934985866,-0.6314434315784855,0.0,2,1.0,59
24,26,00:45:29,68240.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,接殺防守,0.0,1.0,1.0,15.0,0.0875169543220903,0.3621169581223685,2.0,17.0,-0.4208731669959979,0.7241176163411557,,,Kento MOMOTA,,11.0,0.1510086680731319,0.2405359617404452,0.0566451760300101,-0.1216310564642401,6.0,-0.1225122167819091,0.0337789026432768,0.3167344028825978,0.3193740947753525,0.1371609871511045,10.0,5.0,11.0,0.1441621303521004,0.2404859016581284,,-0.0634917137510416,0.1215809963819233,0.0,2,1.0,59
24,27,00:45:30,68261.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,挑球,0.0,0.0,2.0,17.0,-0.4208731669959979,0.7241176163411557,1.0,5.0,-0.4240623252687526,-0.0599142027818521,,,Kento MOMOTA,,6.0,-0.1225122167819091,0.0337789026432768,0.4472150023041237,-0.6353583751466692,11.0,0.1441621303521004,0.2404859016581284,0.0566451760300101,-0.1216310564642401,0.7520550486784169,6.0,10.0,11.0,0.0263418353081258,0.0887592411944865,,-0.2983609502140888,0.6903387136978789,0.0,2,1.0,59
24,28,00:45:31,68295.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,殺球,1.0,0.0,1.0,5.0,-0.4240623252687526,-0.0599142027818521,2.0,12.0,0.4181729724423003,0.2083379084937007,,,Kento MOMOTA,,11.0,0.1441621303521004,0.2404859016581284,0.0659933205780518,-0.1345713623020358,11.0,0.0263418353081258,0.0887592411944865,0.4472150023041237,-0.6353583751466692,0.6427435372784124,4.0,6.0,2.0,-0.3580690046907008,-0.1944855650838879,,-0.568224455620853,-0.3004001044399805,0.0,2,1.0,59
24,29,00:45:32,68305.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,接殺防守,0.0,1.0,1.0,12.0,0.4181729724423003,0.2083379084937007,2.0,14.0,-0.4068418377617188,0.4680928504268339,,,Kento MOMOTA,,11.0,0.0263418353081258,0.0887592411944865,-0.1908028037081567,0.0367369114887561,2.0,-0.3580690046907008,-0.1944855650838879,0.0659933205780518,-0.1345713623020358,0.4096714509224635,10.0,4.0,11.0,0.2273701687341436,0.2450748199824569,,0.3918311371341745,0.1195786672992142,0.0,2,1.0,59
24,30,00:45:33,68330.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,挑球,0.0,1.0,2.0,14.0,-0.4068418377617188,0.4680928504268339,1.0,2.0,-0.393356747955616,-0.2033558839074956,,,Kento MOMOTA,,2.0,-0.3580690046907008,-0.1944855650838879,0.4663077092673562,-0.3051701148009061,11.0,0.2273701687341436,0.2450748199824569,-0.1908028037081567,0.0367369114887561,0.6643710905408755,6.0,10.0,11.0,0.0594658715056374,0.1629227356259278,,-0.0487728330710179,0.6625784155107218,0.0,2,1.0,59
24,31,00:45:34,68366.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,切球,0.0,0.0,1.0,2.0,-0.393356747955616,-0.2033558839074956,2.0,20.0,0.4271260266702335,0.5542195015357957,,,Kento MOMOTA,,11.0,0.2273701687341436,0.2450748199824569,0.2652783086187864,0.2430683735577213,11.0,0.0594658715056374,0.1629227356259278,0.4663077092673562,-0.3051701148009061,0.7657623660734536,5.0,6.0,6.0,-0.1280784393368296,0.0397124896502257,,-0.6207269166897595,-0.4484307038899525,0.0,2,1.0,59
24,32,00:45:35,68391.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,推撲球,0.0,0.0,2.0,20.0,0.4271260266702335,0.5542195015357957,1.0,1.0,-0.4162214195761086,-0.1756774620666419,,,Kento MOMOTA,,11.0,0.0594658715056374,0.1629227356259278,-0.3197875653571919,-0.3619234292303612,6.0,-0.1280784393368296,0.0397124896502257,0.2652783086187864,0.2430683735577213,0.5369237829591615,9.0,5.0,11.0,0.1073384613130416,0.1922960723054345,,0.3676601551645961,0.3912967659098679,0.0,2,1.0,59
24,33,00:45:37,68426.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,長球,0.0,0.0,2.0,1.0,-0.4162214195761086,-0.1756774620666419,1.0,4.0,0.5274377102833533,-0.1771673252106853,,,Kento MOMOTA,,6.0,-0.1280784393368296,0.0397124896502257,0.2942383308430394,0.3001169381230771,11.0,0.1073384613130416,0.1922960723054345,-0.3197875653571919,-0.3619234292303612,0.3597488128705473,3.0,9.0,10.0,-0.1219830887330692,0.1244394760564352,,-0.288142980239279,-0.2153899517168676,0.0,2,1.0,59
24,34,00:45:38,68460.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,長球,0.0,0.0,2.0,4.0,0.5274377102833533,-0.1771673252106853,1.0,1.0,-0.4957674426832112,-0.1649422850375193,,,Kento MOMOTA,,11.0,0.1073384613130416,0.1922960723054345,-0.4121510231379695,0.3112780132052437,10.0,-0.1219830887330692,0.1244394760564352,0.2942383308430394,0.3001169381230771,0.5594520364513604,3.0,3.0,11.0,0.1152866871453838,0.1341106879945584,,0.4200992489703117,-0.3694633975161198,0.0,2,1.0,59
24,35,00:45:39,68492.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,切球,0.0,0.0,1.0,1.0,-0.4957674426832112,-0.1649422850375193,2.0,16.0,0.4274439404410999,0.4919947275847919,,,Kento MOMOTA,,10.0,-0.1219830887330692,0.1244394760564352,0.2753147498472279,0.2100853204308543,11.0,0.1152866871453838,0.1341106879945584,-0.4121510231379695,0.3112780132052437,0.4727119068859632,5.0,3.0,6.0,-0.2204526928359833,0.0451430353933351,,-0.373784353950142,-0.2893817610939544,0.0,2,1.0,59
24,36,00:45:40,68513.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,接殺防守,0.0,0.0,1.0,16.0,0.4274439404410999,0.4919947275847919,2.0,18.0,-0.4032394000693688,0.6807529545439901,,,Kento MOMOTA,,11.0,0.1152866871453838,0.1341106879945584,-0.243225479749758,-0.2132782490499515,6.0,-0.2204526928359833,0.0451430353933351,0.2753147498472279,0.2100853204308543,0.4748927632408707,10.0,5.0,11.0,0.1842184606913419,0.2787164785348404,,0.3121572532957161,0.3578840395902335,0.0,2,1.0,59
24,37,00:45:41,68536.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,挑球,0.0,0.0,2.0,18.0,-0.4032394000693688,0.6807529545439901,1.0,8.0,0.4316750372201667,-0.1360167103633728,,,Kento MOMOTA,,6.0,-0.2204526928359833,0.0451430353933351,0.2230644163690027,-0.3675880300947853,11.0,0.1842184606913419,0.2787164785348404,-0.243225479749758,-0.2132782490499515,0.6613705086136858,6.0,10.0,14.0,-0.1801749837003661,0.3131649244492048,,-0.1827867072333855,0.635609919150655,0.0,2,1.0,59
24,38,00:45:42,68558.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,長球,0.0,0.0,2.0,8.0,0.4316750372201667,-0.1360167103633728,1.0,4.0,0.4700271662672408,-0.209481449122219,,,Kento MOMOTA,,11.0,0.1842184606913419,0.2787164785348404,-0.4270646775476288,0.2102366540436918,14.0,-0.1801749837003661,0.3131649244492048,0.2230644163690027,-0.3675880300947853,0.4829475905738086,3.0,6.0,7.0,0.0046103596725379,0.074219943680319,,0.2474565765288248,-0.4147331888982132,0.0,2,1.0,59
24,39,00:45:43,68580.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,長球,1.0,0.0,2.0,4.0,0.4700271662672408,-0.209481449122219,1.0,5.0,-0.4762544398447426,-0.0398982275966145,,,Kento MOMOTA,,14.0,-0.1801749837003661,0.3131649244492048,-0.3123704391708193,0.31116816228733,7.0,0.0046103596725379,0.074219943680319,-0.4270646775476288,0.2102366540436918,0.8342194361376739,3.0,3.0,11.0,0.1576567270964215,0.101686713165111,,0.650202149967607,-0.5226463735714237,0.0,2,1.0,59
24,40,00:45:44,68619.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,切球,1.0,0.0,1.0,5.0,-0.4762544398447426,-0.0398982275966145,2.0,19.0,0.3958628356300741,0.650039265870799,,,Kento MOMOTA,,7.0,0.0046103596725379,0.074219943680319,0.0914565261125648,-0.1023393942746136,11.0,0.1576567270964215,0.101686713165111,-0.3123704391708193,0.31116816228733,0.4942205099248572,5.0,3.0,6.0,-0.3847979137321777,-0.1422376218712281,,-0.4808647995172805,-0.1141181712769335,0.0,2,1.0,59
24,41,00:45:45,68638.0,-3.0,10.0,13.0,CHOU Tien Chen,2.0,接殺防守,0.0,1.0,2.0,19.0,0.3958628356300741,0.650039265870799,1.0,14.0,-0.0638309937736752,0.4974549665339126,,,Kento MOMOTA,,11.0,0.1576567270964215,0.101686713165111,-0.286996857709019,-0.5057805484689861,6.0,-0.3847979137321777,-0.1422376218712281,0.0914565261125648,-0.1023393942746136,0.5978567321705013,10.0,5.0,11.0,0.108865977921055,0.1442587174018129,,0.2382061085336525,0.548352552705688,0.0,2,1.0,59
24,42,00:45:46,68667.0,-3.0,10.0,13.0,Kento MOMOTA,2.0,推撲球,0.0,1.0,1.0,14.0,-0.0638309937736752,0.4974549665339126,2.0,4.0,0.521226171516338,-0.1534784525165946,對手落地致勝,落地致勝,Kento MOMOTA,,6.0,-0.3847979137321777,-0.1422376218712281,0.0,0.0,11.0,0.108865977921055,0.1442587174018129,-0.286996857709019,-0.5057805484689861,0.7156999171217756,9.0,10.0,14.0,-0.0638309937736752,0.4974549665339126,,0.3209669199585025,0.6396925884051406,0.0,2,1.0,59
24,43,,,,,,CHOU Tien Chen,3.0,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,Kento MOMOTA,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,2,1.0,59
25,1,00:46:47,70177.0,-2.0,11.0,13.0,Kento MOMOTA,1.0,發短球,0.0,1.0,2.0,15.0,0.0434831635255314,0.3802566661612492,2.0,19.0,0.1863049529879283,0.5501906333416026,,,CHOU Tien Chen,,15.0,0.0434831635255314,0.3802566661612492,-0.043202276190989,-0.1218074115804402,15.0,0.3195112231266046,0.3097527919657655,0.0,0.0,0.0,1.0,0.0,11.0,0.0002808873345424,0.2584492545808089,,0.0,0.0,0.0,2,1.0,60
25,2,00:46:49,70244.0,-2.0,11.0,13.0,CHOU Tien Chen,2.0,接殺防守,0.0,1.0,1.0,19.0,0.1863049529879283,0.5501906333416026,2.0,15.0,0.1780392893347734,0.508103726123224,,,CHOU Tien Chen,,15.0,0.3195112231266046,0.3097527919657655,-0.2021928038435932,-0.3002392273072867,11.0,0.0002808873345424,0.2584492545808089,-0.043202276190989,-0.1218074115804402,0.2748713625857197,10.0,1.0,10.0,-0.0158878508556649,0.2499514060343159,,-0.1332062701386763,0.240437841375837,0.0,2,1.0,60
25,3,00:46:50,70266.0,-2.0,11.0,13.0,Kento MOMOTA,2.0,接殺防守,0.0,0.0,1.0,15.0,0.1780392893347734,0.508103726123224,2.0,18.0,-0.0198652864127254,0.7560019403406486,,,CHOU Tien Chen,,11.0,0.0002808873345424,0.2584492545808089,-0.1275267087533771,-0.1555137868550806,10.0,-0.0158878508556649,0.2499514060343159,-0.2021928038435932,-0.3002392273072867,0.3064725185767857,10.0,10.0,15.0,0.0505125805813963,0.3525899392681433,,0.177758402000231,0.249654471542415,0.0,2,1.0,60
25,4,00:46:51,70288.0,-2.0,11.0,13.0,CHOU Tien Chen,2.0,網前球,0.0,0.0,1.0,18.0,-0.0198652864127254,0.7560019403406486,2.0,19.0,0.0870767510849897,0.6044062164407807,,,CHOU Tien Chen,,10.0,-0.0158878508556649,0.2499514060343159,0.0088460992284162,-0.4026752675168359,15.0,0.0505125805813963,0.3525899392681433,-0.1275267087533771,-0.1555137868550806,0.5060661649086367,8.0,10.0,14.0,-0.0110191871843091,0.3533266728238127,,-0.0039774355570605,0.5060505343063327,0.0,2,1.0,60
25,5,00:46:52,70306.0,-2.0,11.0,13.0,Kento MOMOTA,2.0,挑球,0.0,1.0,2.0,19.0,0.0870767510849897,0.6044062164407807,1.0,2.0,-0.2738837083558702,-0.1915770822913524,,,CHOU Tien Chen,,15.0,0.0505125805813963,0.3525899392681433,-0.038078300851258,-0.4318642603420339,14.0,-0.0110191871843091,0.3533266728238127,0.0088460992284162,-0.4026752675168359,0.254457021938288,6.0,8.0,11.0,0.0489984502337317,0.1725419560987468,,0.0365641705035934,0.2518162771726374,0.0,2,1.0,60
25,6,00:46:53,70341.0,-2.0,11.0,13.0,CHOU Tien Chen,2.0,切球,0.0,0.0,2.0,2.0,-0.2738837083558702,-0.1915770822913524,1.0,15.0,0.3198036695907874,0.373029421004409,,,CHOU Tien Chen,,14.0,-0.0110191871843091,0.3533266728238127,0.1795295103859469,0.1723088087949084,11.0,0.0489984502337317,0.1725419560987468,-0.038078300851258,-0.4318642603420339,0.6049940981772979,5.0,6.0,6.0,-0.0943541979699233,-0.019268273496444,,-0.2628645211715611,-0.5449037551151651,0.0,2,1.0,60
25,7,00:46:54,70359.0,-2.0,11.0,13.0,Kento MOMOTA,2.0,接殺防守,0.0,0.0,1.0,15.0,0.3198036695907874,0.373029421004409,2.0,18.0,-0.138701946464603,0.5759928667762437,,,CHOU Tien Chen,,11.0,0.0489984502337317,0.1725419560987468,-0.2301238767207958,-0.1520438616787596,6.0,-0.0943541979699233,-0.019268273496444,0.1795295103859469,0.1723088087949084,0.3369431560594786,10.0,5.0,11.0,0.0896797928699915,0.2209855593256494,,0.2708052193570557,0.2004874649056622,0.0,2,1.0,60
25,8,00:46:55,70377.0,-2.0,11.0,13.0,CHOU Tien Chen,2.0,網前球,0.0,0.0,1.0,18.0,-0.138701946464603,0.5759928667762437,2.0,17.0,-0.501745741209466,0.6089761428864577,,,CHOU Tien Chen,,6.0,-0.0943541979699233,-0.019268273496444,0.198460037912916,-0.293620388845954,11.0,0.0896797928699915,0.2209855593256494,-0.2301238767207958,-0.1520438616787596,0.5969108374919053,8.0,10.0,11.0,0.0597580914483131,0.2823724779302897,,-0.0443477484946796,0.5952611402726877,0.0,2,1.0,60
25,9,00:46:56,70400.0,-2.0,11.0,13.0,Kento MOMOTA,2.0,推撲球,0.0,1.0,2.0,17.0,-0.501745741209466,0.6089761428864577,1.0,1.0,-0.4162214195761086,-0.1756774620666419,,,CHOU Tien Chen,,11.0,0.0896797928699915,0.2209855593256494,0.6596008708754142,-0.3683901216203255,11.0,0.0597580914483131,0.2823724779302897,0.198460037912916,-0.293620388845954,0.7073336237540445,9.0,8.0,11.0,0.1578551296659482,0.2405860212661323,,-0.5914255340794575,0.3879905835608083,0.0,2,1.0,60
25,10,00:46:57,70435.0,-2.0,11.0,13.0,CHOU Tien Chen,2.0,切球,0.0,0.0,1.0,1.0,-0.4162214195761086,-0.1756774620666419,2.0,14.0,-0.3576092399064106,0.4503926439499791,,,CHOU Tien Chen,,11.0,0.0597580914483131,0.2823724779302897,0.3424501240263083,0.2097444367808335,11.0,0.1578551296659482,0.2405860212661323,0.6596008708754142,-0.3683901216203255,0.6605802316496008,5.0,9.0,6.0,-0.0737712955498002,0.0340669747141916,,-0.4759795110244217,-0.4580499399969315,0.0,2,1.0,60
25,11,00:46:58,70456.0,-2.0,11.0,13.0,Kento MOMOTA,2.0,接殺防守,0.0,1.0,1.0,14.0,-0.3576092399064106,0.4503926439499791,2.0,23.0,0.3855533901528013,0.8706538942287558,,,CHOU Tien Chen,,11.0,0.1578551296659482,0.2405860212661323,0.2105962927879391,-0.2215775257328123,6.0,-0.0737712955498002,0.0340669747141916,0.3424501240263083,0.2097444367808335,0.5565270300898523,10.0,5.0,10.0,-0.1470129471184715,0.2288151182171667,,-0.5154643695723587,0.2098066226838467,0.0,2,1.0,60
25,12,00:46:59,70478.0,-2.0,11.0,13.0,CHOU Tien Chen,2.0,推撲球,0.0,1.0,2.0,23.0,0.3855533901528013,0.8706538942287558,1.0,7.0,0.3912747009621102,-0.115533406130116,,,CHOU Tien Chen,,6.0,-0.0737712955498002,0.0340669747141916,-0.570470057586491,-0.7527127672579405,10.0,-0.1470129471184715,0.2288151182171667,0.2105962927879391,-0.2215775257328123,0.9543882023572282,9.0,10.0,10.0,-0.1849166674336897,0.1179411269708154,,0.4593246857026015,0.8365869195145642,0.0,2,1.0,60
25,13,00:46:59,70499.0,-2.0,11.0,13.0,Kento MOMOTA,2.0,殺球,0.0,0.0,1.0,7.0,0.3912747009621102,-0.115533406130116,2.0,10.0,-0.287193200349965,0.248300436590731,,,CHOU Tien Chen,,10.0,-0.1470129471184715,0.2288151182171667,-0.0486140510954689,-0.0315951938499874,10.0,-0.1849166674336897,0.1179411269708154,-0.570470057586491,-0.7527127672579405,0.6390066496494973,4.0,9.0,7.0,0.3426606498666413,-0.1471285999801035,,0.5382876480805817,-0.3443485243472827,0.0,2,1.0,60
25,14,00:47:00,70511.0,-2.0,11.0,13.0,CHOU Tien Chen,2.0,接殺防守,0.0,0.0,2.0,10.0,-0.287193200349965,0.248300436590731,1.0,11.0,0.3753835882945694,0.2038928525225034,,,CHOU Tien Chen,,10.0,-0.1849166674336897,0.1179411269708154,0.1140449776897274,-0.0685564973278687,7.0,0.3426606498666413,-0.1471285999801035,-0.0486140510954689,-0.0315951938499874,0.1656926033049,10.0,4.0,10.0,-0.1731482226602375,0.1797439392628623,,-0.1022765329162752,0.1303593096199156,0.0,2,1.0,60
25,15,00:47:01,70527.0,-2.0,11.0,13.0,Kento MOMOTA,2.0,接殺防守,0.0,0.0,1.0,11.0,0.3753835882945694,0.2038928525225034,2.0,18.0,-0.3355337469605646,0.6382281234160682,,,CHOU Tien Chen,,7.0,0.3426606498666413,-0.1471285999801035,-0.2159404885916962,-0.0305373235119283,10.0,-0.1731482226602375,0.1797439392628623,0.1140449776897274,-0.0685564973278687,0.3525434027412765,10.0,10.0,11.0,0.1594430997028732,0.173355529010575,,0.0327229384279281,0.3510214525026068,0.0,2,1.0,60
