ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,win_prob,rally
2,00:11:58,21523.0,9,16,WANG Tzu Wei,2,網前球,0,0,1.0,8,703.0,406.0,2.0,7,712.0,460.0,,,Khosit PHETPRADAB,,8,0.5832242581973988,-0.5025834131019131,9,0.1185033396227769,0.8129037702718692,0,1,42,1653,0.2,0,True,1,-7.0,1,0.5037041306495667,0.4962958991527557,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0712029933929443,26
3,00:11:58,21548.0,9,16,Khosit PHETPRADAB,2,挑球,0,0,2.0,8,712.0,460.0,1.0,3,486.0,322.0,,,Khosit PHETPRADAB,,8,0.3515675437199682,0.4194104787072898,9,0.1849751573710892,-0.6046312444024616,0,1,42,1653,0.2,1,True,1,-7.0,1,0.2927817702293396,0.3392634689807892,0.367954820394516,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0930219963192939,26
4,00:12:00,21587.0,9,16,WANG Tzu Wei,2,切球,0,0,1.0,4,486.0,322.0,1.0,8,545.0,573.0,,,Khosit PHETPRADAB,,10,-0.7852634288023052,-1.5996012701938551,9,0.0199761710004862,0.8950448299137056,0,1,42,1653,0.6,0,True,1,-7.0,1,0.2021025568246841,0.2341881096363067,0.2455704063177108,0.3181389272212982,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.1504876315593719,26
5,00:12:00,21603.0,9,16,Khosit PHETPRADAB,2,平球,0,1,1.0,9,545.0,573.0,1.0,8,576.0,353.0,,,Khosit PHETPRADAB,,9,-0.0648291329033571,0.9810625709464031,9,-0.5796342703916981,-1.3345436904036423,0,1,42,1653,0.6,1,True,1,-7.0,1,0.131802886724472,0.1527277529239654,0.1601508110761642,0.2654885351657867,0.2898300290107727,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.2012629508972168,26
6,00:12:01,21615.0,9,16,WANG Tzu Wei,2,平球,0,1,1.0,9,576.0,353.0,1.0,8,720.0,540.0,,,Khosit PHETPRADAB,,9,-0.4695714240128237,-1.0469466882934635,9,-0.0506976949134258,0.901173626535878,0,1,42,1653,0.8,0,True,1,-7.0,1,0.093538299202919,0.1083883196115493,0.1136563345789909,0.1884127557277679,0.2285564392805099,0.2674478590488434,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.2963935434818268,26
7,00:12:01,21632.0,9,16,Khosit PHETPRADAB,2,平球,0,0,1.0,9,720.0,540.0,1.0,6,774.0,338.0,,,Khosit PHETPRADAB,,9,0.3100825632775125,0.8772179121775849,9,-0.393568008300699,-0.9950231026450208,0,1,42,1653,0.8,1,True,1,-7.0,1,0.0672525912523269,0.0779295265674591,0.0817171484231948,0.1354658603668213,0.1643285453319549,0.2047098129987716,0.2685964703559875,0.0,,,,,,,,,,,,,,,,,,,,,,0.3710781037807464,26
8,00:12:02,21645.0,9,16,WANG Tzu Wei,3,平球,0,1,1.0,7,774.0,338.0,2.0,2,841.0,452.0,掛網,對手掛網,Khosit PHETPRADAB,,9,-0.1159375151328741,-1.0621798117408912,9,0.3348964762553088,0.8979861489780673,0,1,42,1653,1.0,0,True,1,-7.0,1,0.05116643384099,0.0592895485460758,0.0621712133288383,0.1030637621879577,0.1250227838754654,0.1557452380657196,0.2090323567390442,0.23450867831707,,,,,,,,,,,,,,,,,,,,,,0.3667205274105072,26
1,00:12:23,22272.0,10,16,Khosit PHETPRADAB,1,發短球,0,1,2.0,8,,,2.0,7,562.0,403.0,,,WANG Tzu Wei,,9,0.1621435485408411,0.8827161574690159,9,-0.5900438135024161,-1.0594625573422285,0,1,42,1654,0.0,1,True,0,-6.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0532944239675998,27
2,00:12:23,22296.0,10,16,WANG Tzu Wei,2,推撲球,0,0,2.0,8,562.0,403.0,1.0,6,400.0,628.0,,,WANG Tzu Wei,,9,-0.5236274860563402,-0.7084848296231296,9,0.0075061017955073,0.8259633226899629,0,1,42,1654,0.0,0,True,0,-6.0,2,0.5148611068725586,0.4851388931274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0649324581027031,27
3,00:12:24,22324.0,10,16,Khosit PHETPRADAB,2,殺球,1,0,1.0,7,400.0,628.0,2.0,5,465.0,347.0,,,WANG Tzu Wei,,9,-0.2364732462625268,1.2630083943810817,9,-0.4513600412425216,-0.930425145015977,0,1,42,1654,0.0769230769230769,1,True,0,-6.0,2,0.3029859066009521,0.2895610630512237,0.4074530303478241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0973182022571563,27
4,00:12:25,22338.0,10,16,WANG Tzu Wei,2,接殺防守,0,0,2.0,6,465.0,347.0,2.0,2,432.0,507.0,,,WANG Tzu Wei,,9,-0.7279059541148376,-0.993276175342991,9,-0.4965184463548601,1.3339148551208264,0,1,42,1654,0.1538461538461538,0,True,0,-6.0,2,0.2056843936443328,0.1965708285570144,0.2784259021282196,0.3193189203739166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1512020230293274,27
5,00:12:26,22362.0,10,16,Khosit PHETPRADAB,2,網前球,0,1,2.0,3,432.0,507.0,2.0,1,450.0,399.0,,,WANG Tzu Wei,,7,-0.8803154756808685,0.7831715243069522,9,-0.5265155685510121,-0.9684782180595936,0,1,42,1654,0.2307692307692307,1,True,0,-6.0,2,0.1327700167894363,0.126887172460556,0.1797249168157577,0.2748052477836609,0.2858126163482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1766411513090133,27
6,00:12:26,22387.0,10,16,WANG Tzu Wei,2,網前球,0,0,2.0,2,450.0,399.0,2.0,2,405.0,484.0,,,WANG Tzu Wei,,2,-0.8992591305383214,-0.4893842247025895,9,-0.2610491473897487,0.8651203798425614,0,1,42,1654,0.2307692307692307,0,True,0,-6.0,2,0.100099891424179,0.0956646203994751,0.1355008035898208,0.20718514919281,0.2089451253414154,0.2526043653488159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.2474070191383361,27
7,00:12:27,22412.0,10,16,Khosit PHETPRADAB,2,挑球,0,1,2.0,3,405.0,484.0,1.0,4,753.0,325.0,,,WANG Tzu Wei,,3,-1.056231446492742,0.5918307579705905,9,-0.5013990698112991,-0.6848236687355964,0,1,42,1654,0.3076923076923077,1,True,0,-6.0,2,0.0672210827469825,0.0642426162958145,0.0909942165017128,0.1391330957412719,0.1403150111436844,0.2447382807731628,0.2533556818962097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.2722999453544616,27
8,00:12:29,22452.0,10,16,WANG Tzu Wei,2,殺球,1,0,1.0,5,753.0,325.0,2.0,8,556.0,555.0,,,WANG Tzu Wei,,10,0.5600959982012588,-1.4016824296173385,9,0.1410923214704427,1.0027547491591686,0,1,42,1654,0.4615384615384615,0,True,0,-6.0,2,0.0547609850764274,0.0523346103727817,0.0741275325417518,0.1133434027433395,0.1143062263727188,0.1993736177682876,0.202900692820549,0.1888529509305954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.2649542987346649,27
9,00:12:29,22468.0,10,16,Khosit PHETPRADAB,2,接殺防守,0,1,2.0,9,556.0,555.0,1.0,8,687.0,354.0,,,WANG Tzu Wei,,9,0.4392375879584525,1.0765856771581015,10,0.8233410993840328,-1.4482163597767397,0,1,42,1654,0.4615384615384615,1,True,0,-6.0,2,0.0430163331329822,0.0411103442311286,0.058229312300682,0.0890345126390457,0.0897908359766006,0.1566137075424194,0.1593843400478363,0.1834080517292022,0.1794125437736511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1869974136352539,27
10,00:12:30,22487.0,10,16,WANG Tzu Wei,2,接殺防守,0,0,1.0,9,687.0,354.0,2.0,7,776.0,499.0,,,WANG Tzu Wei,,9,0.3883087575985929,-0.8708955288596156,9,0.3157491246338031,1.0110463453075031,0,1,42,1654,0.5384615384615384,0,True,0,-6.0,2,0.0381045751273632,0.0364162176847457,0.0515804812312126,0.0788682401180267,0.0795382037758827,0.1387310028076172,0.1411852687597274,0.1624658703804016,0.1580421030521392,0.1150680258870124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1816714257001876,27
11,00:12:30,22506.0,10,16,Khosit PHETPRADAB,2,挑球,0,0,2.0,8,776.0,499.0,1.0,3,496.0,324.0,,,WANG Tzu Wei,,9,0.5859212829524094,0.8028036715816048,9,0.1593786927594901,-0.8699246500984014,0,1,42,1654,0.5384615384615384,1,True,0,-6.0,2,0.0340681411325931,0.0325586348772048,0.046116542071104,0.0705136954784393,0.071112684905529,0.1240351721644401,0.1262294650077819,0.1452557891607284,0.1413006335496902,0.1192366331815719,0.0895726606249809,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1732912212610244,27
12,00:12:32,22540.0,10,16,WANG Tzu Wei,2,切球,0,0,1.0,4,496.0,324.0,2.0,8,766.0,540.0,,,WANG Tzu Wei,,10,-0.7230782834134118,-1.5090903322480669,9,0.1026207036237991,0.9496722129520276,0,1,42,1654,0.6923076923076923,0,True,0,-6.0,2,0.0318070985376834,0.0303977746516466,0.0430558659136295,0.0658338218927383,0.0663930624723434,0.1158031746745109,0.1178518310189247,0.1356154233217239,0.1319227665662765,0.1113231033086776,0.0815623775124549,0.0684337094426155,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1711974292993545,27
13,00:12:32,22566.0,10,16,Khosit PHETPRADAB,2,網前球,0,0,2.0,9,766.0,540.0,2.0,6,820.0,386.0,,,WANG Tzu Wei,,9,0.2711031639284477,0.8837223866075442,9,-0.4270548526296869,-1.1543180120283365,0,1,42,1654,0.6923076923076923,1,True,0,-6.0,2,0.0296685565263032,0.0283539872616529,0.0401610173285007,0.0614075027406215,0.0619291402399539,0.1080171763896942,0.1099280938506126,0.1264973431825637,0.1230529695749282,0.1038383245468139,0.0760785490274429,0.0703875944018364,0.0606797374784946,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1638268828392028,27
14,00:12:33,22595.0,10,16,WANG Tzu Wei,2,網前球,0,1,2.0,7,820.0,386.0,2.0,1,799.0,460.0,,,WANG Tzu Wei,,7,1.1184318912221132,-0.7376381641897464,9,0.3984005485516571,0.9121852391923272,0,1,42,1654,0.7692307692307693,0,True,0,-6.0,2,0.027671618387103,0.0264455303549766,0.037457849830389,0.0572742708027362,0.0577607974410057,0.1007467284798622,0.1025290265679359,0.1179830357432365,0.1147704869508743,0.096849150955677,0.0709578320384025,0.0656499341130256,0.0603325627744197,0.0635711848735809,0.0,0.0,0.0,,,,,,,,,,,,,0.1543137431144714,27
15,00:12:34,22621.0,10,16,Khosit PHETPRADAB,2,網前球,0,0,2.0,2,799.0,460.0,2.0,7,760.0,444.0,,,WANG Tzu Wei,,8,0.7785450298542373,0.4135845662251617,9,0.4410154263345648,-0.6756074248131124,0,1,42,1654,0.8461538461538461,1,True,0,-6.0,2,0.0255307853221893,0.0243995543569326,0.0345598980784416,0.0528432093560695,0.0532920956611633,0.0929523929953575,0.0945967957377433,0.1088551953434944,0.1058911904692649,0.0893563479185104,0.0654681324958801,0.0605708807706832,0.0556648932397365,0.0692118629813194,0.0668067261576652,0.0,0.0,,,,,,,,,,,,,0.1345972269773483,27
16,00:12:35,22652.0,10,16,WANG Tzu Wei,2,網前球,0,1,2.0,8,760.0,444.0,1.0,7,629.0,457.0,,,WANG Tzu Wei,,8,0.5446399843714702,-0.3168653902557124,8,0.556344576378084,0.5645692971493214,0,1,42,1654,0.9230769230769232,0,True,0,-6.0,2,0.0236326586455106,0.0225855316966772,0.0319904871284961,0.0489144995808601,0.0493300147354602,0.0860417038202285,0.0875638499855995,0.1007621884346008,0.0980185493826866,0.0827130153775215,0.0606008023023605,0.0560676455497741,0.0515264011919498,0.0640662014484405,0.06230154260993,0.0738848745822906,0.0,,,,,,,,,,,,,0.1344755738973617,27
17,00:12:36,22678.0,10,16,Khosit PHETPRADAB,3,推撲球,0,1,1.0,8,629.0,457.0,2.0,10,565.0,302.0,出界,對手出界,WANG Tzu Wei,,8,0.0494212400285356,0.2834701536317568,9,0.311544129889807,-0.5933334799549991,0,1,42,1654,1.0,1,True,0,-6.0,2,0.0209407769143581,0.0200129225850105,0.0283466055989265,0.0433428809046745,0.043711069971323,0.0762411057949066,0.0775898694992065,0.0892848521471023,0.0868537276983261,0.0732915699481964,0.0536980554461479,0.0496812462806701,0.0456572771072387,0.0567687265574932,0.0552050694823265,0.1027620956301689,0.076612114906311,,,,,,,,,,,,,0.1298192590475082,27
1,00:12:54,23215.0,10,17,WANG Tzu Wei,1,發短球,0,1,2.0,8,,,2.0,7,603.0,504.0,,,WANG Tzu Wei,,9,0.0897089928739005,-0.9457985113693748,9,-0.6630948207933458,0.9685362265310732,0,1,42,1655,0.0,0,True,0,-7.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1212500557303428,28
2,00:12:55,23235.0,10,17,Khosit PHETPRADAB,2,網前球,0,0,2.0,8,603.0,504.0,2.0,7,544.0,435.0,,,WANG Tzu Wei,,8,-0.4576882695114696,0.5187835459131692,9,-0.0548459400196387,-0.8440335481272442,0,1,42,1655,0.1111111111111111,1,True,0,-7.0,-1,0.504813551902771,0.4951864778995514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1252552419900894,28
3,00:12:56,23260.0,10,17,WANG Tzu Wei,2,挑球,0,0,2.0,8,544.0,435.0,1.0,9,476.0,684.0,,,WANG Tzu Wei,,8,-0.4423616283161067,-0.3592555969587341,8,-0.1520960524379609,0.5982180193667362,0,1,42,1655,0.2222222222222222,0,True,0,-7.0,-1,0.3233573138713836,0.3037822246551513,0.3728604316711426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2052730321884155,28
4,00:12:57,23303.0,10,17,Khosit PHETPRADAB,2,切球,0,0,1.0,10,476.0,684.0,2.0,6,825.0,387.0,,,WANG Tzu Wei,,10,-0.5948198995347673,1.5152977539054966,9,-0.3647116730908029,-1.0607540077021984,0,1,42,1655,0.3333333333333333,1,True,0,-7.0,-1,0.2063949108123779,0.193900391459465,0.2624168395996094,0.3372878432273865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2854606509208679,28
5,00:12:58,23330.0,10,17,WANG Tzu Wei,2,網前球,0,1,2.0,7,825.0,387.0,2.0,1,844.0,478.0,,,WANG Tzu Wei,,9,0.906211138851786,-0.7369590166701577,9,0.0531191291636689,1.2723503969996977,0,1,42,1655,0.4444444444444444,0,True,0,-7.0,-1,0.1379518955945968,0.1296006888151168,0.1753962785005569,0.2412157207727432,0.3158354163169861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3630866110324859,28
6,00:12:59,23357.0,10,17,Khosit PHETPRADAB,2,網前球,0,0,2.0,2,844.0,478.0,2.0,7,515.0,424.0,,,WANG Tzu Wei,,8,0.9319022091582424,0.535685466370125,9,0.3956302381997102,-0.7962765001670068,0,1,42,1655,0.5555555555555556,1,True,0,-7.0,-1,0.0955587029457092,0.0897738710045814,0.1214962750673294,0.1670891493558883,0.2486159056425094,0.2774661183357239,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4130200743675232,28
7,00:13:00,23381.0,10,17,WANG Tzu Wei,2,推撲球,0,0,2.0,8,515.0,424.0,1.0,6,444.0,659.0,,,WANG Tzu Wei,,8,-0.582087484762032,-0.4566394574677801,8,0.3435339896083341,0.6397492599648746,0,1,42,1655,0.6666666666666666,0,True,0,-7.0,-1,0.0736816003918647,0.0692211389541626,0.093681052327156,0.1288359314203262,0.1916980594396591,0.2056515961885452,0.2372306585311889,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.385305643081665,28
8,00:13:01,23410.0,10,17,Khosit PHETPRADAB,2,切球,0,1,1.0,7,444.0,659.0,1.0,8,684.0,369.0,,,WANG Tzu Wei,,9,-0.7045584965433078,1.4457611282644744,9,-0.5607294416758384,-0.9045504745933208,0,1,42,1655,0.7777777777777778,1,True,0,-7.0,-1,0.0548595264554023,0.0515384972095489,0.0697500854730606,0.0959246084094047,0.1427285075187683,0.1531175971031189,0.2397279888391494,0.1923532336950302,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2967537343502044,28
9,00:13:01,23429.0,10,17,WANG Tzu Wei,2,平球,0,1,1.0,9,684.0,369.0,1.0,8,561.0,587.0,,,WANG Tzu Wei,,9,-0.0260069977005908,-0.8317261119390409,9,-0.1511688964909737,1.2465568131787563,0,1,42,1655,0.7777777777777778,0,True,0,-7.0,-1,0.047359924763441,0.0444928966462612,0.0602148622274398,0.0828111767768859,0.123216725885868,0.1321855634450912,0.2069558352231979,0.1783210486173629,0.1244419887661933,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2923664152622223,28
10,00:13:02,23442.0,10,17,Khosit PHETPRADAB,2,平球,0,1,1.0,9,561.0,587.0,2.0,6,761.0,370.0,,,WANG Tzu Wei,,9,0.1469606326975756,1.1173452991769406,9,-0.0771551062531568,-0.83152393025998,0,1,42,1655,0.8888888888888888,1,True,0,-7.0,-1,0.0413174964487552,0.0388162583112716,0.0525323338806629,0.0722456946969032,0.1074960902333259,0.1153206378221511,0.1805513203144073,0.1555699110031128,0.1431503295898437,0.0929999724030494,0.0,0.0,,,,,,,,,,,,,,,,,,0.2636356949806213,28
11,00:13:02,23464.0,10,17,WANG Tzu Wei,2,網前球,0,1,2.0,7,761.0,370.0,2.0,2,412.0,472.0,,,WANG Tzu Wei,,9,0.6281772304962134,-0.6761204173369663,9,0.2029307662166489,1.0228650227260438,0,1,42,1655,0.8888888888888888,0,True,0,-7.0,-1,0.0385364256799221,0.0362035483121871,0.0489963963627815,0.0673828572034835,0.1002605557441711,0.1075584441423416,0.1683984696865081,0.1450985521078109,0.1335149258375167,0.0916704982519149,0.0623793043196201,0.0,,,,,,,,,,,,,,,,,,0.2478835433721542,28
12,00:13:03,23490.0,10,17,Khosit PHETPRADAB,3,網前球,0,1,2.0,3,412.0,472.0,2.0,2,413.0,456.0,掛網,對手掛網,WANG Tzu Wei,,3,-1.015600860250509,0.5996883818627824,9,-0.0264535973851572,-0.81934643539314,0,1,42,1655,1.0,1,True,0,-7.0,-1,0.0350282974541187,0.0329077914357185,0.0445360541343688,0.0612487159669399,0.0911334306001663,0.0977669581770896,0.1530684679746627,0.1318896412849426,0.1213605105876922,0.0833253562450409,0.0899700447916984,0.0577647313475608,,,,,,,,,,,,,,,,,,0.182773932814598,28
1,00:13:22,24039.0,10,18,WANG Tzu Wei,1,發短球,0,1,2.0,8,,,2.0,7,783.0,517.0,,,Khosit PHETPRADAB,,9,-0.1290274039880905,-0.794352056833521,9,0.420561515832509,0.985920610688904,0,1,42,1656,0.0,0,True,1,-8.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.1247000768780708,29
2,00:13:22,24063.0,10,18,Khosit PHETPRADAB,2,挑球,0,0,2.0,8,783.0,517.0,1.0,4,773.0,329.0,,,Khosit PHETPRADAB,,8,0.4268117687316373,0.6175960089808287,9,-0.0483382070297073,-0.8192620142533672,0,1,42,1656,0.0,1,True,1,-8.0,-2,0.5037128329277039,0.4962871968746185,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.1338253021240234,29
3,00:13:23,24094.0,10,18,WANG Tzu Wei,2,殺球,1,0,1.0,5,773.0,329.0,2.0,5,888.0,588.0,,,Khosit PHETPRADAB,,9,0.6707057011838916,-1.329956656370703,9,0.4386937483430554,1.0446559977673502,0,1,42,1656,0.2,0,True,1,-8.0,-2,0.3244281113147735,0.3240439891815185,0.3515279293060303,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2031099945306778,29
4,00:13:24,24106.0,10,18,Khosit PHETPRADAB,2,接殺防守,0,0,2.0,6,888.0,588.0,2.0,7,751.0,416.0,,,Khosit PHETPRADAB,,9,0.5536467772643321,1.1155957246638029,9,0.8637236920257568,-1.3458856518165376,0,1,42,1656,0.4,1,True,1,-8.0,-2,0.2076786905527115,0.2074327915906906,0.2502934336662292,0.3345950543880462,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2891494631767273,29
5,00:13:25,24129.0,10,18,WANG Tzu Wei,2,網前球,0,0,2.0,8,751.0,416.0,2.0,1,789.0,460.0,,,Khosit PHETPRADAB,,9,0.9200029410489248,-0.5370879175859905,9,0.9298536480663592,1.0818365966577457,0,1,42,1656,0.6,0,True,1,-8.0,-2,0.1445093601942062,0.1443382650613784,0.1741620600223541,0.2202098220586776,0.316780537366867,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.3808269202709198,29
6,00:13:26,24156.0,10,18,Khosit PHETPRADAB,2,挑球,0,0,2.0,2,789.0,460.0,1.0,4,756.0,327.0,,,Khosit PHETPRADAB,,8,0.6443970158149961,0.3879745921105305,8,0.3883351741964072,-0.5135650609040997,0,1,42,1656,0.8,1,True,1,-8.0,-2,0.0973689630627632,0.097253680229187,0.1173486560583114,0.1483751833438873,0.250595360994339,0.289058119058609,0.0,,,,,,,,,,,,,,,,,,,,,,,0.4759233593940735,29
7,00:13:27,24196.0,10,18,WANG Tzu Wei,3,切球,1,0,1.0,5,756.0,327.0,2.0,10,306.0,554.0,出界,對手出界,Khosit PHETPRADAB,,9,0.4963515851171969,-1.328605820612611,9,0.4158685894834866,0.864391915882137,0,1,42,1656,1.0,0,True,1,-8.0,-2,0.0754855200648307,0.07539614289999,0.090974822640419,0.1150282099843025,0.1942746490240097,0.2241535782814026,0.2246870845556259,,,,,,,,,,,,,,,,,,,,,,,0.4847462773323059,29
1,00:13:46,24768.0,11,18,Khosit PHETPRADAB,1,發短球,0,1,2.0,8,,,1.0,8,636.0,382.0,,,WANG Tzu Wei,,9,-0.0723068196524432,0.900970670009272,9,0.6022247796963687,-1.0397156088640245,0,1,42,1657,0.0,1,True,0,-7.0,1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0549317114055156,30
2,00:13:47,24790.0,11,18,WANG Tzu Wei,2,挑球,0,0,1.0,9,636.0,382.0,1.0,5,906.0,639.0,,,WANG Tzu Wei,,9,0.575690729978728,-0.6054910811757989,9,0.0909170657336502,0.9628374006882344,0,1,42,1657,0.5,0,True,0,-7.0,1,0.5219696760177612,0.4780303239822387,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0785013064742088,30
3,00:13:48,24821.0,11,18,Khosit PHETPRADAB,3,殺球,0,0,1.0,6,906.0,639.0,2.0,7,665.0,458.0,掛網,對手掛網,WANG Tzu Wei,,9,0.8512305669511934,1.4508168475768226,9,0.1020500708573655,-1.0369508242812424,0,1,42,1657,1.0,1,True,0,-7.0,1,0.2999050915241241,0.3178541660308838,0.3822408020496368,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1124997213482856,30
1,00:14:18,25724.0,11,19,WANG Tzu Wei,1,發短球,0,1,2.0,8,,,2.0,7,633.0,521.0,,,WANG Tzu Wei,,9,0.0983777944033054,-0.8322177885000906,9,-0.6789100370660004,0.9683787398686968,0,1,42,1658,0.0,0,True,0,-8.0,-1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1036043912172317,31
2,00:14:19,25745.0,11,19,Khosit PHETPRADAB,2,網前球,0,0,2.0,8,633.0,521.0,2.0,7,627.0,416.0,,,WANG Tzu Wei,,8,-0.3990306550887267,0.5503610753384282,9,-0.1122338425626071,-0.8939322703951088,0,1,42,1658,0.5,1,True,0,-8.0,-1,0.5091601610183716,0.4908398389816284,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.095304362475872,31
3,00:14:19,25768.0,11,19,WANG Tzu Wei,2,網前球,0,0,2.0,8,627.0,416.0,2.0,7,695.0,459.0,,,WANG Tzu Wei,,8,-0.0583790339057878,-0.5128957662373391,8,-0.1115483527247617,0.5831899511147552,0,1,42,1658,0.5,0,True,0,-8.0,-1,0.3324008285999298,0.3045773208141327,0.3630219101905823,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1523625403642654,31
4,00:14:20,25794.0,11,19,Khosit PHETPRADAB,3,挑球,0,0,2.0,8,695.0,459.0,2.0,10,844.0,342.0,出界,對手出界,WANG Tzu Wei,,8,0.088769026929983,0.3347776041267559,9,0.0468595249925133,-0.6745270813556056,0,1,42,1658,1.0,1,True,0,-8.0,-1,0.2021198719739914,0.1852014809846878,0.2947841882705688,0.3178944587707519,,,,,,,,,,,,,,,,,,,,,,,,,,0.2008982449769973,31
1,00:14:35,26237.0,11,20,WANG Tzu Wei,1,發短球,0,1,2.0,8,,,2.0,1,840.0,510.0,,,Khosit PHETPRADAB,,9,-0.148405022229869,-0.9318576167679898,9,0.436625209933406,0.986081384417357,0,1,42,1659,0.0,0,True,1,-9.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.1066132262349128,32
2,00:14:36,26263.0,11,20,Khosit PHETPRADAB,2,網前球,0,0,2.0,2,840.0,510.0,2.0,2,812.0,403.0,,,Khosit PHETPRADAB,,8,0.6216651812531405,0.6266175268124746,9,0.0409597054519748,-0.8568985398201908,0,1,42,1659,0.2,1,True,1,-9.0,-2,0.4836382865905761,0.5163617134094238,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.1258882135152816,32
3,00:14:37,26288.0,11,20,WANG Tzu Wei,2,推撲球,0,1,2.0,3,812.0,403.0,1.0,5,887.0,657.0,,,Khosit PHETPRADAB,,8,0.8503654527632677,-0.4249906387384443,9,0.3986443859551344,0.7869678429728685,0,1,42,1659,0.4,0,True,1,-9.0,-2,0.2960375249385834,0.3074628114700317,0.3964996337890625,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2184981703758239,32
