ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,ball_round50,ball_round51,ball_round52,ball_round53,ball_round54,ball_round55,ball_round56,ball_round57,ball_round58,ball_round59,ball_round60,ball_round61,win_prob,rally
24,00:26:26,39667.0,12,10,Kento MOMOTA,2,挑球,0,0,2.0,3,887.0,430.0,1.0,4,903.0,656.0,,,Kento MOMOTA,,3,1.2858120466037686,-0.3831401779995573,9,0.7128078034058289,0.8168357990112671,0,1,49,2240,0.8518518518518519,0,True,0,-2.0,1,7.633172572241165e-06,8.295115549117327e-06,2.9066310162306763e-05,0.0005027731531299,6.805943121435121e-05,0.0006793696084059,3.956499131163582e-05,8.116506069200113e-05,0.0001718633138807,0.0002048080932581,0.0002293426805408,0.0006722409161739,0.0002374243631493,0.0005320797790773,0.0029993108473718,0.0051257503218948,0.009242876432836,0.0265317671000957,0.0184897389262914,0.0345017947256565,0.0157975871115922,0.0320215709507465,0.0778358727693557,0.7739899754524231,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7857689261436462,23
25,00:26:28,39700.0,12,10,Viktor AXELSEN,2,長球,0,0,1.0,5,903.0,656.0,1.0,3,469.0,323.0,,,Kento MOMOTA,,5,1.132836343082802,1.7146345294689993,9,0.5575402139516752,-0.9261592355312764,0,1,49,2240,0.925925925925926,1,True,0,-2.0,1,1.6387517462135293e-05,1.7808646589401178e-05,6.240192305995151e-05,0.0010793948313221,0.0001461155916331,0.001458526123315,8.494134817738086e-05,0.0001742518506944,0.0003689701552502,0.0004396989534143,0.0004923716187477,0.0014432229800149,0.0005097224493511,0.001142312772572,0.006439168471843,0.0110043846070766,0.0198433697223663,0.0569605901837348,0.0396952964365482,0.0740713030099868,0.033915564417839,0.0687465518712997,0.1671044677495956,0.1880537867546081,0.326729416847229,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2874208688735962,23
26,00:26:29,39732.0,12,10,Kento MOMOTA,2,切球,0,1,1.0,4,469.0,323.0,2.0,7,486.0,504.0,,,Kento MOMOTA,,4,-1.0178719412062311,-1.402415789121281,9,0.382734164060159,1.180293837962017,0,1,49,2240,0.9629629629629628,0,True,0,-2.0,1,6.49392177365371e-06,7.057069979055086e-06,2.4728164135012776e-05,0.0004277342522982,5.790156137663871e-05,0.0005779736675322,3.365991506143473e-05,6.905117334099486e-05,0.0001462126965634,0.0001742404856486,0.0001951132871909,0.0005719089531339,0.000201988776098,0.00045266689267,0.0025516638997942,0.0043607321567833,0.0078633772209286,0.0225719008594751,0.0157301444560289,0.029352406039834,0.0134397977963089,0.0272423513233661,0.0662188678979873,0.0745204910635948,0.1476264595985412,0.5855749845504761,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8226849436759949,23
27,00:26:30,39750.0,12,10,Viktor AXELSEN,2,網前球,0,1,2.0,8,486.0,504.0,2.0,2,836.0,410.0,,,Kento MOMOTA,,9,-0.590174452059241,0.7771389407673789,9,-0.4270004038288683,-1.0960443390114325,0,1,49,2240,1.0,1,True,0,-2.0,1,1.0519424904487096e-05,1.1431671737227587e-05,4.005684968433343e-05,0.0006928818183951,9.379407856613398e-05,0.0009362526470795,5.4525287850992754e-05,0.0001118552099796,0.0002368481800658,0.0002822501992341,0.0003160616324748,0.0009264292311854,0.0003271994937676,0.0007332699024118,0.0041334107518196,0.0070639005862176,0.0127377957105636,0.036563966423273,0.0254810824990272,0.047547623515129,0.0217709746211767,0.0441295765340328,0.1072671860456466,0.1207149028778076,0.2391384094953537,0.1432226747274398,0.1854551285505294,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4497038424015045,23
28,00:26:30,39773.0,12,10,Kento MOMOTA,3,網前球,0,0,2.0,3,836.0,410.0,2.0,7,540.0,460.0,對手落地致勝,落地致勝,Kento MOMOTA,,9,0.9509687867250466,-0.5323016107575788,9,0.148570183763011,0.8806322788472384,0,1,49,2240,1.0,0,True,0,-2.0,1,3.201369963790057e-06,3.478990038274788e-06,1.2190475899842568e-05,0.0002108641638187,2.854427657439373e-05,0.0002849291486199,1.659364534134511e-05,3.4040807804558426e-05,7.207985618151724e-05,8.589697245042771e-05,9.618684271117672e-05,0.000281939341221,9.95763039099984e-05,0.0002231555699836,0.0012579177273437,0.0021497511770576,0.0038764835335314,0.0111274821683764,0.0077546378597617,0.0144701311364769,0.0066255438141524,0.01342991925776,0.0326445400714874,0.0367370694875717,0.0727768018841743,0.0435868427157402,0.0544808804988861,0.6976293325424194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7854605913162231,23
1,00:28:01,42036.0,14,11,Kento MOMOTA,1,發短球,0,1,2.0,8,,,2.0,7,685.0,482.0,,,Viktor AXELSEN,,9,-0.0284750316509655,-0.6619208841757059,9,0.5496386483818028,1.093324295334939,0,1,49,2243,0.0,0,True,1,-3.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9228772521018982,26
2,00:28:02,42054.0,14,11,Viktor AXELSEN,2,挑球,0,1,2.0,8,685.0,482.0,1.0,9,777.0,332.0,,,Viktor AXELSEN,,8,0.5595403784368913,0.6184396556598303,9,0.1046257613093761,-0.7603716285769094,0,1,49,2243,0.0161290322580645,1,True,1,-3.0,-1,0.4353544116020202,0.5646456480026245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1765484064817428,26
3,00:28:03,42087.0,14,11,Kento MOMOTA,2,長球,0,0,1.0,10,777.0,332.0,1.0,8,811.0,631.0,,,Viktor AXELSEN,,10,0.9480816008265874,-1.450741665841503,8,0.6028247033711773,0.6098760520103431,0,1,49,2243,0.032258064516129,0,True,1,-3.0,-1,0.1386808604001999,0.1678237169981002,0.6934953927993774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5800333023071289,26
4,00:28:04,42120.0,14,11,Viktor AXELSEN,2,長球,0,0,1.0,9,811.0,631.0,1.0,9,715.0,329.0,,,Viktor AXELSEN,,9,0.6411387305545211,1.5239527661216072,9,0.3829789736356577,-1.0307535860213035,0,1,49,2243,0.0483870967741935,1,True,1,-3.0,-1,0.1331625282764434,0.161145731806755,0.2474393099546432,0.4582524001598358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2284719049930572,26
5,00:28:06,42161.0,14,11,Kento MOMOTA,2,殺球,0,0,1.0,10,715.0,329.0,2.0,5,373.0,593.0,,,Viktor AXELSEN,,10,0.4982255472036682,-1.4059212407699249,9,0.2913350072261134,1.122638558740837,0,1,49,2243,0.0806451612903225,0,True,1,-3.0,-1,0.063040517270565,0.0762880742549896,0.1171403378248214,0.2892007827758789,0.4543303251266479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4986775517463684,26
6,00:28:07,42176.0,14,11,Viktor AXELSEN,2,接殺防守,0,1,2.0,6,373.0,593.0,2.0,5,423.0,392.0,,,Viktor AXELSEN,,9,0.0593997254923051,1.1007859566889815,9,0.5072834313501429,-1.2913594240495674,0,1,49,2243,0.0967741935483871,1,True,1,-3.0,-1,0.0600574724376201,0.0726781487464904,0.1115973070263862,0.2755159139633178,0.2368074655532837,0.2433436810970306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3665125072002411,26
7,00:28:07,42199.0,14,11,Kento MOMOTA,2,網前球,0,1,2.0,6,423.0,392.0,2.0,2,847.0,499.0,,,Viktor AXELSEN,,6,-1.1074839236817398,-0.6119192591786442,9,-0.6949340110010892,0.9662624357549796,0,1,49,2243,0.0967741935483871,0,True,1,-3.0,-1,0.0288364980369806,0.0348962992429733,0.053583275526762,0.1322885453701019,0.1137027367949485,0.1166017353534698,0.5200908780097961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8797956109046936,26
8,00:28:08,42222.0,14,11,Viktor AXELSEN,2,挑球,0,0,2.0,3,847.0,499.0,1.0,4,809.0,328.0,,,Viktor AXELSEN,,8,0.8948817770773587,0.6267389971646917,9,-0.0011208075152696,-0.91216271518535,0,1,49,2243,0.1129032258064516,1,True,1,-3.0,-1,0.032748632133007,0.0396305359899997,0.0608526989817619,0.1502355933189392,0.1291283220052719,0.132420614361763,0.2681613862514496,0.186822235584259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6335646510124207,26
9,00:28:10,42255.0,14,11,Kento MOMOTA,2,切球,0,0,1.0,5,809.0,328.0,2.0,6,830.0,530.0,,,Viktor AXELSEN,,10,0.9104820221063435,-1.4214184399086698,9,0.389068408149712,1.0190029195493977,0,1,49,2243,0.1451612903225806,0,True,1,-3.0,-1,0.0151305114850401,0.0183100886642932,0.0281151439994573,0.0694117993116378,0.0596598163247108,0.0611809231340885,0.123895838856697,0.0824035033583641,0.541892409324646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5740097761154175,26
10,00:28:10,42273.0,14,11,Viktor AXELSEN,2,網前球,0,0,2.0,7,830.0,530.0,2.0,8,611.0,374.0,,,Viktor AXELSEN,,9,0.8855960684415723,1.0188460981424552,9,0.81768368467801,-1.306208273999124,0,1,49,2243,0.1451612903225806,1,True,1,-3.0,-1,0.0198768824338912,0.0240538753569126,0.0369347259402275,0.0911859422922134,0.0783748254179954,0.0803730934858322,0.1627613753080368,0.1082530915737152,0.2182267010211944,0.1799594908952713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3708689212799072,26
11,00:28:11,42298.0,14,11,Kento MOMOTA,2,網前球,0,1,2.0,9,611.0,374.0,2.0,1,465.0,490.0,,,Viktor AXELSEN,,9,0.1687697127799557,-0.674403127066617,9,0.4522061214299838,0.9581855403231536,0,1,49,2243,0.1612903225806451,0,True,1,-3.0,-1,0.004562696442008,0.005521516315639,0.0084782904013991,0.0209315456449985,0.0179907772690057,0.0184494759887456,0.0373615324497222,0.0248492695391178,0.050093475729227,0.036481250077486,0.7752801775932312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.950813353061676,26
12,00:28:12,42322.0,14,11,Viktor AXELSEN,2,挑球,0,1,2.0,2,465.0,490.0,1.0,4,815.0,330.0,,,Viktor AXELSEN,,8,-0.6476384623609273,0.6446687013669882,9,-0.0814292820953876,-0.7352601409259861,0,1,49,2243,0.1774193548387097,1,True,1,-3.0,-1,0.0080201467499136,0.0097055295482277,0.0149028412997722,0.0367927365005016,0.0316235534846782,0.0324298404157161,0.065672792494297,0.0436791740357875,0.0880525633692741,0.0641254559159278,0.4615392088890075,0.1434561312198639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5653960108757019,26
13,00:28:14,42356.0,14,11,Kento MOMOTA,2,切球,0,0,1.0,5,815.0,330.0,2.0,6,890.0,544.0,,,Viktor AXELSEN,,5,1.0053130062132114,-1.3925972273157408,9,0.2843039168014083,0.9963781296249128,0,1,49,2243,0.2096774193548387,0,True,1,-3.0,-1,0.0054794903844594,0.0066309706307947,0.01018185634166,0.0251373760402202,0.021605709567666,0.0221565775573253,0.0448686853051185,0.0298423003405332,0.0601589009165763,0.043811522424221,0.3153308629989624,0.101016879081726,0.3137789666652679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6794400215148926,26
14,00:28:15,42377.0,14,11,Viktor AXELSEN,2,網前球,0,0,2.0,7,890.0,544.0,2.0,6,836.0,402.0,,,Viktor AXELSEN,,7,0.9959906852162572,1.018811231526744,9,0.6409160736962005,-1.1117673153007084,0,1,49,2243,0.2258064516129032,1,True,1,-3.0,-1,0.0044412557035684,0.0053745578043162,0.0082526337355375,0.0203744359314441,0.0175119377672672,0.017958428710699,0.0363671258091926,0.0241878870874643,0.0487602092325687,0.0355102717876434,0.2555830776691437,0.081876553595066,0.0743306279182434,0.3694709539413452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2961997389793396,26
15,00:28:15,42399.0,14,11,Kento MOMOTA,2,挑球,0,0,2.0,7,836.0,402.0,1.0,5,426.0,631.0,,,Viktor AXELSEN,,9,0.89156255686432,-0.7000597565729926,9,0.4563915509517631,0.8726260459918294,0,1,49,2243,0.2258064516129032,0,True,1,-3.0,-1,0.0004371284740045,0.0005289880209602,0.0008122614235617,0.0020053435582667,0.0017236036946997,0.0017675496637821,0.0035794165451079,0.0023806812241673,0.004799198359251,0.0034950806293636,0.0251556374132633,0.0080586578696966,0.0073159569874405,0.0377627350389957,0.9001776576042175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6206167936325073,26
16,00:28:17,42426.0,14,11,Viktor AXELSEN,2,殺球,1,0,1.0,6,426.0,631.0,2.0,5,452.0,364.0,,,Viktor AXELSEN,,9,-0.050688444539963,1.3604889424534168,9,0.3654010198040538,-0.8743172119190866,0,1,49,2243,0.2580645161290322,1,True,1,-3.0,-1,0.0003245552070438,0.0003927582583855,0.0006030804943293,0.001488909474574,0.0012797256931662,0.0013123544631525,0.0026576127856969,0.0017675868002697,0.0035632653161883,0.0025949960108846,0.0186773315072059,0.0059833195991814,0.0054318853653967,0.0280377343297004,0.8083010911941528,0.1175836771726608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6701118350028992,26
17,00:28:17,42440.0,14,11,Kento MOMOTA,2,接殺防守,0,1,2.0,6,452.0,364.0,2.0,1,396.0,487.0,,,Viktor AXELSEN,,9,0.1629458452377389,-0.9124754993752612,9,-0.2662548363467462,1.5238621300234154,0,1,49,2243,0.2580645161290322,0,True,1,-3.0,-1,0.0001019990595523,0.000123433463159,0.0001895320601761,0.0004679246048908,0.0004021837085019,0.0004124380357097,0.0008352168952114,0.0005555054522119,0.0011198394931852,0.0008155381656251,0.0058697895146906,0.0018803980201482,0.0017070970498025,0.0088115129619836,0.2540275156497955,0.0313486084342002,0.6913315057754517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.870026171207428,26
18,00:28:18,42464.0,14,11,Viktor AXELSEN,2,推撲球,0,1,2.0,2,396.0,487.0,1.0,4,786.0,334.0,,,Viktor AXELSEN,,2,-0.942156526420782,0.6279120105693229,9,-0.241422083089862,-0.8604185812118237,0,1,49,2243,0.2741935483870967,1,True,1,-3.0,-1,0.0001418351457687,0.0001716408296488,0.0002635545970406,0.0006506741628982,0.000559257925488,0.0005735171143896,0.0011614137329161,0.0007724600145593,0.0015571966068819,0.0011340492637827,0.0081622553989291,0.0026147940661758,0.0023738094605505,0.0122528802603483,0.3532388210296631,0.0435919128358364,0.4842474460601806,0.0865325853228569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.741805911064148,26
19,00:28:19,42494.0,14,11,Kento MOMOTA,2,切球,0,0,1.0,5,786.0,334.0,2.0,6,915.0,552.0,,,Viktor AXELSEN,,9,0.8833368874679424,-1.3491210610057138,9,0.2093213736177625,0.9505928429624784,0,1,49,2243,0.2903225806451613,0,True,1,-3.0,-1,0.0001091094964067,0.0001320381124969,0.000202744588023,0.0005005439743399,0.0004302202432882,0.0004411894187796,0.0008934405632317,0.0005942301941104,0.0011979043483734,0.0008723899372853,0.0062789772637188,0.0020114821381866,0.001826100051403,0.0094257714226841,0.2717359662055969,0.0335339419543743,0.3725169599056244,0.0610334314405918,0.2362636625766754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.773917555809021,26
20,00:28:20,42515.0,14,11,Viktor AXELSEN,2,挑球,0,0,2.0,7,915.0,552.0,1.0,5,473.0,343.0,,,Viktor AXELSEN,,7,1.279805220460812,1.08577664122482,9,0.5914381763832914,-1.193737198513313,0,1,49,2243,0.3064516129032258,1,True,1,-3.0,-1,0.000116546958452,0.0001410385011695,0.0002165647019864,0.0005346636171452,0.0004595462523866,0.0004712631343863,0.0009543420164845,0.0006347359158098,0.0012795596849173,0.0009318564552813,0.0067069842480123,0.0021485951729118,0.0019505763193592,0.0100682796910405,0.2902588844299316,0.0358197875320911,0.3979096114635467,0.0651937797665596,0.0736859068274498,0.1105175390839576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6199724078178406,26
21,00:28:21,42543.0,14,11,Kento MOMOTA,2,長球,1,0,1.0,6,473.0,343.0,1.0,4,886.0,646.0,,,Viktor AXELSEN,,9,-0.4343081026366047,-1.30341698545475,9,0.3289108111274804,1.0190219194959418,0,1,49,2243,0.3225806451612903,0,True,1,-3.0,-1,2.348009184061084e-05,2.8414273401722312e-05,4.363010884844698e-05,0.0001077157721738,9.258233330911024e-05,9.494286496192216e-05,0.0001922661904245,0.0001278768468182,0.0002577860432211,0.0001877362374216,0.0013512201840057,0.0004328659269958,0.0003929722006432,0.0020284024067223,0.0584769025444984,0.0072164214216172,0.080164723098278,0.0131342420354485,0.0148451058194041,0.0155088827013969,0.8052918910980225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7825221419334412,26
22,00:28:23,42576.0,14,11,Viktor AXELSEN,2,殺球,0,0,1.0,5,886.0,646.0,2.0,8,775.0,359.0,,,Viktor AXELSEN,,7,1.088425022288376,1.5239974438510242,9,0.2650372635102912,-1.165511289492366,0,1,49,2243,0.3548387096774194,1,True,1,-3.0,-1,2.5334924430353567e-05,3.0658888135803863e-05,4.707671541837044e-05,0.0001162248809123,9.989597310777754e-05,0.0001024429730023,0.0002074544463539,0.0001379786262987,0.000278150109807,0.0002025666617555,0.0014579612761735,0.0004670606285799,0.0004240154230501,0.0021886380854994,0.0630963519215583,0.0077864900231361,0.0864974185824394,0.0141717959195375,0.0160178113728761,0.0167340226471424,0.7270442843437195,0.0628663077950477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7646463513374329,26
23,00:28:23,42587.0,14,11,Kento MOMOTA,2,接殺防守,0,0,2.0,9,775.0,359.0,2.0,5,429.0,538.0,,,Viktor AXELSEN,,9,0.700571792159801,-1.0983655736130096,5,1.3073025030817689,1.5367146047889346,0,1,49,2243,0.3548387096774194,0,True,1,-3.0,-1,1.580028038006276e-05,1.912060361064505e-05,2.935968041128945e-05,7.248435576912016e-05,6.230073631741107e-05,6.388918700395152e-05,0.0001293802342843,8.605120819993317e-05,0.0001734700199449,0.000126331942738,0.0009092664695344,0.0002912852214649,0.0002644398191478,0.0013649576576426,0.0393504276871681,0.0048560923896729,0.053944643586874,0.0088383266702294,0.0099896052852272,0.010436275973916,0.4534256160259247,0.0357510820031166,0.3797998130321502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7973412275314331,26
