ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,win_prob,rally
4,00:11:47,21190.0,10,9,NG Ka Long Angus,2,接殺防守,0,1,2.0,7,801.0,314.0,2.0,1,453.0,428.0,,,NG Ka Long Angus,,9,0.6870539574995319,-0.830777476871568,9,0.5538343404844471,1.3501395958354028,0,1,48,2158,0.25,0,True,0,-1.0,2,0.2574865221977234,0.1862966567277908,0.2459460198879242,0.3102708160877228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3482021689414978,20
5,00:11:47,21218.0,10,9,SHI Yuqi,2,挑球,0,1,2.0,2,453.0,428.0,1.0,9,750.0,261.0,,,NG Ka Long Angus,,8,-0.6592911379981019,0.5882340249016753,9,0.0343689646981629,-0.9536560649960136,0,1,48,2158,0.25,1,True,0,-1.0,2,0.1562869846820831,0.1130767613649368,0.149282231926918,0.1824446767568588,0.3989093899726867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2886529266834259,20
6,00:11:49,21257.0,10,9,NG Ka Long Angus,2,長球,0,0,1.0,10,750.0,261.0,1.0,4,895.0,618.0,,,NG Ka Long Angus,,10,0.5418847440036855,-1.4377046214027682,9,0.3196024550488555,0.9469549699718692,0,1,48,2158,0.4166666666666667,0,True,0,-1.0,2,0.1254910826683044,0.0907953158020973,0.1198666021227836,0.1464944779872894,0.3174662292003631,0.1998862624168396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.4538192749023437,20
7,00:11:50,21294.0,10,9,SHI Yuqi,2,切球,0,0,1.0,5,895.0,618.0,2.0,6,856.0,339.0,,,NG Ka Long Angus,,10,0.7824634380118423,1.5877037896574162,9,0.4131813543611245,-1.0899423304611606,0,1,48,2158,0.5,1,True,0,-1.0,2,0.1008356064558029,0.0729565769433975,0.096316173672676,0.117712415754795,0.2550930082798004,0.1582038551568985,0.1988823413848877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.4687345325946808,20
8,00:11:51,21320.0,10,9,NG Ka Long Angus,2,網前球,0,1,2.0,7,856.0,339.0,2.0,2,895.0,457.0,,,NG Ka Long Angus,,7,1.0871426526312693,-0.6464038967412525,9,0.5195533395036817,1.2356873768969163,0,1,48,2158,0.5833333333333334,0,True,0,-1.0,2,0.0869543775916099,0.0629132315516471,0.0830570980906486,0.1015078946948051,0.219976395368576,0.1364251971244812,0.1566522419452667,0.1525135934352874,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.4816200733184814,20
9,00:11:52,21353.0,10,9,SHI Yuqi,2,挑球,0,0,2.0,3,895.0,457.0,1.0,4,787.0,258.0,,,NG Ka Long Angus,,3,1.1154077381482617,0.598190760673391,9,0.4746023287528651,-0.8607391030987612,0,1,48,2158,0.6666666666666666,1,True,0,-1.0,2,0.0675514563918113,0.0488748326897621,0.0645238161087036,0.0788575112819671,0.1708910763263702,0.1059834137558937,0.1216969937086105,0.1217653229832649,0.2198556065559387,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3836337625980377,20
10,00:11:53,21386.0,10,9,NG Ka Long Angus,2,長球,0,0,1.0,5,787.0,258.0,1.0,3,337.0,598.0,,,NG Ka Long Angus,,5,1.0128859967604615,-1.4188568519827178,9,0.5971006730386004,0.9081422840729262,0,1,48,2158,0.75,0,True,0,-1.0,2,0.0574191473424434,0.0415439046919345,0.0548456273972988,0.0670293644070625,0.1452584415674209,0.0900865346193313,0.1034431830048561,0.1035012528300285,0.1826408207416534,0.1542317122220993,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3472561240196228,20
11,00:11:54,21421.0,10,9,SHI Yuqi,2,切球,0,1,1.0,4,337.0,598.0,1.0,1,438.0,347.0,,,NG Ka Long Angus,,6,-1.0234150918527138,1.4786300219755522,9,0.2479940335302237,-1.201276361311408,0,1,48,2158,0.8333333333333334,1,True,0,-1.0,2,0.0477475561201572,0.0345463193953037,0.0456075221300125,0.055739052593708,0.120791345834732,0.0749125108122825,0.0860193818807601,0.0860676765441894,0.1518771052360534,0.1206318587064743,0.1760597079992294,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2944309115409851,20
12,00:11:55,21446.0,10,9,NG Ka Long Angus,2,平球,0,0,1.0,2,438.0,347.0,1.0,8,619.0,532.0,,,NG Ka Long Angus,,6,-0.8661823595886388,-0.5567174267101244,9,-0.5123938357714275,1.1878363623474406,0,1,48,2158,0.9166666666666666,0,True,0,-1.0,2,0.0428704172372818,0.0310176070779562,0.0409489683806896,0.0500456169247627,0.1084531992673873,0.0672606155276298,0.0772329866886138,0.0772763490676879,0.1363637149333953,0.1083099991083145,0.1525083631277084,0.1077121198177337,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3184831440448761,20
13,00:11:56,21461.0,10,9,SHI Yuqi,2,平球,0,0,1.0,9,619.0,532.0,2.0,8,692.0,306.0,,,NG Ka Long Angus,,9,-0.0976888205245491,1.1151047517741002,9,-0.6338295210519924,-0.6816060601200448,0,1,48,2158,1.0,1,True,0,-1.0,2,0.0385924130678176,0.027922386303544,0.0368627049028873,0.0450516082346439,0.0976307466626167,0.0605487376451492,0.0695259720087051,0.0695650056004524,0.1227560937404632,0.0975018367171287,0.1372896879911422,0.0997591614723205,0.0969936177134513,0.0,,,,,,,,,,,,,,,,,,,,0.3439526259899139,20
14,00:11:56,21474.0,10,9,NG Ka Long Angus,3,推撲球,0,1,2.0,9,692.0,306.0,2.0,4,927.0,626.0,對手落地致勝,落地致勝,NG Ka Long Angus,,9,0.0701159494630795,-0.8889972225712265,9,-0.1523805754173534,1.0587948612476517,0,1,48,2158,1.0,0,True,0,-1.0,2,0.0359802916646003,0.0260324627161026,0.0343676581978797,0.0420022942125797,0.0910226181149482,0.0564505048096179,0.0648201182484626,0.064856506884098,0.1144473627209663,0.0909024327993393,0.1279972493648529,0.0930069759488105,0.087828129529953,0.0702854394912719,,,,,,,,,,,,,,,,,,,,0.3592286109924316,20
1,00:13:07,23588.0,11,9,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,8,528.0,481.0,,,SHI Yuqi,,9,0.1187902064566878,-0.8679801700725239,9,-0.5787819903377289,0.9388838440505906,0,1,48,2159,0.0,0,True,1,-2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5168554186820984,21
2,00:13:07,23611.0,11,9,SHI Yuqi,2,網前球,0,1,2.0,9,528.0,481.0,2.0,7,649.0,351.0,,,SHI Yuqi,,9,-0.1678018512979651,0.740657548177392,9,0.0199722454833968,-0.8349420500562174,0,1,48,2159,0.0,1,True,1,-2.0,-1,0.3320463597774505,0.667953610420227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.2025637328624725,21
3,00:13:08,23638.0,11,9,NG Ka Long Angus,2,推撲球,0,0,2.0,8,649.0,351.0,1.0,9,824.0,602.0,,,SHI Yuqi,,9,0.0771318858787573,-0.6573985292385899,9,0.0801719800252549,0.7922070832186421,0,1,48,2159,0.0769230769230769,0,True,1,-2.0,-1,0.215640902519226,0.4248778522014618,0.3594812750816345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.2605715692043304,21
4,00:13:09,23669.0,11,9,SHI Yuqi,2,長球,0,0,1.0,10,824.0,602.0,1.0,3,411.0,258.0,,,SHI Yuqi,,10,0.7585496994577409,1.5500320062763542,9,-0.0395682341898972,-0.9857297906005484,0,1,48,2159,0.1538461538461538,1,True,1,-2.0,-1,0.1404033601284027,0.2766370773315429,0.2340856343507766,0.3488739132881164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.4741320312023163,21
5,00:13:10,23706.0,11,9,NG Ka Long Angus,2,切球,0,0,1.0,4,411.0,258.0,2.0,7,576.0,468.0,,,SHI Yuqi,,6,-1.0698587766821823,-1.27977611257717,9,-0.0428653552895074,1.1076683891933172,0,1,48,2159,0.2307692307692307,0,True,1,-2.0,-1,0.107420265674591,0.2116504162549972,0.1790950000286102,0.2572261691093445,0.2446081787347793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.720130443572998,21
6,00:13:11,23732.0,11,9,SHI Yuqi,2,推撲球,0,0,2.0,8,576.0,468.0,1.0,3,446.0,249.0,,,SHI Yuqi,,9,-0.5266840785146838,0.7280134132292915,9,-0.4081505287511112,-1.081670928290132,0,1,48,2159,0.3076923076923077,1,True,1,-2.0,-1,0.0841953381896019,0.1658902764320373,0.1403735429048538,0.2016122788190841,0.191777229309082,0.2161513268947601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.724799633026123,21
7,00:13:13,23773.0,11,9,NG Ka Long Angus,2,平球,0,0,1.0,4,446.0,249.0,2.0,5,402.0,529.0,,,SHI Yuqi,,10,-0.7966777007677772,-1.5196483159064471,9,-0.0014730985652493,1.02188050453472,0,1,48,2159,0.4615384615384615,0,True,1,-2.0,-1,0.0701312348246574,0.138179749250412,0.116925373673439,0.167934700846672,0.1597425192594528,0.1771223843097686,0.1699639856815338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.7077499628067017,21
8,00:13:13,23795.0,11,9,SHI Yuqi,2,接殺防守,0,1,2.0,6,402.0,529.0,2.0,8,634.0,336.0,,,SHI Yuqi,,9,-0.7163982281972167,1.0841778806451583,9,-0.412983067931535,-1.286573098657352,0,1,48,2159,0.4615384615384615,1,True,1,-2.0,-1,0.0560484230518341,0.1104323491454124,0.0934459790587425,0.1342123001813888,0.1276651620864868,0.1415550261735916,0.124830849468708,0.2118098735809326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.626285970211029,21
9,00:13:14,23824.0,11,9,NG Ka Long Angus,2,推撲球,0,0,2.0,9,634.0,336.0,1.0,5,407.0,577.0,,,SHI Yuqi,,9,0.2469115153438429,-0.6900025636246081,9,-0.0160916568042044,0.993104146388788,0,1,48,2159,0.5384615384615384,0,True,1,-2.0,-1,0.0468663424253463,0.0923408791422844,0.0781372934579849,0.1122251078486442,0.1067505478858947,0.118364930152893,0.1043805629014968,0.1737025827169418,0.1672318130731582,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5757644772529602,21
10,00:13:16,23859.0,11,9,SHI Yuqi,2,殺球,0,0,1.0,6,407.0,577.0,2.0,5,460.0,291.0,,,SHI Yuqi,,9,-0.3326075763402742,1.2958977410614796,9,-0.3007626774140118,-1.016132969368029,0,1,48,2159,0.6923076923076923,1,True,1,-2.0,-1,0.0384642407298088,0.0757861956954002,0.0641289949417114,0.0921056196093559,0.0876125320792198,0.0971447005867958,0.0856674313545227,0.1425615400075912,0.1373969614505767,0.1791317462921142,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.535812258720398,21
11,00:13:16,23875.0,11,9,NG Ka Long Angus,2,接殺防守,0,0,2.0,6,460.0,291.0,2.0,2,847.0,454.0,,,SHI Yuqi,,9,-0.7791633557728714,-1.0003428987323957,9,-0.6512808571184995,1.417663186577658,0,1,48,2159,0.6923076923076923,0,True,1,-2.0,-1,0.0339743308722972,0.0669397041201591,0.0566432476043701,0.0813541710376739,0.0773855522274971,0.0858050510287284,0.0756675079464912,0.1259204000234604,0.1213586702942848,0.154769167304039,0.1201821714639663,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5483879446983337,21
12,00:13:17,23906.0,11,9,SHI Yuqi,2,挑球,0,0,2.0,3,847.0,454.0,1.0,4,802.0,251.0,,,SHI Yuqi,,8,0.919709747546,0.5997145709963156,9,-0.1073122244104687,-1.1070994857296674,0,1,48,2159,0.7692307692307693,1,True,1,-2.0,-1,0.0302640441805124,0.0596293173730373,0.0504573211073875,0.0724695995450019,0.0689343884587287,0.0764344036579132,0.0674039646983146,0.1121688112616539,0.1081052646040916,0.1378670483827591,0.1124839037656784,0.1037818640470504,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5565917491912842,21
13,00:13:18,23945.0,11,9,NG Ka Long Angus,2,切球,0,1,1.0,5,802.0,251.0,2.0,7,495.0,464.0,,,SHI Yuqi,,5,0.989458276344482,-1.4424211154955031,9,0.5656911716032874,0.856354473481239,0,1,48,2159,0.8461538461538461,0,True,1,-2.0,-1,0.0281073208898305,0.0553799234330654,0.0468615517020225,0.0673051625490188,0.06402188539505,0.0709874182939529,0.0626005232334137,0.1041752621531486,0.1004013046622276,0.1280421614646911,0.104467898607254,0.0913684144616127,0.076281189918518,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5718942880630493,21
14,00:13:19,23965.0,11,9,SHI Yuqi,2,網前球,0,1,2.0,8,495.0,464.0,2.0,2,789.0,366.0,,,SHI Yuqi,,8,-0.555449375601287,0.6661987067450011,9,0.6175565550235418,-1.227953220742955,0,1,48,2159,0.9230769230769232,1,True,1,-2.0,-1,0.02441474981606,0.0481044389307498,0.0407051667571067,0.0584630146622657,0.0556110702455043,0.0616615153849124,0.0543764419853687,0.090489350259304,0.0872111842036247,0.1112207546830177,0.0907435342669487,0.0793649777770042,0.059725996106863,0.1379078328609466,0.0,,,,,,,,,,,,,,,,,,,0.544611930847168,21
15,00:13:20,23989.0,11,9,NG Ka Long Angus,3,推撲球,0,1,2.0,3,789.0,366.0,2.0,10,282.0,594.0,出界,對手出界,SHI Yuqi,,8,0.8024477116147598,-0.3157927736649523,9,0.0484656881602136,0.8226905911645813,0,1,48,2159,1.0,0,True,1,-2.0,-1,0.0225117094814777,0.0443548783659935,0.0375323519110679,0.0539060421288013,0.0512764006853103,0.0568552315235137,0.0501380041241645,0.0834360420703888,0.0804134011268615,0.1025515124201774,0.0836704149842262,0.0731787756085395,0.0550705790519714,0.1109679713845253,0.0941366478800773,,,,,,,,,,,,,,,,,,,0.5542682409286499,21
1,00:13:37,24503.0,11,10,SHI Yuqi,1,發短球,0,1,2.0,8,,,2.0,7,578.0,347.0,,,NG Ka Long Angus,,9,0.1592957789673574,0.8891649576352924,9,-0.3651136813617029,-0.8099332105295209,0,1,48,2160,0.0,1,True,0,-1.0,1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7264652252197266,22
2,00:13:38,24525.0,11,10,NG Ka Long Angus,2,推撲球,0,0,2.0,8,578.0,347.0,1.0,8,466.0,577.0,,,NG Ka Long Angus,,9,-0.0442403164562874,-0.5644171464972786,9,0.0928691525895864,0.8896567810624774,0,1,48,2160,0.3333333333333333,0,True,0,-1.0,1,0.5762131810188293,0.4237867891788482,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6010946035385132,22
3,00:13:39,24550.0,11,10,SHI Yuqi,2,殺球,0,0,1.0,9,466.0,577.0,2.0,5,423.0,287.0,,,NG Ka Long Angus,,9,-0.0841521750672189,1.2739063493646905,9,-0.2250537360128692,-0.8646190140604612,0,1,48,2160,0.6666666666666666,1,True,0,-1.0,1,0.3561986684799194,0.2573371827602386,0.3864641189575195,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3328402638435364,22
4,00:13:39,24563.0,11,10,NG Ka Long Angus,2,接殺防守,0,0,2.0,6,423.0,287.0,1.0,1,398.0,428.0,,,NG Ka Long Angus,,9,-0.438283152064346,-1.0368700763669798,9,-0.3017541479535709,1.3890358405669443,0,1,48,2160,0.6666666666666666,0,True,0,-1.0,1,0.2491777539253235,0.1800194680690765,0.2645542025566101,0.3062486350536346,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3219161629676819,22
5,00:13:40,24589.0,11,10,SHI Yuqi,3,推撲球,0,1,1.0,2,398.0,428.0,2.0,10,634.0,234.0,出界,對手出界,NG Ka Long Angus,,2,-1.1061854095017003,0.4546646572768781,6,-1.0615562747871683,-1.256721622504329,0,1,48,2160,1.0,1,True,0,-1.0,1,0.1664473414421081,0.1202505528926849,0.1767185926437378,0.1977881342172622,0.3387953639030456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4099073708057403,22
1,00:14:12,25539.0,12,10,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,2,860.0,462.0,,,NG Ka Long Angus,,9,-0.0663790980086625,-0.7600356757315115,9,0.5413121087452771,0.9672481768688344,0,1,48,2161,0.0,0,True,0,-2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5168554186820984,23
2,00:14:12,25563.0,12,10,SHI Yuqi,2,網前球,0,0,2.0,3,860.0,462.0,2.0,1,456.0,349.0,,,NG Ka Long Angus,,8,0.9279114820091215,0.6625760509881834,9,0.2105682533117799,-0.8581619243043855,0,1,48,2161,0.0,1,True,0,-2.0,-1,0.3603543937206268,0.6396456360816956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2176994830369949,23
3,00:14:13,25592.0,12,10,NG Ka Long Angus,2,網前球,0,0,2.0,2,456.0,349.0,2.0,1,418.0,421.0,,,NG Ka Long Angus,,8,-0.5069467332428327,-0.4998106720571934,9,0.1175233236638084,0.7538212850755516,0,1,48,2161,0.1,0,True,0,-2.0,-1,0.2298608124256134,0.3848132491111755,0.385325938463211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.3491469025611877,23
4,00:14:14,25622.0,12,10,SHI Yuqi,2,挑球,0,1,2.0,2,418.0,421.0,1.0,3,466.0,246.0,,,NG Ka Long Angus,,8,-0.8331680468651298,0.3781819435848869,9,-0.2898249405752566,-0.6539155057148367,0,1,48,2161,0.2,1,True,0,-2.0,-1,0.1460226029157638,0.2444585412740707,0.225842073559761,0.3836768269538879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5605650544166565,23
5,00:14:16,25665.0,12,10,NG Ka Long Angus,2,長球,0,0,1.0,4,466.0,246.0,1.0,4,861.0,608.0,,,NG Ka Long Angus,,4,-0.8591439945012975,-1.5798641315571684,9,-0.1162062654795563,0.8163848425663064,0,1,48,2161,0.4,0,True,0,-2.0,-1,0.11154305934906,0.1867358535528183,0.1725151687860489,0.288893312215805,0.2403126507997512,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.7275828123092651,23
6,00:14:17,25701.0,12,10,SHI Yuqi,2,切球,0,0,1.0,5,861.0,608.0,2.0,6,833.0,328.0,,,NG Ka Long Angus,,10,0.9026050437457668,1.5680560236402623,9,-0.0379650975265654,-1.1302952558419797,0,1,48,2161,0.5,1,True,0,-2.0,-1,0.0860514938831329,0.1440600454807281,0.1330893039703369,0.2228708863258361,0.1843119263648986,0.2296163290739059,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.7236897945404053,23
7,00:14:18,25726.0,12,10,NG Ka Long Angus,2,網前球,0,1,2.0,7,833.0,328.0,2.0,7,468.0,433.0,,,NG Ka Long Angus,,7,1.0741906137575294,-0.7395522509235247,9,0.4468625713498737,1.2905507238637055,0,1,48,2161,0.6,0,True,0,-2.0,-1,0.0722793117165565,0.1210038363933563,0.1117889136075973,0.1872013360261917,0.1548135727643966,0.17825548350811,0.1746575236320495,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.7192469835281372,23
8,00:14:19,25751.0,12,10,SHI Yuqi,2,網前球,0,1,2.0,8,468.0,433.0,2.0,7,566.0,375.0,,,NG Ka Long Angus,,8,-0.5597452381870053,0.4502910092832692,9,0.0944772866690058,-0.8784782432458152,0,1,48,2161,0.7,1,True,0,-2.0,-1,0.0531749203801155,0.0890209004282951,0.0822416096925735,0.1377215236425399,0.1138942763209343,0.1311401724815368,0.1189019307494163,0.2739046216011047,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5607905387878418,23
9,00:14:20,25777.0,12,10,NG Ka Long Angus,2,挑球,0,0,2.0,8,566.0,375.0,1.0,3,399.0,608.0,,,NG Ka Long Angus,,8,-0.2912381880735217,-0.3155390861469147,8,-0.1150210350609043,0.5600590489266342,0,1,48,2161,0.8,0,True,0,-2.0,-1,0.0449193492531776,0.0752001255750656,0.069473348557949,0.1163398325443267,0.0962118357419967,0.1107802614569664,0.1004420444369316,0.2288349568843841,0.157798171043396,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5258293747901917,23
10,00:14:21,25820.0,12,10,SHI Yuqi,2,切球,0,0,1.0,4,399.0,608.0,1.0,7,527.0,359.0,,,NG Ka Long Angus,,10,-0.7030596217073577,1.5721663909293764,9,-0.2126070083070019,-0.8326785985400381,0,1,48,2161,0.9,1,True,0,-2.0,-1,0.0371460653841495,0.0621867626905441,0.0574509985744953,0.0962072536349296,0.0795623958110809,0.0916097611188888,0.0830605700612068,0.189235121011734,0.1335078179836273,0.1700332909822464,0.0,,,,,,,,,,,,,,,,,,,,,,,0.4744808077812195,23
11,00:14:22,25846.0,12,10,NG Ka Long Angus,3,網前球,0,0,1.0,8,527.0,359.0,2.0,2,898.0,458.0,對手落地致勝,落地致勝,NG Ka Long Angus,,9,-0.4129782893539525,-0.530733239486108,9,-0.5814596381657973,1.4692450517958064,0,1,48,2161,1.0,0,True,0,-2.0,-1,0.0327279716730117,0.0547903664410114,0.0506178699433803,0.0847645103931427,0.070099376142025,0.0807138383388519,0.0731814801692962,0.1667277961969375,0.1176286041736602,0.1470605880022049,0.1216876059770584,,,,,,,,,,,,,,,,,,,,,,,0.4722345769405365,23
1,00:14:36,26278.0,13,10,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,7,617.0,466.0,,,NG Ka Long Angus,,9,0.159519784789057,-0.7938343399128615,9,-0.5777097323742746,0.9608343360593204,0,1,48,2162,0.0,0,True,0,-3.0,-2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5831483006477356,24
2,00:14:37,26299.0,13,10,SHI Yuqi,2,推撲球,0,0,2.0,8,617.0,466.0,1.0,8,495.0,265.0,,,NG Ka Long Angus,,9,-0.4531259565720996,0.750496169825699,9,-0.0399320613555826,-0.9529210820993516,0,1,48,2162,0.3333333333333333,1,True,0,-3.0,-2,0.3444268107414245,0.6555731892585754,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2420118600130081,24
3,00:14:38,26321.0,13,10,NG Ka Long Angus,2,切球,0,0,1.0,9,495.0,265.0,1.0,1,424.0,455.0,,,NG Ka Long Angus,,9,-0.4937947004905861,-1.2165573929540494,9,-0.0611124567074705,0.9570556392118986,0,1,48,2162,0.6666666666666666,0,True,0,-3.0,-2,0.2185137718915939,0.400873064994812,0.3806131780147552,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331622451543808,24
4,00:14:39,26345.0,13,10,SHI Yuqi,3,挑球,0,0,1.0,2,424.0,455.0,2.0,7,520.0,416.0,掛網,對手掛網,NG Ka Long Angus,,2,-1.0015876340610488,0.6540041966582439,9,-0.7638869784172471,-1.2829421393095182,0,1,48,2162,1.0,1,True,0,-3.0,-2,0.133488267660141,0.2448900640010833,0.2576950788497925,0.3639266490936279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6052656769752502,24
1,00:14:54,26815.0,14,10,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,7,717.0,461.0,,,NG Ka Long Angus,,9,-0.0473683447782532,-0.8342866942639701,9,0.5239226020478247,0.9307853121249892,0,1,48,2163,0.0,0,True,0,-4.0,-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.6465651988983154,25
2,00:14:55,26833.0,14,10,SHI Yuqi,2,推撲球,0,0,2.0,8,717.0,461.0,1.0,3,487.0,256.0,,,NG Ka Long Angus,,8,0.5139161688310594,0.6579514737445891,9,0.0268463389314629,-0.8778161550293753,0,1,48,2163,0.0833333333333333,1,True,0,-4.0,-3,0.3512381613254547,0.6487618684768677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2837378680706024,25
3,00:14:56,26865.0,14,10,NG Ka Long Angus,2,平球,0,0,1.0,4,487.0,256.0,2.0,5,428.0,518.0,,,NG Ka Long Angus,,10,-0.702470744051985,-1.4604192688333724,9,0.0472368580791942,0.8751297674247004,0,1,48,2163,0.1666666666666666,0,True,0,-4.0,-3,0.2234476953744888,0.4054043889045715,0.3711479306221008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3695537447929382,25
4,00:14:56,26879.0,14,10,SHI Yuqi,2,接殺防守,0,1,2.0,6,428.0,518.0,2.0,8,757.0,333.0,,,NG Ka Long Angus,,9,-0.4579680928806655,1.0538506202855302,9,-0.604904876146155,-1.2962016775992282,0,1,48,2163,0.1666666666666666,1,True,0,-4.0,-3,0.1416999995708465,0.2570883929729461,0.2199392020702362,0.3812724351882934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.6311994194984436,25
5,00:14:57,26906.0,14,10,NG Ka Long Angus,2,推撲球,0,1,2.0,9,757.0,333.0,1.0,6,859.0,581.0,,,NG Ka Long Angus,,9,0.5920876854411272,-0.7036706966361445,9,-0.1573892175780335,1.0445374413867092,0,1,48,2163,0.25,0,True,0,-4.0,-3,0.1103287637233734,0.2001710683107376,0.1712464243173599,0.270813524723053,0.2474402040243148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.8252716660499573,25
6,00:14:58,26932.0,14,10,SHI Yuqi,2,切球,0,0,1.0,7,859.0,581.0,2.0,2,862.0,360.0,,,NG Ka Long Angus,,9,0.6124387481374945,1.3960602902813015,9,0.6187419622240522,-1.0696854182705795,0,1,48,2163,0.3333333333333333,1,True,0,-4.0,-3,0.081128641963005,0.1471928656101226,0.1259235590696334,0.1991387754678726,0.1732270717620849,0.2733891010284424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.7611558437347412,25
