ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,ball_round50,ball_round51,win_prob,rally
5,00:09:23,16912.0,4,9,CHOU Tien Chen,2,平球,0,0,2.0,7,822.0,593.0,1.0,8,636.0,448.0,,,CHOU Tien Chen,,9,0.2901711684622821,1.1969011766279969,10,0.6853465846363911,-1.4956854724750066,0,1,24,126,0.3333333333333333,0,True,0,-5.0,-1,0.0111077148467302,0.0147914914414286,0.0674275755882263,0.1148834228515625,0.791789710521698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7687491178512573,14
6,00:09:24,16929.0,4,9,Anthony Sinisuka GINTING,2,平球,0,0,1.0,9,636.0,448.0,1.0,5,540.0,596.0,,,CHOU Tien Chen,,9,-0.0894293706902083,-0.9829252157144928,9,0.1237708245485508,1.0206216819141822,0,1,24,126,0.4166666666666667,1,True,0,-5.0,-1,0.0128175560384988,0.0170683823525905,0.0778068676590919,0.1325677037239074,0.493104338645935,0.2666351497173309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3862915635108948,14
7,00:09:24,16944.0,4,9,CHOU Tien Chen,2,推撲球,0,1,1.0,6,540.0,596.0,1.0,8,747.0,431.0,,,CHOU Tien Chen,,9,-0.178621945587368,1.1615772267286772,9,-0.2962787601286831,-1.084479259336152,0,1,24,126,0.4166666666666667,0,True,0,-5.0,-1,0.0055718533694744,0.007419710047543,0.0338230282068252,0.0576278381049633,0.2143548876047134,0.1852201372385025,0.4959825277328491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6959016919136047,14
8,00:09:25,16970.0,4,9,Anthony Sinisuka GINTING,2,殺球,1,0,1.0,9,747.0,431.0,2.0,5,547.0,618.0,,,CHOU Tien Chen,,9,0.4867573967262487,-1.3014452903089415,9,-0.0612420294808127,1.0780139388788286,0,1,24,126,0.5,1,True,0,-5.0,-1,0.0051613887771964,0.0068731186911463,0.0313313715159893,0.0533825382590293,0.1985638886690139,0.1715754270553589,0.4423030018806457,0.0908092409372329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5799716114997864,14
9,00:09:26,16986.0,4,9,CHOU Tien Chen,2,接殺防守,0,1,2.0,6,547.0,618.0,2.0,5,605.0,469.0,,,CHOU Tien Chen,,9,0.0965358487827636,1.2590496802721252,10,0.5920073291126023,-1.4746997443209888,0,1,24,126,0.5833333333333334,0,True,0,-5.0,-1,0.0024016222450882,0.0031980990897864,0.0145786544308066,0.0248391814529895,0.0923928394913673,0.0798349753022193,0.2058059573173523,0.0627278387546539,0.5142208337783813,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8446027040481567,14
10,00:09:27,17012.0,4,9,Anthony Sinisuka GINTING,2,推撲球,0,0,2.0,6,605.0,469.0,2.0,5,502.0,624.0,,,CHOU Tien Chen,,9,-0.2434591441735102,-0.5985038974404304,9,-0.395681121094018,1.115851374108822,0,1,24,126,0.6666666666666666,1,True,0,-5.0,-1,0.0031078024767339,0.0041384785436093,0.0188654102385044,0.0321429744362831,0.1195603311061859,0.1033098995685577,0.2663218080997467,0.0811725333333015,0.2422600537538528,0.129120722413063,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6039053797721863,14
11,0:09:27,17036.0,4,9,CHOU Tien Chen,2,殺球,1,0,1.0,10,773.0,424.0,1.0,8,784.0,444.0,,,CHOU Tien Chen,,10,-0.7575159804561851,1.445763019056929,9,-0.2709334334835863,-0.8512855098933348,0,1,24,126,0.6666666666666666,0,True,0,-5.0,-1,0.0021198114845901,0.0028228284791111,0.0128679685294628,0.0219245068728923,0.0815512984991073,0.0704669952392578,0.1816563010215759,0.0553672350943088,0.1652439385652542,0.091997817158699,0.313981294631958,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7556407451629639,14
12,00:09:28,17051.0,4,9,Anthony Sinisuka GINTING,2,接殺防守,0,1,2.0,9,784.0,444.0,2.0,7,752.0,556.0,,,CHOU Tien Chen,,9,-0.1444455826782926,-0.8686176847642116,6,-1.1125302677914937,1.3813401520430186,0,1,24,126,0.75,1,True,0,-5.0,-1,0.0021495977416634,0.0028624930419027,0.0130487820133566,0.0222325772047042,0.0826972126960754,0.0714571550488472,0.1842088401317596,0.0561452247202396,0.1675658524036407,0.0932905152440071,0.1106182038784027,0.1937234848737716,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5720221400260925,14
13,00:09:29,17085.0,4,9,CHOU Tien Chen,2,推撲球,0,0,2.0,8,752.0,556.0,1.0,9,776.0,426.0,,,CHOU Tien Chen,,9,0.3249937782237601,0.8300373832188388,9,0.3769657688630102,-0.9771597760412976,0,1,24,126,0.8333333333333334,0,True,0,-5.0,-1,0.0017084944993257,0.002275101840496,0.0103711374104022,0.0176703929901123,0.065727524459362,0.0567939542233943,0.1464087069034576,0.0446240790188312,0.1331809014081955,0.0741470530629158,0.0879190564155578,0.1616907715797424,0.1974828392267227,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6211327314376831,14
14,00:09:30,17121.0,4,9,Anthony Sinisuka GINTING,2,切球,0,1,1.0,10,776.0,426.0,1.0,7,785.0,527.0,,,CHOU Tien Chen,,9,0.3966251070699357,-1.2392826662110978,9,0.198086117885999,0.829958078161475,0,1,24,126,0.9166666666666666,1,True,0,-5.0,-1,0.0018143894849345,0.0024161159526556,0.0110139548778533,0.0187656283378601,0.0698014050722122,0.0603141225874424,0.1554833203554153,0.0473899357020854,0.1414356380701065,0.0787427872419357,0.0933684036135673,0.1717125922441482,0.064192034304142,0.0835496708750724,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5349955558776855,14
15,0:09:31,17139.0,4,9,CHOU Tien Chen,3,推撲球,0,0,1.0,8,777.0,530.0,1.0,6,820.0,448.0,對手落地致勝,落地致勝,CHOU Tien Chen,,8,0.5332535951078848,0.6799758089813377,9,0.3277576314377553,-1.325168716017341,0,1,24,126,1.0,0,True,0,-5.0,-1,0.0014602462761104,0.0019445242360234,0.0088641867041587,0.0151028428226709,0.0561771616339683,0.0485416576266288,0.1251351684331894,0.0381400920450687,0.1138294041156768,0.0633733123540878,0.0751442164182663,0.1381967216730117,0.0516626574099063,0.0578504391014575,0.2045774012804031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5470808744430542,14
1,0:10:22,18671.0,4,10,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,649.0,483.0,,,CHOU Tien Chen,,9,0.2032753328211211,0.9321465497799508,9,-0.4875904954610334,-0.9489932796152288,0,1,24,127,0.0,0,True,0,-6.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8442463874816895,15
2,0:10:23,18691.0,4,10,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,8,649.0,483.0,2.0,7,758.0,527.0,,,CHOU Tien Chen,,9,-0.4199679972344169,-0.6882795484504101,9,0.0764029174738948,1.0012641923926875,0,1,24,127,0.1,1,True,0,-6.0,-2,0.442020982503891,0.5579790472984314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1560221463441848,15
3,0:10:23,18718.0,4,10,CHOU Tien Chen,2,推撲球,0,0,2.0,8,758.0,527.0,2.0,4,807.0,423.0,,,CHOU Tien Chen,,8,0.363526551771278,0.7667227200881269,9,0.011448225039162,-0.7740168249334278,0,1,24,127,0.1,0,True,0,-6.0,-2,0.1348095834255218,0.1492450535297393,0.715945303440094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5065030455589294,15
4,0:10:25,18750.0,4,10,Anthony Sinisuka GINTING,2,殺球,1,0,1.0,5,807.0,423.0,1.0,5,812.0,593.0,,,CHOU Tien Chen,,9,0.7466612465266318,-1.2976823876197217,9,0.2519164535169066,1.160921718470621,0,1,24,127,0.3,1,True,0,-6.0,-2,0.0553559213876724,0.0612834654748439,0.2811681032180786,0.6021925210952759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3135453462600708,15
5,0:10:25,18763.0,4,10,CHOU Tien Chen,2,接殺防守,0,0,2.0,6,812.0,593.0,2.0,8,654.0,434.0,,,CHOU Tien Chen,,9,0.265465763237702,1.3102969139034255,7,1.0358848416587587,-1.2512326503250273,0,1,24,127,0.3,0,True,0,-6.0,-2,0.0085886232554912,0.0095082949846982,0.0436239950358867,0.1042052507400512,0.8340737819671631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8498110771179199,15
6,0:10:26,18786.0,4,10,Anthony Sinisuka GINTING,2,接殺防守,0,0,1.0,9,654.0,434.0,1.0,7,669.0,537.0,,,CHOU Tien Chen,,9,0.0091307911633588,-1.1411858707413982,9,-0.0298889428647712,1.161350776052655,0,1,24,127,0.4,1,True,0,-6.0,-2,0.0128676565364003,0.0142455333843827,0.0653584077954292,0.1561225354671478,0.4609465301036834,0.290459394454956,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3264846205711365,15
7,0:10:27,18813.0,4,10,CHOU Tien Chen,2,網前球,0,1,2.0,8,669.0,537.0,2.0,7,713.0,484.0,,,CHOU Tien Chen,,9,-0.0516182092649288,0.9521222167860994,9,0.0942733761343213,-1.000175806954518,0,1,24,127,0.5,0,True,0,-6.0,-2,0.0053572254255414,0.0059308782219886,0.0272108297795057,0.0649988949298858,0.1919070482254028,0.1771819442510604,0.5274132490158081,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7232853770256042,15
8,0:10:27,18839.0,4,10,Anthony Sinisuka GINTING,2,網前球,0,1,2.0,8,713.0,484.0,2.0,7,637.0,520.0,,,CHOU Tien Chen,,9,-0.0313846874656251,-0.378866693686924,9,0.1345538353987752,0.8299183766076551,0,1,24,127,0.5,1,True,0,-6.0,-2,0.0078850360587239,0.0087293703109025,0.0400502867996692,0.0956686809659004,0.2824585735797882,0.2607854008674621,0.1789880543947219,0.1254346072673797,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3796693682670593,15
9,0:10:28,18862.0,4,10,CHOU Tien Chen,2,挑球,0,1,2.0,8,637.0,520.0,2.0,9,752.0,422.0,,,CHOU Tien Chen,,8,0.0034707634186266,0.6002841786026861,9,0.0186716733299816,-0.6659541398877321,0,1,24,127,0.6,0,True,0,-6.0,-2,0.0039563253521919,0.0043799690902233,0.0200952719897031,0.0480018556118011,0.1417238563299179,0.1308493465185165,0.0898074358701706,0.0822033435106277,0.4789825975894928,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7483624219894409,15
10,0:10:30,18909.0,4,10,Anthony Sinisuka GINTING,2,切球,1,0,1.0,10,752.0,422.0,1.0,2,560.0,554.0,,,CHOU Tien Chen,,9,0.6824579092982077,-1.4067812166995737,9,0.0963091923554327,1.1611586354213894,0,1,24,127,0.8,1,True,0,-6.0,-2,0.004382284823805,0.0048515419475734,0.0222588349133729,0.0531699955463409,0.1569826304912567,0.1449372917413711,0.0994765907526016,0.0910537913441658,0.1926768869161605,0.2302101701498031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4363004267215729,15
11,0:10:31,18935.0,4,10,CHOU Tien Chen,2,網前球,0,1,2.0,3,560.0,554.0,2.0,5,614.0,472.0,,,CHOU Tien Chen,,9,-0.5514968308920744,1.021034677703307,9,0.1853108555092488,-1.1798298965734448,0,1,24,127,0.9,0,True,0,-6.0,-2,0.0011501300614327,0.001273286063224,0.0058418284170329,0.0139544568955898,0.0412000678479671,0.0380387678742408,0.0261076185852289,0.0238970536738634,0.0505680218338966,0.0955878570675849,0.702380895614624,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9353024959564208,15
12,0:10:32,18967.0,4,10,Anthony Sinisuka GINTING,3,網前球,0,0,2.0,6,614.0,472.0,2.0,1,561.0,502.0,掛網,對手掛網,CHOU Tien Chen,,9,-0.2229021309371807,-0.5983011469482866,9,-0.3173872130224951,1.0876942459425087,0,1,24,127,1.0,1,True,0,-6.0,-2,0.0021619829349219,0.0023934883065521,0.0109813092276453,0.0262312069535255,0.0774467587471008,0.0715042352676391,0.0490763857960701,0.0449210293591022,0.0950563848018646,0.179683431982994,0.2641850709915161,0.1763586848974228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5778548717498779,15
1,0:11:40,21024.0,4,11,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,729.0,475.0,,,CHOU Tien Chen,,9,-0.1134348622548212,1.0207667576467714,9,0.7183606221101275,-0.8773813926720632,0,1,24,128,0.0,0,True,0,-7.0,-3,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8612225651741028,16
2,0:11:41,21044.0,4,11,Anthony Sinisuka GINTING,2,挑球,0,0,2.0,8,729.0,475.0,2.0,4,544.0,663.0,,,CHOU Tien Chen,,9,0.6263798924133466,-0.6246144312773607,9,0.0987125205215403,0.9915022551722736,0,1,24,128,0.3333333333333333,1,True,0,-7.0,-3,0.4263999164104461,0.5736000537872314,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181651160120964,16
3,0:11:42,21086.0,4,11,CHOU Tien Chen,2,長球,1,0,1.0,5,544.0,663.0,1.0,9,774.0,424.0,,,CHOU Tien Chen,,4,-0.8695906791161045,1.6682102963910068,9,0.0195766576349909,-0.8107289831303275,0,1,24,128,0.6666666666666666,0,True,0,-7.0,-3,0.0689363479614257,0.0941360592842102,0.836927592754364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8979039192199707,16
4,0:11:43,21119.0,4,11,Anthony Sinisuka GINTING,3,長球,1,0,1.0,10,774.0,424.0,1.0,10,436.0,663.0,出界,對手出界,CHOU Tien Chen,,9,0.8278670102995631,-1.3393399883179384,9,-0.1607776026654588,1.3452105562345409,0,1,24,128,1.0,1,True,0,-7.0,-3,0.0640441626310348,0.0874555334448814,0.2619410753250122,0.5865592360496521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1897863894701004,16
1,0:11:56,21497.0,4,12,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,1,573.0,480.0,,,Anthony Sinisuka GINTING,,9,0.2125160761255594,0.9619826292415397,9,-0.4769295602806547,-0.8724803024693225,0,1,24,129,0.0,0,True,1,-8.0,-4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8766188025474548,17
2,0:11:58,21543.0,4,12,Anthony Sinisuka GINTING,2,推撲球,0,0,2.0,2,573.0,480.0,2.0,9,800.0,659.0,,,Anthony Sinisuka GINTING,,9,-0.5235590277995184,-0.4818758205651925,9,0.0063861176519552,0.991541284569744,0,1,24,129,0.2857142857142857,1,True,1,-8.0,-4,0.4951535165309906,0.5048465132713318,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3128426074981689,17
3,0:11:59,21579.0,4,12,CHOU Tien Chen,2,切球,0,0,1.0,10,800.0,659.0,1.0,1,586.0,476.0,,,Anthony Sinisuka GINTING,,10,0.177149486621558,1.6046305305799229,9,0.2260684799207941,-0.9596322420224744,0,1,24,129,0.4285714285714285,0,True,1,-8.0,-4,0.1089683175086975,0.1151913926005363,0.7758402824401855,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8158760666847229,17
4,0:12:00,21609.0,4,12,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,2,586.0,476.0,2.0,7,778.0,521.0,,,Anthony Sinisuka GINTING,,9,-0.5291613203925617,-0.5839884008451639,9,-0.0025595476018803,1.28526254757126,0,1,24,129,0.5714285714285714,1,True,1,-8.0,-4,0.0806124210357666,0.0852161273360252,0.1808449029922485,0.6533265709877014,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2268213182687759,17
5,0:12:01,21640.0,4,12,CHOU Tien Chen,2,推撲球,0,0,2.0,8,778.0,521.0,2.0,4,804.0,423.0,,,Anthony Sinisuka GINTING,,8,0.2970440928277982,0.6906446306020939,9,-0.0214699102872893,-0.7927337322063343,0,1,24,129,0.7142857142857143,0,True,1,-8.0,-4,0.0237463451921939,0.0251024775207042,0.0532722659409046,0.168365016579628,0.7295138239860535,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6207069754600525,17
6,0:12:02,21678.0,4,12,Anthony Sinisuka GINTING,2,長球,0,1,1.0,5,804.0,423.0,1.0,5,852.0,642.0,,,Anthony Sinisuka GINTING,,9,0.731134991512811,-1.1929849206536682,9,0.2026346567602097,1.0683200399692272,0,1,24,129,0.8571428571428571,1,True,1,-8.0,-4,0.0253828987479209,0.0268324874341487,0.0569436624646186,0.1799683719873428,0.2648907303810119,0.4459817409515381,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2191599905490875,17
7,0:12:03,21706.0,4,12,CHOU Tien Chen,3,殺球,0,0,1.0,6,852.0,642.0,1.0,7,703.0,517.0,掛網,對手掛網,Anthony Sinisuka GINTING,,6,0.8041682294303147,1.4405330072208813,9,0.4416033681616497,-1.1763287061446337,0,1,24,129,1.0,0,True,1,-8.0,-4,0.0155241340398788,0.0164107009768486,0.0348266400396823,0.1100683212280273,0.1620066910982132,0.2769007384777069,0.3842626810073852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4063445925712585,17
1,0:12:20,22218.0,5,12,Anthony Sinisuka GINTING,1,發短球,0,1,2.0,8,,,2.0,7,660.0,547.0,,,CHOU Tien Chen,,9,0.1979807401478431,-0.845894937198068,9,-0.589448991144885,0.9522121866683976,0,1,24,130,0.0,1,True,0,-7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5746132135391235,18
2,0:12:22,22263.0,5,12,CHOU Tien Chen,2,網前球,0,1,2.0,8,660.0,547.0,2.0,2,802.0,481.0,,,CHOU Tien Chen,,9,-0.149828580206887,0.912015673778982,9,0.1217203516399781,-0.8843857930914188,0,1,24,130,0.25,0,True,0,-7.0,1,0.2786637246608734,0.721336305141449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9688315391540528,18
3,0:12:22,22287.0,5,12,Anthony Sinisuka GINTING,2,網前球,0,1,2.0,3,802.0,481.0,2.0,7,769.0,519.0,,,CHOU Tien Chen,,9,0.581520366140014,-0.4387675185292752,9,0.2820112114109224,0.9619665384565512,0,1,24,130,0.25,1,True,0,-7.0,1,0.448681890964508,0.2960146963596344,0.2553034424781799,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7619442939758301,18
4,0:12:23,22312.0,5,12,CHOU Tien Chen,2,挑球,0,0,2.0,8,769.0,519.0,2.0,9,652.0,421.0,,,CHOU Tien Chen,,8,0.525440278282438,0.6577576031831954,9,0.5458954037601461,-0.7138756568929354,0,1,24,130,0.375,0,True,0,-7.0,1,0.1724965274333953,0.1138033494353294,0.0813200920820236,0.6323800086975098,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8588004112243652,18
5,0:12:25,22359.0,5,12,Anthony Sinisuka GINTING,2,長球,0,0,1.0,10,652.0,421.0,1.0,5,845.0,650.0,,,CHOU Tien Chen,,9,-0.2842806064772847,-1.3994224050653317,9,-0.135767941045563,1.0875047268254647,0,1,24,130,0.625,1,True,0,-7.0,1,0.1231744438409805,0.0812634602189064,0.0580681674182415,0.1451044082641601,0.5923894643783569,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3517854809761047,18
6,0:12:26,22394.0,5,12,CHOU Tien Chen,2,殺球,0,0,1.0,6,845.0,650.0,1.0,6,798.0,445.0,,,CHOU Tien Chen,,6,0.6485061818480745,1.5194939360264523,9,0.2194700806968488,-1.158805278519053,0,1,24,130,0.75,0,True,0,-7.0,1,0.0429817922413349,0.028356933966279,0.0202629212290048,0.050634279847145,0.2018131166696548,0.6559509038925171,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5560775399208069,18
7,0:12:26,22406.0,5,12,Anthony Sinisuka GINTING,2,接殺防守,0,1,2.0,7,798.0,445.0,2.0,7,793.0,522.0,,,CHOU Tien Chen,,9,0.4311701617791423,-0.9187199485297772,9,0.7134205418672261,1.4567490025795966,0,1,24,130,0.75,1,True,0,-7.0,1,0.0416369885206222,0.0274697020649909,0.0196289364248514,0.0490500256419181,0.1954987943172454,0.2459114491939544,0.4208041131496429,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2203942984342575,18
8,0:12:27,22429.0,5,12,CHOU Tien Chen,2,推撲球,0,0,1.0,8,793.0,522.0,1.0,8,725.0,444.0,,,CHOU Tien Chen,,2,0.750501279304723,0.8510096258693783,9,0.441820309712794,-0.9763580632636724,0,1,24,130,0.875,0,True,0,-7.0,1,0.0262258555740118,0.017302319407463,0.0123636620119214,0.0308950990438461,0.1231386736035347,0.1548920422792434,0.2508508861064911,0.3843314945697784,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4157683253288269,18
9,0:12:28,22440.0,5,12,Anthony Sinisuka GINTING,3,接殺防守,0,1,2.0,9,725.0,444.0,2.0,7,655.0,497.0,掛網,對手掛網,CHOU Tien Chen,,9,0.2159340019076216,-0.9404730464980372,9,0.5875388355503703,0.777608185035429,0,1,24,130,1.0,1,True,0,-7.0,1,0.0278211534023284,0.0183548051863908,0.0131157338619232,0.0327744223177433,0.1306290924549102,0.1643140166997909,0.2661099433898926,0.1262595653533935,0.220621258020401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239174947142601,18
1,0:13:25,24175.0,6,13,Anthony Sinisuka GINTING,1,發短球,0,1,2.0,8,,,2.0,7,749.0,543.0,,,CHOU Tien Chen,,9,-0.0637442820342038,-0.7932044642512587,9,0.4515699530149671,1.0680906869065083,0,1,24,132,0.0,1,True,0,-7.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5982115864753723,20
2,0:13:26,24198.0,6,13,CHOU Tien Chen,2,推撲球,0,0,2.0,8,749.0,543.0,2.0,3,620.0,425.0,,,CHOU Tien Chen,,8,0.2839638840568628,0.7879436547392918,9,0.1306046489826854,-0.9223226458770212,0,1,24,132,0.2,0,True,0,-7.0,-1,0.3671353161334991,0.6328647136688232,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.740263819694519,20
3,0:13:27,24231.0,6,13,Anthony Sinisuka GINTING,2,切球,0,0,1.0,4,620.0,425.0,1.0,7,689.0,554.0,,,CHOU Tien Chen,,9,-0.4671946501847924,-1.2938541718530725,9,-0.1660081946764867,1.087536282431347,0,1,24,132,0.4,1,True,0,-7.0,-1,0.2844959199428558,0.2323750108480453,0.4831290245056152,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3301381468772888,20
4,0:13:28,24250.0,6,13,CHOU Tien Chen,2,推撲球,0,1,2.0,8,689.0,554.0,2.0,8,755.0,441.0,,,CHOU Tien Chen,,9,-0.0581853876133185,1.1061370634203176,9,-0.2554215474792952,-1.2274620249754242,0,1,24,132,0.6,0,True,0,-7.0,-1,0.0411646962165832,0.0336231365799903,0.1148751601576805,0.8103369474411011,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940941035747528,20
5,0:13:28,24268.0,6,13,Anthony Sinisuka GINTING,2,接殺防守,0,1,1.0,9,755.0,441.0,1.0,1,822.0,547.0,,,CHOU Tien Chen,,9,0.1553068776755805,-1.0986961827540476,9,0.1991187108815374,1.0012045591809222,0,1,24,132,0.6,1,True,0,-7.0,-1,0.0555907562375068,0.045406274497509,0.1551328301429748,0.2890420258045196,0.4548281133174896,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3648092448711395,20
6,0:13:29,24287.0,6,13,CHOU Tien Chen,2,推撲球,0,0,2.0,2,822.0,547.0,2.0,9,632.0,424.0,,,CHOU Tien Chen,,9,0.5584699988168547,1.001029933968825,9,0.4526646101333845,-1.0548087103187382,0,1,24,132,0.8,0,True,0,-7.0,-1,0.0104969991371035,0.0085739027708768,0.029293168336153,0.0545787550508976,0.1025546193122863,0.7945025563240051,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9108157157897948,20
