ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,win_prob,rally
17,00:33:05,59557.0,2,2,Supanida KATETHONG,3,挑球,0,0,2.0,3,474.0,471.0,2.0,10,557.0,295.0,出界,對手出界,Carolina MARIN,,8,-0.7438909878175811,0.5079551568462458,9,-0.2757515935018684,-0.8711241328536733,0,2,63,3394,1.0,0,True,1,0.0,-1,0.0010994585463777,0.0019481242634356,0.0033775405026972,0.0128005817532539,0.0125559046864509,0.0572832785546779,0.0363960042595863,0.0817085430026054,0.085886150598526,0.115101546049118,0.0660837516188621,0.0560719892382621,0.0606029704213142,0.1465008407831192,0.0323896557092666,0.1082255318760871,0.1219681501388549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4863159358501434,5
1,00:34:03,61304.0,4,2,Carolina MARIN,1,發長球,0,1,2.0,8,,,1.0,8,771.0,590.0,,,Supanida KATETHONG,,9,-0.037980993216097,-0.6987921497778569,9,0.6874218580164644,1.0844599888478017,0,2,63,3396,0.0,1,True,0,2.0,1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6072502136230469,7
2,00:34:04,61336.0,4,2,Supanida KATETHONG,2,長球,1,0,1.0,9,771.0,590.0,1.0,9,562.0,316.0,,,Supanida KATETHONG,,9,0.4553811574375562,1.2082270613592645,9,0.3293254791355812,-0.901106982851112,0,2,63,3396,0.5,0,True,0,2.0,1,0.4301409721374511,0.569858968257904,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7574013471603394,7
3,00:34:05,61375.0,4,2,Carolina MARIN,3,殺球,1,0,1.0,10,562.0,316.0,2.0,7,698.0,437.0,掛網,對手掛網,Supanida KATETHONG,,10,-0.4375659947778419,-1.4065863199285324,9,-0.1907333508384481,1.1033411739832395,0,2,63,3396,1.0,1,True,0,2.0,1,0.1353673785924911,0.0916987285017967,0.772933840751648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1478581875562667,7
1,00:34:26,61991.0,4,3,Supanida KATETHONG,1,發長球,0,0,2.0,8,,,1.0,4,780.0,319.0,,,Carolina MARIN,,9,-0.1655387725695933,0.7866802722948787,9,0.5045417018201757,-1.071419535734677,0,2,63,3397,0.0,0,True,1,1.0,-1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.786399781703949,8
2,00:34:28,62055.0,4,3,Carolina MARIN,3,殺球,0,0,1.0,5,780.0,319.0,2.0,5,855.0,583.0,對手落地致勝,落地致勝,Carolina MARIN,,5,1.0836021002145602,-1.4481290128614417,9,-0.1034204593420725,1.056071059864853,0,2,63,3397,1.0,1,True,1,1.0,-1,0.1698837578296661,0.8301162719726562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3472655713558197,8
1,00:35:09,63285.0,6,3,Carolina MARIN,1,發短球,0,1,2.0,8,,,2.0,7,715.0,490.0,,,Carolina MARIN,,9,-0.0526309253893366,-0.6865052479647661,9,0.7182948230944408,1.12322677110602,0,2,63,3399,0.0,1,True,1,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6141678094863892,10
2,00:35:10,63310.0,6,3,Supanida KATETHONG,2,網前球,0,0,2.0,8,715.0,490.0,2.0,2,858.0,412.0,,,Carolina MARIN,,8,0.6457879214923895,0.5915666045312994,9,0.0961949864025589,-0.8360233183693987,0,2,63,3399,0.1,0,True,1,3.0,1,0.410757303237915,0.5892427563667297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7911825776100159,10
3,00:35:11,63336.0,6,3,Carolina MARIN,2,挑球,0,0,2.0,3,858.0,412.0,1.0,3,912.0,636.0,,,Carolina MARIN,,3,1.0375616017387308,-0.3542160060121517,9,0.5835064424252818,0.8003731976470352,0,2,63,3399,0.2,1,True,1,3.0,1,0.2109263688325882,0.223972737789154,0.565100908279419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4547568559646606,10
4,00:35:12,63380.0,6,3,Supanida KATETHONG,2,殺球,1,0,1.0,4,912.0,636.0,2.0,8,531.0,350.0,,,Carolina MARIN,,4,1.0052253321433038,1.5512306442224757,9,0.6177959047247312,-0.9546344320224188,0,2,63,3399,0.3,0,True,1,3.0,1,0.116958200931549,0.1241923719644546,0.2988820374011993,0.4599673151969909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7156982421875,10
5,00:35:13,63397.0,6,3,Carolina MARIN,2,接殺防守,0,1,2.0,9,531.0,350.0,2.0,7,531.0,493.0,,,Carolina MARIN,,9,0.447444651526787,-1.005246856834634,4,1.286710165867217,1.5435772851282394,0,2,63,3399,0.4,1,True,1,3.0,1,0.036965437233448,0.0392518490552902,0.0944637060165405,0.0939350798726081,0.735383927822113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383500188589096,10
6,00:35:14,63427.0,6,3,Supanida KATETHONG,2,網前球,0,0,2.0,8,531.0,493.0,2.0,7,666.0,404.0,,,Carolina MARIN,,9,-0.3953066087475477,0.6845810002297809,9,-0.3450521618790729,-0.9472759313771766,0,2,63,3399,0.5,0,True,1,3.0,1,0.0214327163994312,0.0227583870291709,0.0547704584896564,0.0544639490544796,0.3399263918399811,0.5066481828689575,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7830219864845276,10
7,00:35:15,63454.0,6,3,Carolina MARIN,2,挑球,0,0,2.0,8,666.0,404.0,1.0,8,791.0,592.0,,,Carolina MARIN,,8,-0.0104974934444546,-0.4499419277381298,9,-0.2873752644402423,0.7872085609960356,0,2,63,3399,0.6,1,True,1,3.0,1,0.0119986841455101,0.0127408346161246,0.0306621622294187,0.0304905716329813,0.1903011053800583,0.1895295083522796,0.5342771410942078,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5341022610664368,10
8,00:35:16,63482.0,6,3,Supanida KATETHONG,2,殺球,1,0,1.0,9,791.0,592.0,2.0,6,818.0,358.0,,,Carolina MARIN,,9,0.0010478919737949,1.179530641784939,9,0.3311762523516944,-0.775287244040532,0,2,63,3399,0.7,0,True,1,3.0,1,0.0071893259882926,0.0076340050436556,0.0183720383793115,0.0182692259550094,0.1140238940715789,0.113561563193798,0.3370749056339264,0.3838750720024109,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6626184582710266,10
9,00:35:16,63502.0,6,3,Carolina MARIN,2,網前球,0,0,2.0,7,818.0,358.0,2.0,2,409.0,492.0,,,Carolina MARIN,,7,1.0383269247977338,-0.880974855847831,9,0.119863177355781,1.269249442089496,0,2,63,3399,0.7,1,True,1,3.0,1,0.0040338248945772,0.0042833294719457,0.0103082815185189,0.0102505953982472,0.0639771446585655,0.0637177377939224,0.1891277879476547,0.1423393487930297,0.5119619965553284,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4343930184841156,10
10,00:35:17,63532.0,6,3,Supanida KATETHONG,2,挑球,0,0,2.0,3,409.0,492.0,1.0,3,493.0,319.0,,,Carolina MARIN,,3,-0.9924785661714642,0.6435330688920325,9,0.1930611275796526,-1.1088347424352576,0,2,63,3399,0.8,0,True,1,3.0,1,0.0028279293328523,0.0030028442852199,0.0072266617789864,0.0071862190961837,0.0448514223098754,0.0446695685386657,0.1325887739658355,0.0997875481843948,0.2529750168323517,0.4048840403556824,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6813311576843262,10
11,00:35:18,63560.0,6,3,Carolina MARIN,2,殺球,1,0,1.0,4,493.0,319.0,2.0,6,472.0,555.0,,,Carolina MARIN,,9,-0.6312508524274565,-1.348457205544445,9,-0.5361828539915905,0.8968117839628711,0,2,63,3399,0.9,1,True,1,3.0,1,0.002286271424964,0.0024276822805404,0.0058424756862223,0.0058097774162888,0.0362606309354305,0.0361136086285114,0.1071928665041923,0.0806743502616882,0.2045204639434814,0.1355316489934921,0.3833402097225189,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6117904782295227,10
12,00:35:19,63574.0,6,3,Supanida KATETHONG,3,網前球,0,0,2.0,7,472.0,555.0,2.0,10,882.0,374.0,出界,對手出界,Carolina MARIN,,9,-0.4555971509380085,1.165933549309791,9,-0.7653446099131178,-1.3613832283491265,0,2,63,3399,1.0,0,True,1,3.0,1,0.0020471611060202,0.0021737834904342,0.0052314396016299,0.0052021634764969,0.0324683152139186,0.0323366671800613,0.0959821119904518,0.072237029671669,0.1831306964159011,0.1213570833206176,0.2542777955532074,0.1935557723045349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7053005695343018,10
1,00:36:43,66096.0,8,4,Carolina MARIN,1,發短球,0,1,2.0,8,,,2.0,7,699.0,493.0,,,Carolina MARIN,,9,-0.0014189103583577,-0.6990541036140542,9,0.6957927462273265,1.115567358493399,0,2,63,3402,0.0,1,True,1,4.0,2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5461498498916626,13
2,00:36:43,66118.0,8,4,Supanida KATETHONG,2,網前球,0,0,2.0,8,699.0,493.0,2.0,2,801.0,402.0,,,Carolina MARIN,,8,0.6291492026764861,0.6360475324412699,9,0.1856945732542659,-0.8492845249945592,0,2,63,3402,0.0,0,True,1,4.0,2,0.4108492732048034,0.5891507863998413,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7410610914230347,13
3,00:36:44,66143.0,8,4,Carolina MARIN,2,挑球,0,0,2.0,3,801.0,402.0,1.0,3,863.0,630.0,,,Carolina MARIN,,8,0.8059501513577348,-0.4323720732887404,9,0.2767209808632905,0.7162605611530406,0,2,63,3402,0.3333333333333333,1,True,1,4.0,2,0.2122101038694381,0.2275915741920471,0.5601983070373535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3956169188022613,13
4,00:36:46,66182.0,8,4,Supanida KATETHONG,3,殺球,1,0,1.0,4,863.0,630.0,2.0,10,853.0,324.0,出界,對手出界,Carolina MARIN,,9,0.6853812144978804,1.469174093415021,9,0.4714849821951167,-0.776312228444708,0,2,63,3402,1.0,0,True,1,4.0,2,0.1143274679780006,0.122614175081253,0.2960017323493957,0.4670566320419311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6621604561805725,13
1,00:37:39,67784.0,9,5,Supanida KATETHONG,1,發短球,0,1,2.0,8,,,2.0,2,774.0,399.0,,,Supanida KATETHONG,,9,-0.068091933367007,0.9031033362182724,9,0.5165356244002142,-0.9025194340808732,0,2,63,3404,0.0,0,True,0,4.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5112703442573547,15
2,00:37:40,67810.0,9,5,Carolina MARIN,2,挑球,0,1,2.0,3,774.0,399.0,1.0,5,880.0,608.0,,,Supanida KATETHONG,,8,0.8261319201531879,-0.4903189510512208,9,0.1179692089456381,0.9023379815941764,0,2,63,3404,0.0666666666666666,1,True,0,4.0,3,0.2901007235050201,0.7098992466926575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1269886046648025,15
3,00:37:41,67840.0,9,5,Supanida KATETHONG,2,殺球,1,0,1.0,6,880.0,608.0,2.0,8,563.0,351.0,,,Supanida KATETHONG,,9,0.5124643563779163,1.2827205354275986,9,0.5108316479154268,-0.8139971292300526,0,2,63,3404,0.1333333333333333,0,True,0,4.0,3,0.1504915952682495,0.3860111832618713,0.4634972214698791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3040729463100433,15
4,00:37:41,67853.0,9,5,Carolina MARIN,2,接殺防守,0,1,2.0,9,563.0,351.0,2.0,8,574.0,540.0,,,Supanida KATETHONG,,9,0.6942449032346162,-0.9681485865831526,10,0.823241559204546,1.517419809047625,0,2,63,3404,0.1333333333333333,1,True,0,4.0,3,0.0488150417804718,0.1252106726169586,0.0994361713528633,0.7265381217002869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1364018768072128,15
5,00:37:42,67874.0,9,5,Supanida KATETHONG,2,推撲球,0,0,2.0,9,574.0,540.0,2.0,8,622.0,344.0,,,Supanida KATETHONG,,9,-0.197524321171996,1.0485479601264658,9,0.0903447132976978,-0.9248818433778716,0,2,63,3404,0.2,0,True,0,4.0,3,0.0285976994782686,0.0733531564474105,0.0582534633576869,0.3846234977245331,0.4551722109317779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3676607310771942,15
6,00:37:42,67888.0,9,5,Carolina MARIN,2,推撲球,0,0,2.0,9,622.0,344.0,2.0,8,581.0,549.0,,,Supanida KATETHONG,,9,0.2032526564279229,-0.938584720357678,9,-0.4603042312407615,0.9698050229163826,0,2,63,3404,0.2,1,True,0,4.0,3,0.0159628838300704,0.0409448258578777,0.0325163640081882,0.2146921008825302,0.1986294537782669,0.4972544610500335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2634108364582062,15
7,00:37:43,67900.0,9,5,Supanida KATETHONG,2,接殺防守,0,0,2.0,9,581.0,549.0,2.0,8,751.0,375.0,,,Supanida KATETHONG,,9,-0.5117850626720104,1.002119472684844,9,0.2345996430875446,-0.977579451064484,0,2,63,3404,0.2666666666666666,0,True,0,4.0,3,0.009576354175806,0.0245633628219366,0.0195070151239633,0.1287967562675476,0.1191605255007743,0.2155158519744873,0.482880175113678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4261795282363891,15
8,00:37:44,67920.0,9,5,Carolina MARIN,2,網前球,0,0,2.0,9,751.0,375.0,2.0,2,454.0,487.0,,,Supanida KATETHONG,,9,0.5490072707673785,-0.6183194128151177,9,-0.1989179579497404,0.9687622556530168,0,2,63,3404,0.3333333333333333,1,True,0,4.0,3,0.0063521140255033,0.0162931829690933,0.0129392454400658,0.0854324772953987,0.0790406540036201,0.142954334616661,0.2065161615610122,0.4504718780517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2690950632095337,15
9,00:37:44,67946.0,9,5,Supanida KATETHONG,2,挑球,0,0,2.0,3,454.0,487.0,1.0,5,474.0,327.0,,,Supanida KATETHONG,,8,-0.8456572149455758,0.562780563574743,9,0.1195407676294873,-0.8867880517837188,0,2,63,3404,0.3333333333333333,0,True,0,4.0,3,0.004459261894226,0.0114380177110433,0.0090835131704807,0.0599746666848659,0.0554875247180461,0.100355714559555,0.1449769139289856,0.2241781651973724,0.3900462388992309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4233290553092956,15
10,00:37:45,67977.0,9,5,Carolina MARIN,2,殺球,1,0,1.0,6,474.0,327.0,2.0,8,663.0,544.0,,,Supanida KATETHONG,,9,-0.5985072855602661,-1.183190819429811,9,-0.3474648341777424,0.9693548645060208,0,2,63,3404,0.4,1,True,0,4.0,3,0.0033569475635886,0.0086105754598975,0.0068380958400666,0.0451491177082061,0.0417711846530437,0.0755481049418449,0.1091390773653984,0.1687620282173156,0.1581727862358093,0.3826520442962646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3681068420410156,15
11,00:37:46,67988.0,9,5,Supanida KATETHONG,2,接殺防守,0,1,2.0,9,663.0,544.0,2.0,7,610.0,398.0,,,Supanida KATETHONG,,9,-0.4559832641310025,1.2637999514603897,9,-0.7831740671538321,-0.982717390396993,0,2,63,3404,0.4666666666666667,0,True,0,4.0,3,0.002837142907083,0.0072772759012877,0.0057792551815509,0.0381580293178558,0.0353031493723392,0.0638499036431312,0.092239499092102,0.1426301747560501,0.1336806118488311,0.1737514436244964,0.3044935166835785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5073451399803162,15
12,00:37:47,68010.0,9,5,Carolina MARIN,2,網前球,0,0,2.0,8,610.0,398.0,2.0,2,473.0,486.0,,,Supanida KATETHONG,,9,-0.4262423022974742,-0.5403064996359138,9,-0.231218151707511,1.1190003840287055,0,2,63,3404,0.5333333333333333,1,True,0,4.0,3,0.0025095555465668,0.0064370124600827,0.0051119602285325,0.0337521508336067,0.0312269050627946,0.0564775392413139,0.0815891623497009,0.126161515712738,0.1182453110814094,0.1536894142627716,0.1632299125194549,0.2215695530176162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4318790137767792,15
13,00:37:47,68035.0,9,5,Supanida KATETHONG,2,網前球,0,0,2.0,3,473.0,486.0,2.0,1,501.0,412.0,,,Supanida KATETHONG,,8,-0.8420480441297572,0.5985602333620607,9,-0.2677589291302216,-0.845907145855179,0,2,63,3404,0.5333333333333333,0,True,0,4.0,3,0.0022558935452252,0.0057863690890371,0.0045952508226037,0.0303405337035655,0.0280705355107784,0.0507688708603382,0.0733422487974166,0.1134093031287193,0.1062932536005973,0.1381547152996063,0.1467308849096298,0.1470716297626495,0.1531805098056793,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4529874622821808,15
14,00:37:48,68063.0,9,5,Carolina MARIN,2,網前球,0,1,2.0,2,501.0,412.0,2.0,2,468.0,459.0,,,Supanida KATETHONG,,8,-0.7381695522072175,-0.3090877132080661,9,-0.4425426942672476,0.7280928652807225,0,2,63,3404,0.6,1,True,0,4.0,3,0.0021079706493765,0.0054069478064775,0.0042939325794577,0.0283510591834783,0.0262299086898565,0.0474398806691169,0.0685330852866172,0.1059728860855102,0.0993234515190124,0.1290957033634185,0.1371095180511474,0.1374279260635376,0.0720844268798828,0.136623278260231,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3504038453102112,15
15,00:37:49,68090.0,9,5,Supanida KATETHONG,2,網前球,0,0,2.0,3,468.0,459.0,2.0,7,571.0,412.0,,,Supanida KATETHONG,,8,-0.8635079668148777,0.3217462465820292,9,-0.4400957459572305,-0.5284591807691564,0,2,63,3404,0.6666666666666666,0,True,0,4.0,3,0.0018695099279284,0.0047952951863408,0.0038081884849816,0.0251438859850168,0.0232626888900995,0.0420733168721199,0.0607803836464881,0.0939848646521568,0.0880876332521438,0.1144919395446777,0.1215992048382759,0.1218815892934799,0.063929982483387,0.0956999734044075,0.1385915577411651,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3538264036178589,15
16,00:37:51,68130.0,9,5,Carolina MARIN,2,挑球,0,1,2.0,8,571.0,412.0,1.0,3,838.0,620.0,,,Supanida KATETHONG,,8,-0.4459107750479528,-0.3333469832762248,8,-0.2670073361103737,0.6313600733690107,0,2,63,3404,0.8,1,True,0,4.0,3,0.0017498671077191,0.0044884132221341,0.0035644776653498,0.0235347673296928,0.0217739585787057,0.0393807664513587,0.0568906478583812,0.0879701524972915,0.0824503302574157,0.1071648597717285,0.1138172820210456,0.1140815913677215,0.0598386861383914,0.0895755067467689,0.0643085837364196,0.1294101178646087,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2912289798259735,15
17,00:37:52,68185.0,9,5,Supanida KATETHONG,2,殺球,1,0,1.0,4,838.0,620.0,2.0,5,503.0,348.0,,,Supanida KATETHONG,,9,0.6973050570095151,1.4126662265120196,9,0.4557645936907483,-1.018381821465331,0,2,63,3404,0.8666666666666667,0,True,0,4.0,3,0.0015663158847019,0.0040176035836339,0.0031905842479318,0.0210661031305789,0.0194899924099445,0.0352499485015869,0.0509231463074684,0.0787425860762596,0.0738017559051513,0.0959238708019256,0.1018784940242767,0.1021150797605514,0.0535619482398033,0.0801795423030853,0.057562980800867,0.1137886941432952,0.1069413349032402,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3057484924793243,15
18,00:37:53,68201.0,9,5,Carolina MARIN,2,接殺防守,0,1,2.0,6,503.0,348.0,2.0,7,508.0,493.0,,,Supanida KATETHONG,,9,0.6322645146724571,-1.0460136919944174,9,0.6716509771930799,1.3913272444013045,0,2,63,3404,0.9333333333333332,1,True,0,4.0,3,0.0013697176473215,0.0035133273340761,0.0027901125140488,0.0184219535440206,0.0170436725020408,0.0308254938572645,0.0445314384996891,0.0688590705394744,0.0645383968949318,0.0838838219642639,0.0890910401940345,0.0892979279160499,0.0468390248715877,0.0701156631112098,0.0503378622233867,0.0995063111186027,0.0350683704018592,0.1839667409658432,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2177537530660629,15
19,00:37:54,68232.0,9,5,Supanida KATETHONG,3,網前球,0,0,2.0,8,508.0,493.0,2.0,2,852.0,401.0,對手落地致勝,落地致勝,Supanida KATETHONG,,9,-0.5596546989287857,0.7199961964725924,9,-0.4201261293944237,-0.946702183703412,0,2,63,3404,1.0,0,True,0,4.0,3,0.0013224105350673,0.0033919860143214,0.0026937494985759,0.017785707488656,0.0164550300687551,0.0297608599066734,0.0429934374988079,0.0664808601140976,0.0623094141483306,0.0809866860508918,0.0860140621662139,0.0862138122320175,0.0452213287353515,0.0676940530538559,0.048599325120449,0.0960696190595626,0.033857200294733,0.1415485143661499,0.0706019550561904,,,,,,,,,,,,,,,,,,,,,,,,,0.2459023892879486,15
1,00:39:23,70891.0,10,6,Carolina MARIN,1,發短球,0,1,2.0,8,,,2.0,1,783.0,494.0,,,Carolina MARIN,,9,0.0061076580081444,-0.7235747557325801,9,0.7215382286307249,1.146342534969735,0,2,63,3406,0.0,1,True,1,4.0,-1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7236412763595581,17
2,00:39:23,70916.0,10,6,Supanida KATETHONG,2,網前球,0,1,2.0,2,783.0,494.0,2.0,7,652.0,397.0,,,Carolina MARIN,,8,0.5246077640022645,0.6188345562200576,9,0.1107962374600476,-0.8235716507151013,0,2,63,3406,0.0,0,True,1,4.0,-1,0.2526219487190246,0.7473780512809753,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8944044709205627,17
3,00:39:24,70940.0,10,6,Carolina MARIN,2,網前球,0,1,2.0,8,652.0,397.0,2.0,7,679.0,459.0,,,Carolina MARIN,,8,0.2329326721017287,-0.4979530713803226,9,0.1714681694226489,0.7339705457764486,0,2,63,3406,0.25,1,True,1,4.0,-1,0.1417614221572876,0.2611710131168365,0.5970675945281982,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.463604599237442,17
4,00:39:25,70967.0,10,6,Supanida KATETHONG,2,挑球,0,1,2.0,8,679.0,459.0,1.0,9,604.0,313.0,,,Carolina MARIN,,8,0.0811024842817733,0.3263783614148394,9,0.3219449500509875,-0.5690784336862249,0,2,63,3406,0.5,0,True,1,4.0,-1,0.0648417249321937,0.1194597259163856,0.1433973610401153,0.672301173210144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9051007032394408,17
5,00:39:27,71019.0,10,6,Carolina MARIN,3,殺球,1,0,1.0,10,604.0,313.0,2.0,5,891.0,553.0,對手落地致勝,落地致勝,Carolina MARIN,,10,-0.4100200806263588,-1.521850345585565,9,-0.1920414057587661,1.0247740107767278,0,2,63,3406,1.0,1,True,1,4.0,-1,0.0238905344158411,0.0440141856670379,0.0528338588774204,0.127577930688858,0.7516834735870361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4097693264484405,17
1,00:40:58,73760.0,11,6,Carolina MARIN,1,發長球,0,1,2.0,8,,,1.0,8,487.0,572.0,,,Carolina MARIN,,9,0.0872213212378105,-0.7487646231529862,9,-0.4849488988780447,1.057529381313793,0,2,63,3407,0.0,1,True,1,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5924299359321594,18
2,00:40:59,73785.0,11,6,Supanida KATETHONG,2,殺球,0,0,1.0,9,487.0,572.0,2.0,8,528.0,358.0,,,Carolina MARIN,,9,-0.7978025275001348,1.1518799373956246,9,0.1646908501481677,-0.8998648579446558,0,2,63,3407,0.1111111111111111,0,True,1,5.0,1,0.4804807901382446,0.5195192098617554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7119914293289185,18
3,00:40:59,73796.0,11,6,Carolina MARIN,2,接殺防守,0,1,2.0,9,528.0,358.0,2.0,7,635.0,499.0,,,Carolina MARIN,,9,0.2241322223797001,-0.8875746300480151,7,-1.1045202406059895,1.453603973628649,0,2,63,3407,0.1111111111111111,1,True,1,5.0,1,0.247904896736145,0.1746115833520889,0.5774835348129272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3744992017745971,18
4,00:41:00,73819.0,11,6,Supanida KATETHONG,2,網前球,0,1,2.0,8,635.0,499.0,2.0,7,524.0,398.0,,,Carolina MARIN,,9,-0.2114239971631051,0.9363978723314604,9,0.045679109971036,-0.950262068459185,0,2,63,3407,0.2222222222222222,0,True,1,5.0,1,0.1138008460402488,0.0801555141806602,0.1521722078323364,0.6538714170455933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8451436758041382,18
