ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,win_prob,rally
9,00:43:09,77678.0,10,8,An Se Young,2,挑球,0,1,2.0,8,524.0,457.0,1.0,9,561.0,313.0,,,Ratchanok INTANON,,8,-0.5271524359469848,0.5048667771962148,9,-0.3027305077231493,-0.5476016893316326,0,2,57,2958,0.4666666666666667,0,True,1,-2.0,-2,0.1215945184230804,0.105084590613842,0.0738093927502632,0.088605485856533,0.1340673118829727,0.1729985773563385,0.1295234411954879,0.0950296744704246,0.0792869627475738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6222561597824097,19
10,00:43:10,77722.0,10,8,Ratchanok INTANON,2,長球,0,0,1.0,10,561.0,313.0,1.0,8,487.0,597.0,,,Ratchanok INTANON,,10,-0.3709083511643269,-1.4735137709385064,9,-0.0913634474610305,0.8357498205359543,0,2,57,2958,0.5333333333333333,1,True,1,-2.0,-2,0.1057508960366249,0.091392196714878,0.0641921162605285,0.0770602971315383,0.1165985018014907,0.1504570692777633,0.1126466915011406,0.0826474204659462,0.0703378692269325,0.1289169639348983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6061989068984985,19
11,00:43:11,77749.0,10,8,An Se Young,2,長球,0,0,1.0,9,487.0,597.0,1.0,9,535.0,309.0,,,Ratchanok INTANON,,9,-0.5075690001354322,1.082347401449845,9,-0.3114795748420925,-1.165797572212508,0,2,57,2958,0.6,0,True,1,-2.0,-2,0.0875751003623008,0.0756842866539955,0.0531591735780239,0.0638156607747078,0.0965582802891731,0.1245974525809288,0.0932856798171997,0.0684425085783004,0.0582486391067504,0.0989635065197944,0.1796697527170181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5887866020202637,19
12,00:43:13,77796.0,10,8,Ratchanok INTANON,2,殺球,0,0,1.0,10,535.0,309.0,2.0,6,436.0,531.0,,,Ratchanok INTANON,,10,-0.7394570152394144,-1.4897544832531195,9,0.0060830953346599,1.0138877366793952,0,2,57,2958,0.7333333333333333,1,True,1,-2.0,-2,0.0638124495744705,0.0551480837166309,0.0387349463999271,0.0464998967945575,0.0703581273555755,0.0907891392707824,0.0679735168814659,0.0498712956905365,0.0424434281885623,0.0721107125282287,0.1381178200244903,0.2641405165195465,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4033187925815582,19
13,00:43:13,77814.0,10,8,An Se Young,2,接殺防守,0,1,2.0,7,436.0,531.0,2.0,1,490.0,391.0,,,Ratchanok INTANON,,9,-0.7466839589102889,0.9795816167615374,9,-0.4742258331157599,-1.317760119665585,0,2,57,2958,0.7333333333333333,0,True,1,-2.0,-2,0.0519785918295383,0.0449210181832313,0.0315516479313373,0.0378766134381294,0.0573103986680507,0.0739525333046913,0.0553680062294006,0.0406227931380271,0.0345724076032638,0.0587379671633243,0.1125042289495468,0.180402472615242,0.2202013880014419,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3397900462150574,19
14,00:43:14,77842.0,10,8,Ratchanok INTANON,2,網前球,0,0,2.0,2,490.0,391.0,2.0,1,838.0,462.0,,,Ratchanok INTANON,,2,-0.8745716362287723,-0.5032386850062887,9,-0.309873732139899,0.8183553740869325,0,2,57,2958,0.8,1,True,1,-2.0,-2,0.0427508018910884,0.0369461625814437,0.0259502679109573,0.031152356415987,0.0471360459923744,0.0608236901462078,0.045538492500782,0.033411007374525,0.0284347459673881,0.0483101867139339,0.0925312936305999,0.1483755111694336,0.1964609920978546,0.1621784418821334,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2672718167304992,19
15,00:43:15,77872.0,10,8,An Se Young,2,網前球,0,0,2.0,2,838.0,462.0,2.0,2,840.0,400.0,,,Ratchanok INTANON,,8,0.9109287313480112,0.5908926874390014,9,-0.0532221848379808,-0.8259744398957896,0,2,57,2958,0.8666666666666667,0,True,1,-2.0,-2,0.0397634841501712,0.0343644544482231,0.0241369269788265,0.0289755053818225,0.0438422970473766,0.0565734803676605,0.0423563756048679,0.0310763288289308,0.0264477953314781,0.0449343882501125,0.0860654339194297,0.1380074024200439,0.1827327907085418,0.144885241985321,0.075838103890419,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.274926483631134,19
16,00:43:16,77901.0,10,8,Ratchanok INTANON,2,網前球,0,1,2.0,3,840.0,400.0,1.0,2,499.0,457.0,,,Ratchanok INTANON,,3,1.0830863668098745,-0.4485521198541408,9,0.7639005430001219,0.6865824928821903,0,2,57,2958,0.9333333333333332,1,True,1,-2.0,-2,0.0365682579576969,0.0316030755639076,0.0221973862498998,0.0266471579670906,0.0403193160891532,0.052027478814125,0.0389527976512908,0.0285791680216789,0.0243225637823343,0.0413236506283283,0.0791495814919471,0.1269177049398422,0.168049156665802,0.1332428902387619,0.0731404721736908,0.0769593119621276,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2799443006515503,19
17,00:43:17,77931.0,10,8,An Se Young,2,推撲球,0,1,1.0,3,499.0,457.0,1.0,8,678.0,370.0,,,Ratchanok INTANON,,8,-0.6179508718608269,0.3283149790372815,9,0.4540828912110185,-0.7000378642942927,0,2,57,2958,1.0,0,True,1,-2.0,-2,0.0349513217806816,0.0302056837826967,0.0212158858776092,0.0254689026623964,0.0385365225374698,0.0497269853949546,0.0372304245829582,0.0273154843598604,0.0232470948249101,0.0394964478909969,0.0756498351693153,0.121305800974369,0.1606185436248779,0.1273512989282608,0.0699064210057258,0.0567105896770954,0.0610627084970474,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2888071835041046,19
18,00:43:17,77938.0,10,8,Ratchanok INTANON,3,接殺防守,1,0,1.0,9,678.0,370.0,2.0,5,898.0,562.0,對手落地致勝,落地致勝,Ratchanok INTANON,,9,0.4252974903759768,-0.7123763121974719,8,-0.6309000890809282,0.3282651162529569,0,2,57,2958,1.0,1,True,1,-2.0,-2,0.0311667956411838,0.026935014873743,0.0189186315983533,0.022711131721735,0.0343637876212596,0.0443425476551055,0.0331991165876388,0.0243577659130096,0.0207299012690782,0.0352197736501693,0.0674584731459617,0.1081708148121833,0.1432267725467682,0.11356171220541,0.0623369589447975,0.0505699701607227,0.0602376572787761,0.1024931445717811,,,,,,,,,,,,,,,,,,,,,,,,,,0.3014052212238312,19
1,00:44:05,79355.0,10,9,Ratchanok INTANON,1,發長球,0,0,2.0,8,,,1.0,9,518.0,639.0,,,Ratchanok INTANON,,9,0.1344794442047454,-0.97825996257005,9,-0.6815341780152084,1.15061456973209,0,2,57,2959,0.0,1,True,1,-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4255707263946533,20
2,00:44:07,79419.0,10,9,An Se Young,2,殺球,0,0,1.0,10,518.0,639.0,2.0,8,744.0,360.0,,,Ratchanok INTANON,,10,-0.6962359556297012,1.5836919692232918,9,-0.1806270118493002,-0.8643422959004274,0,2,57,2959,0.2222222222222222,0,True,1,-1.0,1,0.5150923132896423,0.4849076569080353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4333363473415375,20
3,00:44:08,79440.0,10,9,Ratchanok INTANON,2,網前球,0,1,2.0,9,744.0,360.0,2.0,2,429.0,475.0,,,Ratchanok INTANON,,9,0.358204589279856,-0.887293654692499,9,-0.2334636125146697,1.365018096867615,0,2,57,2959,0.3333333333333333,1,True,1,-1.0,1,0.3358252346515655,0.3408282399177551,0.3233464956283569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4645503759384155,20
4,00:44:09,79470.0,10,9,An Se Young,2,挑球,0,1,2.0,3,429.0,475.0,1.0,3,483.0,312.0,,,Ratchanok INTANON,,3,-0.9303297161828946,0.5662714422424209,9,-0.0013389020643562,-0.8762070943480985,0,2,57,2959,0.4444444444444444,0,True,1,-1.0,1,0.2924744188785553,0.2968316078186035,0.2205293476581573,0.190164640545845,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5169240236282349,20
5,00:44:10,79515.0,10,9,Ratchanok INTANON,2,殺球,0,0,1.0,4,483.0,312.0,2.0,6,402.0,561.0,,,Ratchanok INTANON,,4,-0.8824312869262924,-1.5634423926695262,9,-0.0237260477247166,0.9741508084938874,0,2,57,2959,0.5555555555555556,1,True,1,-1.0,1,0.2294185310602188,0.2328363358974456,0.1729844361543655,0.1438023597002029,0.2209583520889282,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5475139021873474,20
6,00:44:11,79530.0,10,9,An Se Young,2,接殺防守,0,1,2.0,7,402.0,561.0,2.0,1,487.0,390.0,,,Ratchanok INTANON,,9,0.000298008660871,1.0374346147121034,4,-0.9619744169594848,-1.476360541086711,0,2,57,2959,0.6666666666666666,0,True,1,-1.0,1,0.1930427402257919,0.1959186196327209,0.145556628704071,0.1210015639662742,0.1456492096185684,0.1988312005996704,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5990054607391357,20
7,00:44:12,79560.0,10,9,Ratchanok INTANON,2,網前球,0,0,2.0,2,487.0,390.0,2.0,1,841.0,467.0,,,Ratchanok INTANON,,8,-0.759808593114728,-0.5027457286405767,9,-0.5530392632085216,0.9563120087214412,0,2,57,2959,0.7777777777777778,1,True,1,-1.0,1,0.1458286345005035,0.1480011492967605,0.109956607222557,0.091407187283039,0.1100265458226203,0.1572330296039581,0.2375467717647552,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6453356742858887,20
8,00:44:12,79587.0,10,9,An Se Young,2,網前球,0,0,2.0,2,841.0,467.0,2.0,2,842.0,401.0,,,Ratchanok INTANON,,8,0.8392619187750633,0.5009330418218637,9,0.0360386808725043,-0.7509413046986756,0,2,57,2959,0.7777777777777778,0,True,1,-1.0,1,0.1255963295698166,0.1274674236774444,0.0947012081742286,0.0787253305315971,0.0947614386677742,0.135418489575386,0.1965041160583496,0.1468256413936615,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6849659085273743,20
9,00:44:13,79614.0,10,9,Ratchanok INTANON,2,網前球,0,1,2.0,3,842.0,401.0,2.0,2,420.0,469.0,,,Ratchanok INTANON,,3,1.1538140770872791,-0.3911057000815807,9,0.5849781708318387,0.6859273750880229,0,2,57,2959,0.8888888888888888,1,True,1,-1.0,1,0.1090643778443336,0.1106891855597496,0.0822359025478363,0.0683628991246223,0.0822882056236267,0.1175936609506607,0.1706387251615524,0.1330965012311935,0.1260305494070053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6845096945762634,20
10,00:44:14,79649.0,10,9,An Se Young,3,網前球,0,1,2.0,3,420.0,469.0,2.0,2,462.0,443.0,掛網,對手掛網,Ratchanok INTANON,,3,-0.97278651975591,0.5302879383521013,9,0.3462644647173044,-0.7619165778520447,0,2,57,2959,1.0,0,True,1,-1.0,1,0.1040198802947998,0.1055695340037345,0.0784322917461395,0.0652009472250938,0.0784821808338165,0.1121546700596809,0.1627462655305862,0.1269404590129852,0.0921586379408836,0.0742951482534408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7113337516784668,20
1,00:44:39,80377.0,10,10,Ratchanok INTANON,1,發短球,0,0,2.0,8,,,2.0,1,833.0,501.0,,,An Se Young,,9,-0.1734480763313864,-0.8769811147533243,9,0.4943226787995114,1.207220002468618,0,2,57,2960,0.0,1,True,0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4095023274421692,21
2,00:44:40,80407.0,10,10,An Se Young,2,挑球,0,0,2.0,2,833.0,501.0,1.0,4,805.0,314.0,,,An Se Young,,9,0.7754480361938131,0.7550681759093673,9,0.0063765003434975,-0.8006892811065534,0,2,57,2960,0.125,0,True,0,0.0,2,0.4944623410701751,0.5055376887321472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4577915668487549,21
3,00:44:41,80441.0,10,10,Ratchanok INTANON,2,殺球,1,0,1.0,5,805.0,314.0,2.0,6,469.0,521.0,,,An Se Young,,9,0.5855539001331286,-1.3127445663962487,9,0.5163099607969606,1.0548456899101328,0,2,57,2960,0.25,1,True,0,0.0,2,0.3376137912273407,0.3593588471412658,0.3030273914337158,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4729305505752563,21
4,00:44:41,80459.0,10,10,An Se Young,2,接殺防守,0,1,2.0,7,469.0,521.0,2.0,1,500.0,402.0,,,An Se Young,,9,0.315219871540211,0.9513484902151016,9,0.8275570077140275,-1.297658250742994,0,2,57,2960,0.25,0,True,0,0.0,2,0.286198228597641,0.3046317398548126,0.2224101126194,0.1867599040269851,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521368682384491,21
5,00:44:43,80495.0,10,10,Ratchanok INTANON,2,網前球,0,0,2.0,2,500.0,402.0,2.0,7,581.0,475.0,,,An Se Young,,8,-0.8091495859687621,-0.4222178309554421,9,-0.715232947275682,0.7070036497460919,0,2,57,2960,0.5,1,True,0,0.0,2,0.2212437838315963,0.2354936748743057,0.1719327718019485,0.1464157998561859,0.2249139994382858,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551339864730835,21
6,00:44:44,80522.0,10,10,An Se Young,2,挑球,0,1,2.0,8,581.0,475.0,1.0,9,661.0,317.0,,,An Se Young,,8,-0.1626680805230599,0.4145308449780482,8,-0.3157109570542117,-0.5124951595972173,0,2,57,2960,0.625,0,True,0,0.0,2,0.1837637722492218,0.1955996453762054,0.1428063213825225,0.1216120794415474,0.1511333435773849,0.2050848305225372,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6046839952468872,21
7,00:44:45,80570.0,10,10,Ratchanok INTANON,2,殺球,0,0,1.0,10,661.0,317.0,2.0,6,427.0,540.0,,,An Se Young,,9,0.1781313422533549,-1.356761114136537,9,0.1547264742448737,0.9427499851755724,0,2,57,2960,0.75,1,True,0,0.0,2,0.137436106801033,0.1462880969047546,0.1068042069673538,0.0909531265497207,0.1130319461226463,0.1638052612543106,0.2416812181472778,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6490077376365662,21
8,00:44:46,80588.0,10,10,An Se Young,2,接殺防守,0,1,2.0,7,427.0,540.0,1.0,5,482.0,371.0,,,An Se Young,,9,0.0651961670711611,0.9824244825230548,9,-0.050169508388219,-1.3157532148162636,0,2,57,2960,0.875,0,True,0,0.0,2,0.1242586895823478,0.1322619467973709,0.0965637937188148,0.0822325199842453,0.1021944135427475,0.1480995863676071,0.1708254814147949,0.1435636430978775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6972347497940063,21
9,00:44:47,80614.0,10,10,Ratchanok INTANON,3,推撲球,0,0,1.0,6,482.0,371.0,2.0,10,942.0,639.0,出界,對手出界,An Se Young,,8,-0.8542623762300673,-0.5148118313037383,9,-0.369108003791562,0.8430332978381863,0,2,57,2960,1.0,1,True,0,0.0,2,0.1077490672469139,0.1146889775991439,0.083733856678009,0.0713066980242729,0.0886163637042045,0.128422349691391,0.1481287628412246,0.1377265006303787,0.1196274384856224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6972138285636902,21
1,00:46:01,82847.0,11,10,An Se Young,1,發短球,0,1,2.0,8,,,2.0,7,757.0,388.0,,,Ratchanok INTANON,,9,-0.043789393554241,0.760568363224067,9,0.7412611579379058,-1.09381691459288,0,2,57,2961,0.0,0,True,1,-1.0,-1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487086147069931,22
2,00:46:02,82872.0,11,10,Ratchanok INTANON,2,推撲球,0,0,2.0,8,757.0,388.0,1.0,3,875.0,632.0,,,Ratchanok INTANON,,9,0.7404499122615045,-0.614253442127219,9,0.155972274385939,0.8696234177778001,0,2,57,2961,0.25,1,True,1,-1.0,-1,0.5011277198791504,0.4988723397254944,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4834190905094147,22
3,00:46:03,82912.0,11,10,An Se Young,2,切球,0,0,1.0,4,875.0,632.0,1.0,6,796.0,375.0,,,Ratchanok INTANON,,4,0.9566069897346908,1.622017776472329,9,0.1350625670035032,-1.03048021690358,0,2,57,2961,0.5,0,True,1,-1.0,-1,0.3829715847969055,0.3489782512187958,0.2680501639842987,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5221430063247681,22
4,00:46:04,82935.0,11,10,Ratchanok INTANON,2,推撲球,0,1,1.0,7,796.0,375.0,1.0,8,571.0,539.0,,,Ratchanok INTANON,,8,0.7870873628586004,-0.4844827041928132,9,0.437872662262413,1.288079172981116,0,2,57,2961,0.75,1,True,1,-1.0,-1,0.2640506625175476,0.2406129986047744,0.1954637020826339,0.2998726367950439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5336979031562805,22
5,00:46:05,82952.0,11,10,An Se Young,3,接殺防守,0,0,1.0,9,571.0,539.0,2.0,7,641.0,477.0,掛網,對手掛網,Ratchanok INTANON,,9,0.2793644919563278,1.123468386202754,9,0.168439627444912,-0.7257566923642941,0,2,57,2961,1.0,0,True,1,-1.0,-1,0.2045643180608749,0.1864067763090133,0.1514289081096649,0.2161097377538681,0.2414901852607727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5733261704444885,22
1,00:46:24,83535.0,11,11,Ratchanok INTANON,1,發長球,0,0,2.0,8,,,1.0,9,530.0,629.0,,,An Se Young,,9,0.0736516964684978,-0.9140950819470868,9,-0.700773380892651,1.2402815341059288,0,2,57,2962,0.0,1,True,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.3971607685089111,23
2,00:46:26,83598.0,11,11,An Se Young,2,長球,0,0,1.0,10,530.0,629.0,1.0,3,509.0,320.0,,,An Se Young,,9,-0.5161191389673097,1.4691334843252684,9,-0.1906489093143512,-0.9667758006784238,0,2,57,2962,0.0869565217391304,0,True,0,0.0,1,0.502639889717102,0.4973601102828979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.4226474165916443,23
3,00:46:27,83634.0,11,11,Ratchanok INTANON,2,殺球,0,0,1.0,4,509.0,320.0,2.0,6,413.0,552.0,,,An Se Young,,10,-0.8447898147660704,-1.4183664538315546,9,-0.0408464403442647,1.0372917616630424,0,2,57,2962,0.1304347826086956,1,True,0,0.0,1,0.3608095645904541,0.3523354828357696,0.2868549823760986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.4480723142623901,23
4,00:46:28,83649.0,11,11,An Se Young,2,接殺防守,0,1,2.0,7,413.0,552.0,2.0,5,474.0,378.0,,,An Se Young,,9,-0.0702364431126316,1.0371897199147913,10,-0.6542318233218868,-1.4174545240525322,0,2,57,2962,0.1739130434782608,0,True,0,0.0,1,0.2953337728977203,0.2883974611759186,0.2202374190092086,0.1960313618183136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.489760011434555,23
5,00:46:29,83677.0,11,11,Ratchanok INTANON,2,網前球,0,0,2.0,6,474.0,378.0,2.0,1,843.0,468.0,,,An Se Young,,9,-0.7925836095782085,-0.6209353963501064,9,-0.1182810127783599,0.9897268224039224,0,2,57,2962,0.217391304347826,1,True,0,0.0,1,0.231677770614624,0.2262365072965622,0.172767624258995,0.1513956040143966,0.217922568321228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5226660966873169,23
6,00:46:30,83701.0,11,11,An Se Young,2,網前球,0,0,2.0,2,843.0,468.0,2.0,2,842.0,411.0,,,An Se Young,,2,1.017513501094926,0.4925161497796774,9,-0.1557861717081637,-0.7517911345810034,0,2,57,2962,0.2608695652173913,0,True,0,0.0,1,0.1857168972492218,0.1813551038503646,0.1384934931993484,0.1213613227009773,0.1695542335510254,0.2035189419984817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5777727365493774,23
7,00:46:31,83733.0,11,11,Ratchanok INTANON,2,挑球,0,1,2.0,3,842.0,411.0,1.0,3,910.0,626.0,,,An Se Young,,3,1.0352857715234218,-0.3464404822659649,8,0.597096175058123,0.6074131438811232,0,2,57,2962,0.3043478260869565,1,True,0,0.0,1,0.1369397640228271,0.1337235569953918,0.1021192371845245,0.0894866958260536,0.1250220984220504,0.1603787243366241,0.2523299157619476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.6221342086791992,23
8,00:46:33,83794.0,11,11,An Se Young,2,切球,0,0,1.0,4,910.0,626.0,2.0,1,466.0,392.0,,,An Se Young,,6,1.4349645515029923,1.4754546031647362,9,0.2458465413644394,-0.8877997233841951,0,2,57,2962,0.391304347826087,0,True,0,0.0,1,0.1192454919219017,0.116444855928421,0.088924191892147,0.0779239311814308,0.1088677272200584,0.1396558582782745,0.2086911052465438,0.1402468830347061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.661797821521759,23
9,00:46:34,83831.0,11,11,Ratchanok INTANON,2,長球,0,0,2.0,2,466.0,392.0,1.0,3,808.0,629.0,,,An Se Young,,6,-0.9849509012409692,-0.5270670592334475,9,0.207350672511158,0.9829222483426984,0,2,57,2962,0.4347826086956521,1,True,0,0.0,1,0.1079106032848358,0.1053761914372444,0.0804715007543563,0.0705168694257736,0.0985193029046058,0.1263808608055114,0.1888539791107177,0.123969629406929,0.0980011150240898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.6653708815574646,23
10,00:46:35,83870.0,11,11,An Se Young,2,切球,0,0,1.0,4,808.0,629.0,2.0,5,480.0,382.0,,,An Se Young,,10,0.6640647442658989,1.527608461703771,9,-0.1430111780672765,-0.8515384656614383,0,2,57,2962,0.4782608695652174,0,True,0,0.0,1,0.1003147214651107,0.0979587063193321,0.0748070701956749,0.0655531510710716,0.0915844738483429,0.1174848526716232,0.1755604445934295,0.1152433380484581,0.0873771160840988,0.0741161555051803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.6776543855667114,23
11,00:46:36,83901.0,11,11,Ratchanok INTANON,2,網前球,0,0,2.0,6,480.0,382.0,2.0,1,816.0,473.0,,,An Se Young,,6,-0.9643591694300933,-0.5978120671811661,9,0.1280171507474683,1.1533752237627066,0,2,57,2962,0.5217391304347826,1,True,0,0.0,1,0.0895131975412368,0.0874108672142028,0.0667521208524704,0.0584946274757385,0.0817229971289634,0.1048345118761062,0.1566567420959472,0.1028343588113784,0.0779686644673347,0.0694755390286445,0.1043363660573959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.6717245578765869,23
12,00:46:37,83930.0,11,11,An Se Young,2,挑球,0,0,2.0,2,816.0,473.0,1.0,9,545.0,314.0,,,An Se Young,,8,0.8208910865020151,0.3716041955777379,9,0.0139899566624473,-0.7141903824345865,0,2,57,2962,0.5652173913043478,0,True,0,0.0,1,0.0751852020621299,0.073419377207756,0.0560673922300338,0.0491316393017768,0.0686419457197189,0.0880540758371353,0.1315813660621643,0.0863740965723991,0.0654885545372963,0.058354876935482,0.0831148475408554,0.1645866334438324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.6505371928215027,23
13,00:46:39,83971.0,11,11,Ratchanok INTANON,2,切球,0,0,1.0,10,545.0,314.0,2.0,1,836.0,481.0,,,An Se Young,,10,-0.5176138756967913,-1.3883498461845811,9,0.0295846633738593,0.8609539336265962,0,2,57,2962,0.6521739130434783,1,True,0,0.0,1,0.0556044019758701,0.0542984567582607,0.0414655208587646,0.0363360829651355,0.0507652312517166,0.0651217922568321,0.097313068807125,0.0638793259859085,0.0484330914914608,0.0431572794914245,0.0614688992500305,0.1289064139127731,0.253250390291214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.4841684997081756,23
14,00:46:39,83994.0,11,11,An Se Young,2,網前球,0,0,2.0,2,836.0,481.0,2.0,2,813.0,400.0,,,An Se Young,,8,0.8923101744673153,0.6436219089706086,9,-0.2755720595039355,-1.2474868789049318,0,2,57,2962,0.6521739130434783,0,True,0,0.0,1,0.0442668534815311,0.0432271882891655,0.0330108441412448,0.0289272777736186,0.0404143743216991,0.0518436841666698,0.0774712637066841,0.0508545488119125,0.0385577492415905,0.0343576557934284,0.0489355996251106,0.1026228442788124,0.193874329328537,0.2116357088088989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.3955500721931457,23
