ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,win_prob,rally
1,00:21:30,32265.0,12,8,CHEN Long,1,發短球,0,1,2.0,8,,,,1,798.0,493.0,,,CHEN Long,,9,-0.0442783370825376,-0.7975691639196079,9,0.4711989009048218,0.9615976561506342,0,1,25,236,0.0,1,True,1,4.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4986701905727386,21
2,00:21:31,32281.0,12,8,CHOU Tien Chen,2,平球,0,0,2.0,2,798.0,493.0,,8,730.0,383.0,,,CHEN Long,,8,0.5958799028591046,0.364921567918973,9,-0.0671648469683927,-0.8572322308729848,0,1,25,236,0.5,0,True,1,4.0,1,0.3972626030445099,0.6027373671531677,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5569980144500732,21
3,00:21:31,32290.0,12,8,CHEN Long,2,接殺防守,0,1,1.0,9,730.0,383.0,,8,497.0,533.0,,,CHEN Long,,9,-0.0457877796654769,-0.9332508203453777,8,0.5967976602159574,0.3543055274880468,0,1,25,236,0.5,1,True,1,4.0,1,0.2941083312034607,0.3728333711624145,0.3330582976341247,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4902241826057434,21
4,00:21:32,32304.0,12,8,CHOU Tien Chen,3,接殺防守,0,1,2.0,9,497.0,533.0,2.0,10,270.0,424.0,出界,對手出界,CHEN Long,,9,0.2068781706757484,0.7461946135096061,9,-0.0164299565301174,-1.0107979669144542,0,1,25,236,1.0,0,True,1,4.0,1,0.2097874581813812,0.2659420073032379,0.2204840034246444,0.3037864863872528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5902407169342041,21
1,00:21:53,32826.0,13,8,CHEN Long,1,發短球,0,1,2.0,8,,,,7,573.0,505.0,,,CHEN Long,,9,0.087866818292892,-0.783091970748432,9,-0.6509746824884206,0.9781439277853192,0,1,25,237,0.0,1,True,1,5.0,2,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4399726986885071,22
2,00:21:53,32845.0,13,8,CHOU Tien Chen,2,推撲球,0,1,2.0,8,573.0,505.0,,9,749.0,367.0,,,CHEN Long,,9,-0.0995050058713142,0.6526974161623252,9,-0.0076294176836122,-0.8124912761380534,0,1,25,237,0.0,0,True,1,5.0,2,0.3651939630508423,0.6348060369491577,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4992676079273224,22
3,00:21:54,32871.0,13,8,CHEN Long,3,殺球,1,0,1.0,10,749.0,367.0,,6,367.0,573.0,對手落地致勝,落地致勝,CHEN Long,,9,0.3416246836459946,-1.303447462026848,9,0.3278766516783083,1.014470860574081,0,1,25,237,1.0,1,True,1,5.0,2,0.250758409500122,0.5594348907470703,0.1898066997528076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5541196465492249,22
1,00:22:16,33411.0,14,8,CHEN Long,1,發短球,0,1,2.0,8,,,,7,705.0,501.0,,,CHEN Long,,9,-0.014776827367601,-0.782854799356928,9,0.448687827273633,0.9617543870944824,0,1,25,238,0.0,1,True,1,6.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3829072117805481,23
2,00:22:17,33428.0,14,8,CHOU Tien Chen,2,網前球,0,0,2.0,8,705.0,501.0,2.0,7,660.0,456.0,,,CHEN Long,,8,0.2446783007338652,0.4813670440473903,9,-0.044609169311681,-0.8273072045424531,0,1,25,238,0.1666666666666666,0,True,1,6.0,3,0.3987213373184204,0.6012786626815796,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4353183805942535,23
3,00:22:17,33449.0,14,8,CHEN Long,2,挑球,0,1,2.0,8,660.0,456.0,,9,771.0,651.0,,,CHEN Long,,8,-0.1980398444608636,-0.3378190360613624,8,0.1088657236477059,0.6222100754057459,0,1,25,238,0.1666666666666666,1,True,1,6.0,3,0.2881351411342621,0.3654515743255615,0.3464132845401764,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3600384294986725,23
4,00:22:19,33497.0,14,8,CHOU Tien Chen,2,長球,0,0,1.0,10,771.0,651.0,,9,533.0,363.0,,,CHEN Long,,10,0.5230453798183353,1.6117848315892591,9,-0.0154263533260958,-0.8724152570313984,0,1,25,238,0.5,0,True,1,6.0,3,0.2206320315599441,0.2798350751399994,0.2623174488544464,0.2372154593467712,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4287645518779754,23
5,00:22:21,33527.0,14,8,CHEN Long,2,切球,0,0,1.0,10,533.0,363.0,,1,839.0,515.0,,,CHEN Long,,10,-0.5741932193057594,-1.492551156177439,9,0.1316058073607716,1.0668505144390192,0,1,25,238,0.8333333333333334,1,True,1,6.0,3,0.191481664776802,0.2428626716136932,0.2276594936847686,0.1727649122476577,0.1652312278747558,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4180865287780761,23
6,00:22:22,33551.0,14,8,CHOU Tien Chen,2,平球,0,0,2.0,2,839.0,515.0,,4,800.0,371.0,,,CHEN Long,,8,0.800009445857564,0.6180271912202043,9,-0.1018255579692746,-1.137952381581469,0,1,25,238,1.0,0,True,1,6.0,3,0.1493720561265945,0.1894536614418029,0.177593857049942,0.1347714066505432,0.1240215599536895,0.2247874140739441,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5175350904464722,23
7,00:22:22,33567.0,14,8,CHEN Long,3,網前球,0,1,1.0,5,800.0,371.0,,2,428.0,516.0,對手落地致勝,落地致勝,CHEN Long,,9,0.7343755056560947,-1.2371085414763907,9,0.8070490597475514,0.6567976724389885,0,1,25,238,1.0,1,True,1,6.0,3,0.1221684217453002,0.1549503654241562,0.1452504843473434,0.1102268397808075,0.1014347597956657,0.1401834934949875,0.2257856279611587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4148599505424499,23
1,00:23:01,34543.0,15,9,CHOU Tien Chen,1,發長球,0,1,2.0,8,,,,6,757.0,374.0,,,CHEN Long,,9,-0.0319320193458375,0.8311108591496309,9,0.466429091023467,-1.011620741382396,0,1,25,240,0.0,0,True,1,6.0,4,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340706318616867,25
2,00:23:02,34572.0,15,9,CHEN Long,2,長球,1,0,1.0,7,757.0,374.0,,3,846.0,641.0,,,CHEN Long,,9,0.1683866779866411,-1.2364837690378976,9,0.4480774945301232,0.9704663923311316,0,1,25,240,0.3333333333333333,1,True,1,6.0,4,0.7050471901893616,0.2949528396129608,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4038448631763458,25
3,00:23:04,34605.0,15,9,CHOU Tien Chen,3,殺球,0,0,1.0,4,846.0,641.0,1.0,4,838.0,371.0,出界,對手出界,CHEN Long,,4,0.979725034929578,1.6215183818784542,9,0.1886181033627731,-1.074233788749935,0,1,25,240,1.0,0,True,1,6.0,4,0.4990403056144714,0.2130220085382461,0.2879376411437988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4481076598167419,25
1,00:23:22,35062.0,16,9,CHEN Long,1,發短球,0,1,2.0,8,,,,7,712.0,503.0,,,CHEN Long,,9,-0.0593656512431772,-0.8272748561571094,9,0.4811339574135421,0.978916456081499,0,1,25,241,0.0,1,True,1,7.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2754878997802734,26
2,00:23:23,35076.0,16,9,CHOU Tien Chen,2,推撲球,0,0,2.0,8,712.0,503.0,,3,498.0,367.0,,,CHEN Long,,8,0.1712487373454791,0.4919980869013519,9,-0.060350183302439,-0.9026521340613826,0,1,25,241,0.25,0,True,1,7.0,5,0.3962571322917938,0.6037428379058838,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3244504928588867,26
3,00:23:24,35102.0,16,9,CHEN Long,2,切球,0,0,1.0,4,498.0,367.0,,2,464.0,503.0,,,CHEN Long,,4,-0.834257150173371,-1.4397232876409063,9,-0.0510672807923235,0.7100231002160834,0,1,25,241,0.5,1,True,1,7.0,5,0.2895586490631103,0.4287150502204895,0.2817263007164001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322971373796463,26
4,00:23:24,35115.0,16,9,CHOU Tien Chen,2,平球,0,1,2.0,3,464.0,503.0,,8,729.0,397.0,,,CHEN Long,,9,-0.5470219805451282,0.6457177940988311,10,-0.7302247637652773,-1.4397816693454188,0,1,25,241,0.5,0,True,1,7.0,5,0.2178441435098648,0.322535902261734,0.1961571872234344,0.2634627223014831,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3781853914260864,26
5,00:23:25,35129.0,16,9,CHEN Long,2,接殺防守,0,1,1.0,9,729.0,397.0,,7,743.0,491.0,,,CHEN Long,,9,-0.453471516931996,-1.1052295533660486,9,-0.207073981095496,0.7862037724667221,0,1,25,241,0.75,1,True,1,7.0,5,0.1922067105770111,0.2845776081085205,0.1730720251798629,0.1764011532068252,0.1737424433231353,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3043134212493896,26
6,00:23:25,35147.0,16,9,CHOU Tien Chen,2,平球,0,0,2.0,8,743.0,491.0,,8,544.0,397.0,,,CHEN Long,,8,0.5174421006900966,0.5001941827107709,9,0.4438227982702107,-1.0115822210717866,0,1,25,241,0.75,0,True,1,7.0,5,0.141506165266037,0.2095113396644592,0.1274188607931137,0.1298698186874389,0.1242913827300071,0.2674023807048797,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4086844325065613,26
7,00:23:26,35158.0,16,9,CHEN Long,2,平球,0,0,1.0,9,544.0,397.0,,8,507.0,551.0,,,CHEN Long,,9,-0.2759433285423877,-0.8870191315787871,8,0.5293385675946125,0.5803275937678253,0,1,25,241,1.0,1,True,1,7.0,5,0.1198933646082878,0.177511841058731,0.1079576611518859,0.1100342869758606,0.10530786216259,0.194846898317337,0.1844481229782104,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3496758043766022,26
8,00:23:26,35167.0,16,9,CHOU Tien Chen,3,接殺防守,0,1,2.0,9,507.0,551.0,2.0,10,641.0,356.0,出界,對手出界,CHEN Long,,9,0.3187749603419398,0.7266486717589213,9,-0.4814360746834355,-0.8413239320273013,0,1,25,241,1.0,0,True,1,7.0,5,0.0921320021152496,0.1364088952541351,0.0829600095748901,0.0845557898283004,0.0809237658977508,0.1497299969196319,0.1285839825868606,0.2447056025266647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3870936930179596,26
1,00:23:59,35975.0,17,9,CHEN Long,1,發短球,0,1,2.0,8,,,,7,572.0,505.0,,,CHOU Tien Chen,,9,0.1240219882744702,-0.7391909964925443,9,-0.6463507444854127,0.969378476096796,0,1,25,242,0.0,1,True,0,8.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2309582233428955,27
2,00:23:59,35993.0,17,9,CHOU Tien Chen,2,推撲球,0,1,2.0,8,572.0,505.0,,5,517.0,377.0,,,CHOU Tien Chen,,8,-0.4306194123194541,0.6058186530157901,9,-0.1068095175982388,-0.9950179109497874,0,1,25,242,0.0,0,True,0,8.0,6,0.3644402027130127,0.6355598568916321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2911509573459625,27
3,00:24:00,36012.0,17,9,CHEN Long,2,接殺防守,0,0,1.0,6,517.0,377.0,,7,755.0,497.0,,,CHOU Tien Chen,,9,-0.2779239637350593,-1.1215653373569852,9,-0.3721695350211977,0.842490647150516,0,1,25,242,0.0625,1,True,0,8.0,6,0.2811094224452972,0.4537915289402008,0.2650990188121795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.268928200006485,27
4,00:24:01,36032.0,17,9,CHOU Tien Chen,2,推撲球,0,0,2.0,8,755.0,497.0,,5,519.0,374.0,,,CHOU Tien Chen,,8,0.5557773405822947,0.5503379893847669,9,-0.5184855642908455,-1.2690496150379291,0,1,25,242,0.125,0,True,0,8.0,6,0.2247375547885894,0.3627910912036896,0.207499623298645,0.2049716711044311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.314330905675888,27
5,00:24:02,36053.0,17,9,CHEN Long,2,殺球,0,0,1.0,6,519.0,374.0,,6,391.0,576.0,,,CHOU Tien Chen,,9,-0.2708847419615745,-1.1377215750208989,9,0.2439940174784404,0.856556560152424,0,1,25,242,0.1875,1,True,0,8.0,6,0.1932694017887115,0.3119924366474151,0.1784451603889465,0.1697933673858642,0.146499678492546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3340592980384826,27
6,00:24:02,36063.0,17,9,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,391.0,576.0,,9,735.0,365.0,,,CHOU Tien Chen,,9,0.1285376747309343,0.902238425102869,9,-0.8056916182498158,-1.319303764548927,0,1,25,242,0.1875,0,True,0,8.0,6,0.1447766125202179,0.2337111234664917,0.1336718946695327,0.127190887928009,0.1033079400658607,0.2573415338993072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.4105893075466156,27
7,00:24:03,36094.0,17,9,CHEN Long,2,切球,0,1,1.0,10,735.0,365.0,,2,494.0,504.0,,,CHOU Tien Chen,,10,0.5077235078430061,-1.475422279522882,9,0.2341171215606225,0.9806477307207913,0,1,25,242,0.25,1,True,0,8.0,6,0.117723137140274,0.1900390386581421,0.1086934953927993,0.1034235581755638,0.0840034559369087,0.1586036384105682,0.2375136762857437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2894265651702881,27
8,00:24:04,36117.0,17,9,CHOU Tien Chen,2,推撲球,0,1,2.0,3,494.0,504.0,,4,765.0,368.0,,,CHOU Tien Chen,,9,-0.6329888272733086,0.7326768652076984,9,0.028588998556711,-1.2197944349962804,0,1,25,242,0.3125,0,True,0,8.0,6,0.0933912768959999,0.1507604122161865,0.0862279385328292,0.0820472314953804,0.066641017794609,0.1258222907781601,0.1804011017084121,0.2147087454795837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2925818860530853,27
9,00:24:05,36142.0,17,9,CHEN Long,2,殺球,1,0,1.0,5,765.0,368.0,,5,841.0,567.0,,,CHOU Tien Chen,,9,0.4970575810011987,-1.286801247253753,9,0.3604130532829963,1.0313253786964196,0,1,25,242,0.375,1,True,0,8.0,6,0.0833584815263748,0.1345645785331726,0.0769646763801574,0.0732330903410911,0.0594819337129592,0.1123055070638656,0.1610210388898849,0.2495322078466415,0.0495384223759174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3104842603206634,27
10,00:24:06,36153.0,17,9,CHOU Tien Chen,2,網前球,0,0,2.0,6,841.0,567.0,,7,533.0,437.0,,,CHOU Tien Chen,,9,0.6744860147693815,1.054499186316649,9,0.5940755757228693,-1.3374632588398556,0,1,25,242,0.4375,0,True,0,8.0,6,0.0807526856660842,0.1303580701351165,0.0745587572455406,0.0709438174962997,0.0576225221157074,0.1087948232889175,0.1559875160455703,0.2417318075895309,0.0486297309398651,0.0306202191859483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3117704391479492,27
11,00:24:07,36179.0,17,9,CHEN Long,2,網前球,0,0,2.0,8,533.0,437.0,,2,451.0,499.0,,,CHOU Tien Chen,,9,-0.3642249999382391,-0.5948240612771339,9,0.0430176153188254,0.9819870958195096,0,1,25,242,0.5,1,True,0,8.0,6,0.0798413231968879,0.128886878490448,0.0737173035740852,0.0701431632041931,0.0569722056388855,0.1075669899582862,0.1542270630598068,0.2390036582946777,0.0480809062719345,0.0276124887168407,0.0139480056241154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.31168994307518,27
12,00:24:08,36203.0,17,9,CHOU Tien Chen,2,網前球,0,1,2.0,3,451.0,499.0,,1,456.0,462.0,,,CHOU Tien Chen,,3,-0.8696754862798451,0.3514571375372532,9,-0.4994015497845638,-0.5804197381105934,0,1,25,242,0.5625,0,True,0,8.0,6,0.0775527209043502,0.1251924037933349,0.071604236960411,0.0681325495243072,0.0553391315042972,0.1044836416840553,0.1498062312602996,0.2321527600288391,0.0467026941478252,0.0268209930509328,0.0129260048270225,0.0292866211384534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3249904811382293,27
13,00:24:08,36224.0,17,9,CHEN Long,2,挑球,0,0,2.0,2,456.0,462.0,,9,486.0,635.0,,,CHOU Tien Chen,,2,-0.9855845726225548,-0.321985182251808,8,-0.6102444424928467,0.4964576005273233,0,1,25,242,0.5625,1,True,0,8.0,6,0.0741882249712944,0.1197611540555954,0.0684978067874908,0.0651767328381538,0.052938338369131,0.099950797855854,0.1433071494102478,0.2220812141895294,0.0446765758097171,0.0256574098020792,0.0123652322217822,0.0244134403765201,0.0469858609139919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3022260963916778,27
14,00:24:10,36270.0,17,9,CHOU Tien Chen,2,切球,1,0,1.0,10,486.0,635.0,,7,755.0,430.0,,,CHOU Tien Chen,,9,-0.7870679502859971,1.4520386630711617,9,-0.3948204829950271,-0.7525561944213912,0,1,25,242,0.6875,0,True,0,8.0,6,0.0637917667627334,0.1029782742261886,0.0588987842202186,0.0560431107878685,0.045519758015871,0.0859440714120864,0.1232246235013008,0.1909595876932144,0.0384157709777355,0.0220618769526481,0.0106324153020977,0.0209922324866056,0.0427692346274852,0.1377685368061065,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2725122570991516,27
15,00:24:11,36290.0,17,9,CHEN Long,2,推撲球,0,1,2.0,8,755.0,430.0,,3,890.0,632.0,,,CHOU Tien Chen,,9,0.7064377257034034,-0.8289536101345124,9,-0.2252735625763834,1.2569905255497773,0,1,25,242,0.75,1,True,0,8.0,6,0.0541916042566299,0.0874808430671691,0.0500349774956703,0.0476090610027313,0.0386693850159645,0.0730101615190506,0.1046802848577499,0.1622216701507568,0.032634500414133,0.0187417343258857,0.0090323183685541,0.0178330671042203,0.0363327972590923,0.092405304312706,0.1751222759485244,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2063166797161102,27
16,00:24:12,36316.0,17,9,CHOU Tien Chen,2,殺球,0,0,1.0,4,890.0,632.0,,8,548.0,398.0,,,CHOU Tien Chen,,9,0.8764444913284997,1.4236210922008574,9,0.2386520832396511,-0.9491585927867506,0,1,25,242,0.8125,0,True,0,8.0,6,0.0448250956833362,0.0723606050014495,0.0413868986070156,0.0393802821636199,0.0319857448339462,0.060391042381525,0.0865872800350189,0.1341831684112548,0.0269939322024583,0.0155024044215679,0.0074711670167744,0.0147507861256599,0.0300530139356851,0.0764339119195938,0.14834925532341,0.1693454384803772,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2167565077543258,27
17,00:24:13,36329.0,17,9,CHEN Long,2,接殺防守,0,0,2.0,9,548.0,398.0,,2,427.0,504.0,,,CHOU Tien Chen,,9,-0.0248980802932314,-1.121921644463948,6,1.5448152555688663,1.4254894533370577,0,1,25,242,0.875,1,True,0,8.0,6,0.0415661036968231,0.0670996606349945,0.0383778847754001,0.0365171544253826,0.0296602342277765,0.0560003332793712,0.0802919864654541,0.1244274452328682,0.0250313505530357,0.0143753057345747,0.0069279787130653,0.0136783393099904,0.0278680212795734,0.0708768218755722,0.1375635862350464,0.1391981691122055,0.0905396938323974,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2217811048030853,27
18,00:24:14,36357.0,17,9,CHOU Tien Chen,2,推撲球,0,1,2.0,3,427.0,504.0,,4,764.0,372.0,,,CHOU Tien Chen,,3,-0.9363697026559624,0.4880744562599262,9,-0.5419139287731374,-1.057213771550875,0,1,25,242,0.9375,0,True,0,8.0,6,0.0364044308662414,0.0587672255933284,0.0336121171712875,0.0319824591279029,0.0259770285338163,0.0490462146699428,0.0703213363885879,0.1089760437607765,0.0219229571521282,0.0125901838764548,0.0060676629655063,0.0119797606021165,0.0244073718786239,0.0620753392577171,0.1204809471964836,0.1219125464558601,0.0742736309766769,0.1292026937007904,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2566097378730774,27
19,00:24:15,36381.0,17,9,CHEN Long,2,長球,1,0,1.0,5,764.0,372.0,,5,893.0,586.0,,,CHOU Tien Chen,,9,0.1222993841936566,-1.2864374592761976,9,-0.0553150117878461,0.8129320714486722,0,1,25,242,1.0,1,True,0,8.0,6,0.0326321423053741,0.0526776686310768,0.0301291774958372,0.0286683831363916,0.0232852455228567,0.0439639687538147,0.0630345270037651,0.097683772444725,0.0196512658149003,0.0112855657935142,0.0054389215074479,0.0107384016737341,0.0218782406300306,0.0556429885327816,0.1079965159296989,0.1092797592282295,0.0665772706270217,0.1422120779752731,0.0772240608930587,0.0,,,,,,,,,,,,,,,,,,,,0.2723150849342346,27
20,00:24:15,36398.0,17,9,CHOU Tien Chen,3,長球,0,0,1.0,6,893.0,586.0,1.0,4,827.0,358.0,落點判斷失誤,對手落點判斷失誤,CHOU Tien Chen,,9,0.8943084847623083,1.061331345001113,10,0.55234607174538,-1.4231412310175298,0,1,25,242,1.0,0,True,0,8.0,6,0.0283946115523576,0.0458370707929134,0.0262166745960712,0.0249455757439136,0.0202614832669496,0.0382549129426479,0.0548490099608898,0.0849987939000129,0.0170993972569704,0.0098200505599379,0.0047326372005045,0.0093439370393753,0.0190371870994567,0.0484173260629177,0.0939723402261734,0.0950889587402343,0.0579317063093185,0.1237447634339332,0.0649235248565673,0.1321299970149994,,,,,,,,,,,,,,,,,,,,0.274013340473175,27
1,00:25:24,38120.0,17,11,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,8,686.0,424.0,,,CHEN Long,,9,-0.0148691821487317,0.8034589005468403,9,0.4672847280334625,-1.0272870901451518,0,1,25,244,0.0,0,True,1,6.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6414591073989868,29
2,00:25:25,38140.0,17,11,CHEN Long,2,網前球,0,1,2.0,9,686.0,424.0,,7,648.0,495.0,,,CHEN Long,,9,0.198087279036305,-0.7981196463524475,9,0.1118786750494265,0.866476161203798,0,1,25,244,0.1,1,True,1,6.0,-1,0.5232283473014832,0.4767716228961944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4991657137870788,29
3,00:25:26,38157.0,17,11,CHOU Tien Chen,2,網前球,0,0,2.0,8,648.0,495.0,,7,622.0,453.0,,,CHEN Long,,8,-0.0919921277511687,0.442060650274523,9,0.1167361272782509,-0.7391733083559844,0,1,25,244,0.2,0,True,1,6.0,-1,0.3638809621334076,0.316530704498291,0.3195883333683014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6069043874740601,29
4,00:25:27,38178.0,17,11,CHEN Long,2,推撲球,0,1,2.0,8,622.0,453.0,,4,401.0,644.0,,,CHEN Long,,9,-0.2199716695987986,-0.5672536720265317,8,-0.0523696710067295,0.6231858912321447,0,1,25,244,0.3,1,True,1,6.0,-1,0.2982392311096191,0.2594306468963623,0.2226108610630035,0.2197192758321762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5922365784645081,29
5,00:25:28,38208.0,17,11,CHOU Tien Chen,2,切球,1,0,1.0,5,401.0,644.0,,5,443.0,404.0,,,CHEN Long,,9,-0.6893350305620392,1.4438589435154014,9,-0.3452481595237136,-0.9326787907870204,0,1,25,244,0.4,0,True,1,6.0,-1,0.2056824862957,0.1789179295301437,0.1535249203443527,0.1616937667131424,0.3001809418201446,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7212620377540588,29
6,00:25:28,38223.0,17,11,CHEN Long,2,接殺防守,0,0,2.0,6,443.0,404.0,2.0,2,430.0,499.0,,,CHEN Long,,6,-0.9286421867282244,-0.9162132760431752,9,-0.6698704900809099,1.353602995928583,0,1,25,244,0.4,1,True,1,6.0,-1,0.1619796007871627,0.140901893377304,0.120904341340065,0.1273374855518341,0.2055849432945251,0.2432916909456253,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6235297918319702,29
7,00:25:29,38248.0,17,11,CHOU Tien Chen,2,網前球,0,0,2.0,3,430.0,499.0,2.0,1,424.0,496.0,,,CHEN Long,,2,-0.9988380710569804,0.519067546406197,9,-0.3900063153420459,-0.7967839156586516,0,1,25,244,0.5,0,True,1,6.0,-1,0.1307572871446609,0.1137424185872078,0.0975994765758514,0.1027926057577133,0.1659574955701828,0.2042223215103149,0.1849283427000045,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5747467875480652,29
8,00:25:31,38275.0,17,11,CHEN Long,2,網前球,0,0,2.0,2,424.0,496.0,,1,417.0,504.0,,,CHEN Long,,6,-0.984071016631406,-0.6641046750922909,9,-0.2917153082250289,1.0359855531591962,0,1,25,244,0.7,1,True,1,6.0,-1,0.1239574998617172,0.1078274548053741,0.0925239995121955,0.0974470674991607,0.157327190041542,0.1936021149158477,0.1525237262248993,0.0747908800840377,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5489873290061951,29
