ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,win_prob,rally
13,00:33:51,60894.0,6,3,Anders ANTONSEN,2,網前球,0,1,2.0,9,606.0,444.0,,7,690.0,533.0,,,Anders ANTONSEN,,9,-0.1221780036093453,-0.8249168865281042,9,-0.2012162151844997,0.8000033361526651,0,2,37,1188,0.4705882352941176,1,True,1,3.0,3,0.001364559167996,0.0019548141863197,0.0033539128489792,0.0131398467347025,0.0213572699576616,0.0448595024645328,0.0436228662729263,0.0985301360487937,0.2464222609996795,0.1612753868103027,0.1798236519098281,0.1058884859085083,0.078407384455204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.2578807771205902,10
14,00:33:52,60920.0,6,3,CHOU Tien Chen,2,網前球,0,0,2.0,8,690.0,533.0,,2,755.0,475.0,,,Anders ANTONSEN,,8,0.5123404409131537,0.6386889106400139,9,0.0776253801185514,-0.7858250552443025,0,2,37,1188,0.5294117647058824,0,True,1,3.0,3,0.0010815470013767,0.0015493828104808,0.0026583049912005,0.0104146199300885,0.0169277396053075,0.0355555675923824,0.0345754101872444,0.0780948176980018,0.1953138709068298,0.1278265863656997,0.1425279229879379,0.083927035331726,0.0582604892551898,0.2112866193056106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3455787003040313,10
15,00:33:53,60945.0,6,3,Anders ANTONSEN,2,挑球,0,1,2.0,3,755.0,475.0,,8,509.0,610.0,,,Anders ANTONSEN,,9,0.8670751218180709,-0.5799765005164937,9,0.4515605695671053,0.851485591667067,0,2,37,1188,0.5882352941176471,1,True,1,3.0,3,0.0010536590125411,0.001509430585429,0.0025897596497088,0.0101460730656981,0.0164912436157464,0.0346387438476085,0.0336838625371456,0.076081097126007,0.1902775764465332,0.1245305091142654,0.1388527601957321,0.0817629247903823,0.0567582100629806,0.0715672150254249,0.1600569039583206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.2506192624568939,10
16,00:33:54,60962.0,6,3,CHOU Tien Chen,2,殺球,1,0,1.0,9,509.0,610.0,,5,390.0,419.0,,,Anders ANTONSEN,,9,0.3609019987041284,0.9750555355058972,9,0.190842060133169,-0.954753829765806,0,2,37,1188,0.6470588235294118,0,True,1,3.0,3,0.0006311809993349,0.0009042051970027,0.0015513625694438,0.0060778777115046,0.0098788700997829,0.0207498967647552,0.0201778896152973,0.0455754101276397,0.1139833629131317,0.0745984092354774,0.0831779688596725,0.0489790439605712,0.0340002812445163,0.0428714305162429,0.1063670516014099,0.3904756903648376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.284894585609436,10
17,00:33:54,60975.0,6,3,Anders ANTONSEN,2,接殺防守,0,0,2.0,6,390.0,419.0,,8,674.0,583.0,,,Anders ANTONSEN,,9,-0.4316176802451439,-1.106739548486925,9,0.2805952575923641,1.060656557316582,0,2,37,1188,0.6470588235294118,1,True,1,3.0,3,0.0004552034952212,0.0006521067116409,0.0011188322678208,0.0043833241797983,0.0071245743893086,0.0149646867066621,0.0145521583035588,0.0328686796128749,0.0822040364146232,0.0537998750805854,0.059987399727106,0.0353233553469181,0.0245207753032445,0.0309185869991779,0.0767112076282501,0.1122400537133216,0.4481751024723053,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.2407562583684921,10
18,00:33:55,60999.0,6,3,CHOU Tien Chen,2,網前球,0,0,1.0,9,674.0,583.0,,7,532.0,483.0,,,Anders ANTONSEN,,9,-0.0678807690884056,1.0785076847635586,9,-0.3839000261221371,-1.27248258533003,0,2,37,1188,0.7058823529411765,0,True,1,3.0,3,0.0002139019197784,0.0003064275369979,0.0005257437005639,0.0020597414113581,0.0033478657715022,0.007031965535134,0.0068381149321794,0.0154451234266161,0.0386280007660388,0.0252807736396789,0.0281883161514997,0.0165985841304063,0.0115224095061421,0.0145287662744522,0.0360468998551368,0.0527420416474342,0.2199477851390838,0.5207474827766418,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4873969852924347,10
19,00:33:56,61026.0,6,3,Anders ANTONSEN,2,挑球,0,1,2.0,8,532.0,483.0,,4,259.0,689.0,,,Anders ANTONSEN,,8,-0.2260888401350398,-0.4663216110164623,9,0.3013093845425182,0.8250982986270495,0,2,37,1188,0.7647058823529411,1,True,1,3.0,3,0.0002773443702608,0.0003973127168137,0.0006816771929152,0.0026706524658948,0.0043408293277025,0.0091176172718405,0.008866274729371,0.0200260840356349,0.0500849150121212,0.0327789522707462,0.0365488566458225,0.021521657705307,0.0149399107322096,0.0188379399478435,0.0467382632195949,0.0683851242065429,0.2851834297180176,0.2065096646547317,0.1720934510231018,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.2986170351505279,10
20,00:33:57,61070.0,6,3,CHOU Tien Chen,2,切球,0,0,1.0,5,259.0,689.0,,7,678.0,466.0,,,Anders ANTONSEN,,5,-0.9527841154241896,1.5102543561999262,9,-0.4093557464788822,-1.0050341994218872,0,2,37,1188,0.8235294117647058,0,True,1,3.0,3,0.0002305365778738,0.0003302576951682,0.0005666295764967,0.0022199228405952,0.0036082214210182,0.0075788246467709,0.0073699010536074,0.0166462548077106,0.0416320152580738,0.0272468011826276,0.0303804576396942,0.01788941770792,0.0124184815213084,0.0156586356461048,0.0388501808047294,0.0568436719477176,0.237052634358406,0.1716567426919937,0.1242362484335899,0.1875841617584228,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4068990647792816,10
21,00:33:58,61091.0,6,3,Anders ANTONSEN,2,網前球,0,1,2.0,8,678.0,466.0,,1,750.0,536.0,,,Anders ANTONSEN,,9,0.6516286088610723,-0.6969979712721578,9,-0.8120894864589783,1.465960761773254,0,2,37,1188,0.8823529411764706,1,True,1,3.0,3,0.0002464867720846,0.0003531073161866,0.0006058331346139,0.0023735130671411,0.003857864299789,0.0081031825393438,0.0078798038884997,0.0177979618310928,0.0445124171674251,0.0291319321841001,0.0324823968112468,0.0191271360963583,0.0132776815444231,0.0167420133948326,0.041538119316101,0.0607765279710292,0.253453642129898,0.1835332065820694,0.1328318119049072,0.0525558553636074,0.0788194835186004,0.0,0.0,,,,,,,,,,,,,,,,,0.3110425770282745,10
22,00:33:59,61123.0,6,3,CHOU Tien Chen,2,網前球,0,0,2.0,2,750.0,536.0,,2,755.0,493.0,,,Anders ANTONSEN,,8,0.698312748485642,0.481932760468915,9,0.5324769356525033,-0.6823495409823609,0,2,37,1188,0.9411764705882352,0,True,1,3.0,3,0.0001973047474166,0.0002826510753948,0.0004849499673582,0.0018999211024492,0.0030880966223776,0.0064863376319408,0.0063075306825339,0.0142466994002461,0.0356307625770568,0.0233191773295402,0.0260011162608861,0.0153106600046157,0.0106283575296401,0.0134014440700411,0.0332499295473098,0.0486496575176715,0.2028815150260925,0.1469124406576156,0.1063276007771492,0.042069274932146,0.0593491122126579,0.2032754272222519,0.0,,,,,,,,,,,,,,,,,0.5208931565284729,10
23,00:34:00,61148.0,6,3,Anders ANTONSEN,3,挑球,0,1,2.0,3,755.0,493.0,,4,219.0,694.0,落點判斷失誤,對手落點判斷失誤,Anders ANTONSEN,,8,0.9307246350413824,-0.4140841638702897,8,0.5053186129903265,0.6577224576207072,0,2,37,1188,1.0,1,True,1,3.0,3,0.0002170688094338,0.0003109642711933,0.0005335275200195,0.0020902364049106,0.0033974319230765,0.0071360752917826,0.0069393566809594,0.0156737919896841,0.0391999036073684,0.0256550628691911,0.0286056529730558,0.016844330355525,0.0116930026561021,0.0147438691928982,0.0365805812180042,0.0535229071974754,0.2232041805982589,0.1616286784410476,0.1169784590601921,0.0462833642959594,0.0652941241860389,0.0663604363799095,0.0571070462465286,,,,,,,,,,,,,,,,,0.3644948601722717,10
1,00:34:33,62143.0,7,3,Anders ANTONSEN,1,發長球,0,1,2.0,8,,,,6,344.0,664.0,,,CHOU Tien Chen,,9,0.1054522058697795,-0.6779056771287871,9,-0.6693388094814667,0.987177371135946,0,2,37,1189,0.0,1,True,0,4.0,4,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5305476188659668,11
2,00:34:35,62198.0,7,3,CHOU Tien Chen,2,殺球,0,0,1.0,7,344.0,664.0,,5,340.0,424.0,,,CHOU Tien Chen,,9,-0.7152969575348171,1.3679983333249937,9,-0.3254114013741608,-0.9630212010278646,0,2,37,1189,1.0,0,True,0,4.0,4,0.4715165793895721,0.5284834504127502,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4109715223312378,11
3,00:34:35,62214.0,7,3,Anders ANTONSEN,3,接殺防守,0,0,2.0,6,340.0,424.0,,1,304.0,510.0,掛網,對手掛網,CHOU Tien Chen,,9,-0.4908931620005703,-1.1355779117477416,10,-0.5778135416898768,1.546153543137656,0,2,37,1189,1.0,1,True,0,4.0,4,0.2594871819019317,0.1598861068487167,0.5806267261505127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165871724486351,11
1,00:35:09,63225.0,7,4,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,1,386.0,482.0,,,CHOU Tien Chen,,9,0.1757956677213245,0.6875614812831289,9,-0.3802313718055917,-1.1221331611376366,0,2,37,1190,0.0,0,True,0,3.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.6986547112464905,12
2,00:35:10,63261.0,7,4,Anders ANTONSEN,2,網前球,0,0,2.0,2,386.0,482.0,,7,580.0,530.0,,,CHOU Tien Chen,,9,-0.7852101856370057,-0.5635180890956469,9,0.0898988855497508,0.7714086726170274,0,2,37,1190,0.0625,1,True,0,3.0,-1,0.238997533917427,0.7610024809837341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2654873430728912,12
3,00:35:11,63282.0,7,4,CHOU Tien Chen,2,挑球,0,0,2.0,8,580.0,530.0,,3,379.0,396.0,,,CHOU Tien Chen,,8,0.0696098315533909,0.4454603123155838,9,-0.4201059577221945,-0.7260832197966698,0,2,37,1190,0.125,0,True,0,3.0,-1,0.0339782163500785,0.1084332689642906,0.8575884699821472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.8894870281219482,12
4,00:35:12,63317.0,7,4,Anders ANTONSEN,2,切球,0,0,1.0,4,379.0,396.0,,2,336.0,554.0,,,CHOU Tien Chen,,10,-0.7801049370790247,-1.4863133343467527,9,0.0652322135153391,0.8974674027434256,0,2,37,1190,0.1875,1,True,0,3.0,-1,0.0272170789539814,0.086856722831726,0.3187912702560425,0.5671349763870239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.5618292689323425,12
5,00:35:13,63336.0,7,4,CHOU Tien Chen,2,平球,0,1,2.0,3,336.0,554.0,,5,358.0,435.0,,,CHOU Tien Chen,,8,-0.6814791413185542,0.6159183673701337,9,-0.597533539692107,-1.331256906504274,0,2,37,1190,0.25,0,True,0,3.0,-1,0.0103764198720455,0.0331138409674167,0.1215381175279617,0.1939143538475036,0.6410571932792664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.6381502151489258,12
6,00:35:13,63351.0,7,4,Anders ANTONSEN,2,網前球,0,0,2.0,6,358.0,435.0,,2,360.0,542.0,,,CHOU Tien Chen,,9,-0.6235190833157421,-0.9453304654008308,9,-0.4223216947316342,0.8638501974472081,0,2,37,1190,0.25,1,True,0,3.0,-1,0.0098863774910569,0.0315499901771545,0.1157982945442199,0.1847564429044723,0.2194292247295379,0.4385796785354614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3206212818622589,12
7,00:35:14,63373.0,7,4,CHOU Tien Chen,2,推撲球,0,1,2.0,3,360.0,542.0,,8,612.0,421.0,,,CHOU Tien Chen,,9,-0.7472148975488869,0.7011806037553825,9,-0.4522060744793128,-0.9473128105995324,0,2,37,1190,0.3125,0,True,0,3.0,-1,0.0049784514121711,0.0158875249326229,0.0583121627569198,0.0930372029542923,0.1104972511529922,0.2047270238399505,0.5125603675842285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.448249340057373,12
8,00:35:14,63386.0,7,4,Anders ANTONSEN,2,接殺防守,0,1,1.0,9,612.0,421.0,,7,630.0,548.0,,,CHOU Tien Chen,,9,-0.4268052217552836,-0.9476067360800462,9,-0.3835108612794495,0.8188621912695098,0,2,37,1190,0.3125,1,True,0,3.0,-1,0.003181567415595,0.0101532042026519,0.0372654199600219,0.0594570785760879,0.0706152245402336,0.1308344304561615,0.1474073976278305,0.5410857200622559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2681441605091095,12
9,00:35:15,63408.0,7,4,CHOU Tien Chen,2,網前球,0,0,2.0,8,630.0,548.0,,7,587.0,487.0,,,CHOU Tien Chen,,8,0.4966502069074025,0.638764828042205,9,0.1431495329153383,-0.8695553759205094,0,2,37,1190,0.375,0,True,0,3.0,-1,0.0010698409751057,0.0034141382202506,0.0125309536233544,0.0199931692332029,0.023745235055685,0.0439946763217449,0.0495675504207611,0.1721656024456024,0.6735187768936157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.7337743639945984,12
10,00:35:16,63435.0,7,4,Anders ANTONSEN,2,網前球,0,0,2.0,8,587.0,487.0,,2,365.0,520.0,,,CHOU Tien Chen,,8,0.2871080780831183,-0.4967185944684127,8,0.4350948440032988,0.5620614198872396,0,2,37,1190,0.4375,1,True,0,3.0,-1,0.0014648026553913,0.0046745631843805,0.0171571057289838,0.0273742079734802,0.0325114503502845,0.0602365434169769,0.0678667873144149,0.2357253581285476,0.2729034125804901,0.280085802078247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3967965245246887,12
11,00:35:17,63460.0,7,4,CHOU Tien Chen,2,挑球,0,1,2.0,3,365.0,520.0,,4,698.0,396.0,,,CHOU Tien Chen,,8,-0.5044853402847451,0.2744391934669039,9,-0.0419474350032554,-0.7301044128595136,0,2,37,1190,0.5,0,True,0,3.0,-1,0.0010912548750638,0.0034824756439775,0.0127817736938595,0.020393343642354,0.0242205131798982,0.0448752604424953,0.0505596734583377,0.1756116300821304,0.2033086866140365,0.1702425628900528,0.2934327721595764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.7051100730895996,12
12,00:35:19,63511.0,7,4,Anders ANTONSEN,2,切球,0,0,1.0,5,698.0,396.0,,5,798.0,574.0,,,CHOU Tien Chen,,10,0.7725932147131905,-1.4597266279455663,9,0.4797245470941671,1.085249156917195,0,2,37,1190,0.625,1,True,0,3.0,-1,0.0012945076450705,0.0041311075910925,0.0151624539867043,0.0241917371749877,0.0287317335605621,0.0532335638999938,0.059976726770401,0.2083203941583633,0.2411762028932571,0.2019513100385666,0.0846145749092102,0.0772157460451126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.4075365662574768,12
13,00:35:19,63534.0,7,4,CHOU Tien Chen,2,網前球,0,0,2.0,6,798.0,574.0,,2,776.0,480.0,,,CHOU Tien Chen,,6,1.11757350625002,0.7670033848781852,9,0.5875611100438023,-1.2697259983938165,0,2,37,1190,0.625,0,True,0,3.0,-1,0.0011141360737383,0.0035554955247789,0.0130497775971889,0.0208209566771984,0.0247283689677715,0.045816209167242,0.0516198091208934,0.1792938560247421,0.2075716704130172,0.1738122254610061,0.0728247165679931,0.0589877590537071,0.1468050479888916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.4533543586730957,12
14,00:35:20,63557.0,7,4,Anders ANTONSEN,2,推撲球,0,1,2.0,3,776.0,480.0,,5,803.0,607.0,,,CHOU Tien Chen,,7,1.1190696269132905,-0.5824866173963906,9,0.7048649763915502,0.8144059005920662,0,2,37,1190,0.6875,1,True,0,3.0,-1,0.0009934768313542,0.0031704406719654,0.0116365067660808,0.0185660794377326,0.0220503229647874,0.0408543832600116,0.0460294634103775,0.159876599907875,0.1850919723510742,0.1549886167049408,0.0649379119277,0.0525994710624218,0.0757480412721633,0.1634567379951477,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.394370287656784,12
15,00:35:21,63574.0,7,4,CHOU Tien Chen,2,平球,0,0,2.0,6,803.0,607.0,,8,673.0,441.0,,,CHOU Tien Chen,,9,0.7571550647241019,0.9563379629997796,9,0.8446747693899473,-0.7531234465866277,0,2,37,1190,0.75,0,True,0,3.0,-1,0.0004101150261703,0.0013087827246636,0.0048036416992545,0.0076642227359116,0.0091025494039058,0.0168650094419717,0.0190013274550437,0.0659983232617378,0.0764074176549911,0.0639805197715759,0.0268068797886371,0.0217134747654199,0.0312693864107131,0.0631304085254669,0.5915380120277405,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.5571160912513733,12
16,00:35:22,63603.0,7,4,Anders ANTONSEN,2,網前球,0,1,1.0,9,673.0,441.0,,1,741.0,563.0,,,CHOU Tien Chen,,9,0.2937813618648805,-0.9702234831216032,6,1.0861633722116126,1.1251487104957594,0,2,37,1190,0.8125,1,True,0,3.0,-1,0.0004081400111317,0.0013024801155552,0.0047805085778236,0.0076273148879408,0.0090587111189961,0.0167837925255298,0.0189098212867975,0.0656804889440536,0.076039470732212,0.0636724084615707,0.0266777854412794,0.0216089095920324,0.0311188027262687,0.06282639503479,0.1801413297653198,0.4133636355400085,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.377317726612091,12
17,00:35:22,63609.0,7,4,CHOU Tien Chen,2,網前球,0,0,2.0,2,741.0,563.0,,2,758.0,490.0,,,CHOU Tien Chen,,9,0.8304060000503275,0.6845246991525767,9,0.2392878972002722,-0.8986771374861803,0,2,37,1190,0.8125,0,True,0,3.0,-1,0.0001603166747372,0.0005116121610626,0.0018777754157781,0.0029959955718368,0.0035582450218498,0.0065926425158977,0.0074277441017329,0.0257991813123226,0.0298681687563657,0.0250104088336229,0.0104789901524782,0.0084879416972398,0.0122234104201197,0.0246780961751937,0.0707591921091079,0.1485786288976669,0.6209917068481445,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.7939043641090393,12
18,00:35:23,63636.0,7,4,Anders ANTONSEN,2,網前球,0,1,2.0,3,758.0,490.0,,1,795.0,522.0,,,CHOU Tien Chen,,7,1.0316017684151833,-0.5296382328683086,9,0.5255733803884531,0.7695410858618607,0,2,37,1190,0.875,1,True,0,3.0,-1,0.0002369946741964,0.0007563114631921,0.0027758979704231,0.0044289529323577,0.0052601220086216,0.0097458455711603,0.0109803657978773,0.0381386913359165,0.0441538356244564,0.0369726568460464,0.0154909901320934,0.0125476466491818,0.0180697552859783,0.0364814065396785,0.1046026647090911,0.2196424156427383,0.2781743109226227,0.161541149020195,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.4743758141994476,12
19,00:35:24,63666.0,7,4,CHOU Tien Chen,2,網前球,0,0,2.0,2,795.0,522.0,,2,801.0,501.0,,,CHOU Tien Chen,,2,1.064341861497293,0.2749474060056525,9,0.7382114642288431,-0.5786928898203092,0,2,37,1190,0.9375,0,True,0,3.0,-1,0.0001742607128107,0.0005561111611314,0.0020411007571965,0.0032565812580287,0.0038677342236042,0.0071660596877336,0.0080737955868244,0.0280431434512138,0.0324660427868366,0.0271857641637325,0.0113904289901256,0.0092262057587504,0.0132865794003009,0.0268245488405227,0.0769136846065521,0.1615017056465149,0.2045398205518722,0.106101170182228,0.2773852348327636,0.0,,,,,,,,,,,,,,,,,,,,0.6537858843803406,12
20,00:35:25,63689.0,7,4,Anders ANTONSEN,3,挑球,0,1,2.0,3,801.0,501.0,,4,332.0,710.0,出界,對手出界,CHOU Tien Chen,,3,0.966593353152284,-0.2423148721036832,8,0.8320174509394345,0.5600120196817127,0,2,37,1190,1.0,1,True,0,3.0,-1,0.0001997201470658,0.0006373588112182,0.0023393046576529,0.0037323671858757,0.0044328100048005,0.0082130189985036,0.0092533733695745,0.0321402363479137,0.0372093170881271,0.0311575941741466,0.0130545673891901,0.0105741517618298,0.0152277434244751,0.030743608251214,0.088150754570961,0.1850970536470413,0.2344230413436889,0.1216025128960609,0.0993405058979988,0.0724710002541542,,,,,,,,,,,,,,,,,,,,0.5088856220245361,12
1,00:35:51,64482.0,7,5,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,7,587.0,481.0,,,Anders ANTONSEN,,9,-0.0321357761001562,0.7351068222176954,9,0.7242394888418425,-1.047460851424015,0,2,37,1191,0.0,0,True,1,2.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7001647353172302,13
2,00:35:52,64502.0,7,5,Anders ANTONSEN,2,網前球,0,0,2.0,8,587.0,481.0,,7,576.0,522.0,,,Anders ANTONSEN,,9,0.46352791999113,-0.5890214465684434,9,0.0733078869432047,0.8079368540548243,0,2,37,1191,0.2,1,True,1,2.0,-2,0.2224880456924438,0.7775120139122009,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2521977722644806,13
3,00:35:52,64522.0,7,5,CHOU Tien Chen,2,網前球,0,0,2.0,8,576.0,522.0,,1,384.0,490.0,,,Anders ANTONSEN,,8,0.1615519389419047,0.5439854505298379,9,0.021340456462718,-0.7852135998341444,0,2,37,1191,0.2,0,True,1,2.0,-2,0.030221851542592,0.1051939949393272,0.8645841479301453,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8977572917938232,13
4,00:35:53,64545.0,7,5,Anders ANTONSEN,2,挑球,0,0,2.0,2,384.0,490.0,,3,819.0,679.0,,,Anders ANTONSEN,,8,-0.7743953864052392,-0.4992479681090017,9,-0.0264553027673783,0.7072064271536949,0,2,37,1191,0.4,1,True,1,2.0,-2,0.0276683438569307,0.0963059067726135,0.2963573932647705,0.5796683430671692,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5215996503829956,13
5,00:35:55,64586.0,7,5,CHOU Tien Chen,2,切球,0,0,1.0,4,819.0,679.0,,8,684.0,450.0,,,Anders ANTONSEN,,4,1.0672475473298035,1.587830259042276,9,0.0570903253583171,-0.717654649398486,0,2,37,1191,0.8,0,True,1,2.0,-2,0.0090493587777018,0.031498335301876,0.0969282686710357,0.1877454370260238,0.6747786402702332,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7599366903305054,13
6,00:35:55,64600.0,7,5,Anders ANTONSEN,2,網前球,0,1,2.0,9,684.0,450.0,,1,781.0,534.0,,,Anders ANTONSEN,,9,0.0430374252130073,-0.6506345630467344,10,0.9217985769186564,1.5080581033312672,0,2,37,1191,0.8,1,True,1,2.0,-2,0.0091688092797994,0.0319141186773777,0.0982077270746231,0.1902236640453338,0.2596815824508667,0.4108040928840637,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3766768276691437,13
7,00:35:56,64626.0,7,5,CHOU Tien Chen,3,網前球,0,0,2.0,2,781.0,534.0,2.0,2,782.0,513.0,掛網,對手掛網,Anders ANTONSEN,,2,1.1205402786535432,0.6069813181823331,9,0.5818010341769109,-0.7503131078127728,0,2,37,1191,1.0,0,True,1,2.0,-2,0.0025063515640795,0.0087239239364862,0.0268457010388374,0.0519988499581813,0.0709856003522872,0.099691241979599,0.7392482757568359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8981050848960876,13
1,00:36:53,66353.0,8,5,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,,7,624.0,533.0,,,Anders ANTONSEN,,9,-0.0365479550314857,-0.6764279421447931,9,0.5434196248967303,0.9916884519055944,0,2,37,1192,0.0,1,True,1,3.0,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7098332643508911,14
2,00:36:54,66382.0,8,5,CHOU Tien Chen,3,網前球,0,0,2.0,8,624.0,533.0,2.0,7,546.0,512.0,掛網,對手掛網,Anders ANTONSEN,,8,0.4861732106005637,0.5226616776202029,9,0.0384781139583304,-0.717457795753894,0,2,37,1192,1.0,0,True,1,3.0,1,0.2450291961431503,0.7549708485603333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8986610174179077,14
1,00:37:15,66993.0,9,5,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,,7,478.0,532.0,,,CHOU Tien Chen,,9,0.0926915446556101,-0.6644382596317767,9,-0.6316862192070594,0.9611931164893276,0,2,37,1193,0.0,1,True,0,4.0,2,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7083516716957092,15
2,00:37:15,67012.0,9,5,CHOU Tien Chen,2,網前球,0,0,2.0,8,478.0,532.0,,7,500.0,494.0,,,CHOU Tien Chen,,8,-0.4621052788031363,0.377693799099377,9,-0.0919534451585401,-0.6892178247221086,0,2,37,1193,0.0,0,True,0,4.0,2,0.2453581839799881,0.7546418905258179,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8977408409118652,15
3,00:37:16,67036.0,9,5,Anders ANTONSEN,3,網前球,0,0,2.0,8,500.0,494.0,,7,575.0,510.0,掛網,對手掛網,CHOU Tien Chen,,8,-0.3501798583590743,-0.3773249848704202,8,-0.2240742556625798,0.496902792588255,0,2,37,1193,1.0,1,True,0,4.0,2,0.2243954837322235,0.1756802350282669,0.5999242663383484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3337796628475189,15
