ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,ball_round50,ball_round51,ball_round52,ball_round53,ball_round54,ball_round55,ball_round56,ball_round57,ball_round58,ball_round59,ball_round60,ball_round61,win_prob,rally
3,0:12:01,18032.0,7,3,Kento MOMOTA,2,切球,0,0,1.0,9,505.0,616.0,2.0,8,525.0,368.0,,,CHOU Tien Chen,,10,-0.6883444242434378,1.5527417432476796,9,-0.1161129410845955,-0.8718500694917027,0,1,23,10,0.0465116279069767,1,True,0,4.0,1,0.1125434339046478,0.2925861477851867,0.594870388507843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.666650652885437,11
4,0:12:01,18048.0,7,3,CHOU Tien Chen,2,接殺防守,0,0,2.0,9,525.0,368.0,1.0,8,518.0,529.0,,,CHOU Tien Chen,,9,-0.5043887998705987,-0.7792587951392376,9,-0.2769384330416864,1.3031306207644515,0,1,23,10,0.0465116279069767,0,True,0,4.0,1,0.0599102191627025,0.1557523310184478,0.1966505050659179,0.5876869559288025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.8104515075683594,11
5,0:12:03,18075.0,7,3,Kento MOMOTA,2,網前球,0,0,1.0,9,518.0,529.0,2.0,5,506.0,396.0,,,CHOU Tien Chen,,9,-0.699057129246204,0.7653158367493736,9,-0.3242917841411345,-0.8965551085940261,0,1,23,10,0.0930232558139534,1,True,0,4.0,1,0.0367136448621749,0.0954467207193374,0.1205095946788787,0.1913869827985763,0.5559430718421936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2583812177181244,11
6,0:12:04,18100.0,7,3,CHOU Tien Chen,2,網前球,0,0,1.0,6,506.0,396.0,2.0,2,504.0,473.0,,,CHOU Tien Chen,,8,-0.7447532900026865,-0.4526322575512133,9,-0.3810877601826248,0.9151908395427444,0,1,23,10,0.1162790697674418,0,True,0,4.0,1,0.0201964173465967,0.0525058731436729,0.0662931278347969,0.1052832379937172,0.2142546027898788,0.5414667725563049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.7618632912635803,11
7,0:12:04,18121.0,7,3,Kento MOMOTA,2,挑球,0,0,2.0,3,504.0,473.0,1.0,3,521.0,324.0,,,CHOU Tien Chen,,8,-0.7633584750846432,0.593595090986863,9,-0.3479282135863824,-0.7090605534986381,0,1,23,10,0.1162790697674418,1,True,0,4.0,1,0.0090686008334159,0.0235762074589729,0.029766958206892,0.047274325042963,0.0962046831846237,0.1223401874303817,0.6717690825462341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2645809948444366,11
8,00:12:06,18160.0,7,3,CHOU Tien Chen,2,長球,0,0,2.0,4,521.0,324.0,1.0,3,482.0,642.0,,,CHOU Tien Chen,,4,-0.8864118139064462,-1.4261582409570792,9,-0.1273947345691358,1.1143734845511812,0,1,23,10,0.1627906976744186,0,True,0,4.0,1,0.0057741990312933,0.0150115443393588,0.0189533457159996,0.0301007088273763,0.0612558610737323,0.0778969749808311,0.2602014243602752,0.5308059453964233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.7820702195167542,11
9,0:12:07,18197.0,7,3,Kento MOMOTA,2,切球,0,0,1.0,5,482.0,642.0,2.0,5,501.0,363.0,,,CHOU Tien Chen,,10,-0.6735483108926071,1.5942736196590097,9,-0.1469262692353655,-0.9679492530435576,0,1,23,10,0.1860465116279069,1,True,0,4.0,1,0.0051850662566721,0.0134799359366297,0.0170195661485195,0.027029575780034,0.0550060048699379,0.0699492469429969,0.2336534410715103,0.2760186791419983,0.3026584982872009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3602653741836548,11
10,0:12:08,18213.0,7,3,CHOU Tien Chen,2,推撲球,0,0,2.0,6,501.0,363.0,1.0,4,468.0,635.0,,,CHOU Tien Chen,,9,-0.5917106619736479,-0.8976846666592584,9,-0.2481226171127805,1.2884040103493544,0,1,23,10,0.2093023255813953,0,True,0,4.0,1,0.0039522857405245,0.0102750016376376,0.0129730626940727,0.0206031333655118,0.0419280007481575,0.0533183999359607,0.1781009435653686,0.2103935927152633,0.239341139793396,0.2291144877672195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3724909722805023,11
11,0:12:09,18246.0,7,3,Kento MOMOTA,2,切球,0,0,1.0,5,468.0,635.0,2.0,5,493.0,362.0,,,CHOU Tien Chen,,5,-0.9345030350884624,1.5310195429402025,9,-0.17684028437238,-0.968076416575246,0,1,23,10,0.2325581395348837,1,True,0,4.0,1,0.003843281418085,0.0099916169419884,0.0126152643933892,0.0200348980724811,0.040771622210741,0.0518478751182556,0.1731889098882675,0.2045909166336059,0.2327400892972946,0.1026411429047584,0.1477343291044235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2319969832897186,11
12,0:12:10,18266.0,7,3,CHOU Tien Chen,2,接殺防守,0,0,1.0,6,493.0,362.0,2.0,2,501.0,515.0,,,CHOU Tien Chen,,9,-0.6504150652017406,-0.8860036380987296,9,-0.3415438305990488,1.2955051935166315,0,1,23,10,0.2558139534883721,0,True,0,4.0,1,0.0033091772347688,0.0086030727252364,0.0108621101826429,0.0172506291419267,0.0351055562496185,0.0446425266563892,0.1491206884384155,0.1761587411165237,0.2003959864377975,0.0883770063519477,0.0770287588238716,0.1891457587480545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.4215351045131683,11
13,0:12:11,18286.0,7,3,Kento MOMOTA,2,網前球,0,0,1.0,3,501.0,515.0,2.0,8,520.0,392.0,,,CHOU Tien Chen,,7,-0.8798042292692225,0.8889853925082173,9,-0.2361659093039322,-0.9441683565173618,0,1,23,10,0.2790697674418604,1,True,0,4.0,1,0.0025157153140753,0.0065402598120272,0.008257633075118,0.0131143378093838,0.0266880765557289,0.0339383110404014,0.1133650764822959,0.1339200586080551,0.1523457765579223,0.0671862959861755,0.0585590898990631,0.0630079507827758,0.3205614686012268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2527303695678711,11
14,0:12:12,18308.0,7,3,CHOU Tien Chen,2,推撲球,0,0,2.0,9,520.0,392.0,1.0,8,489.0,624.0,,,CHOU Tien Chen,,8,-0.8096143058160686,-0.4638431257805582,9,-0.3665213233085522,0.9717128703049104,0,1,23,10,0.3023255813953488,0,True,0,4.0,1,0.0016806675121188,0.0043693343177437,0.0055166566744446,0.0087612634524703,0.0178294368088245,0.0226730816066265,0.0757355242967605,0.0894676372408866,0.1017772704362869,0.0448849834501743,0.0391214303672313,0.042093563824892,0.2438135892152786,0.3022756278514862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.5224014520645142,11
15,0:12:13,18331.0,7,3,Kento MOMOTA,2,切球,0,0,2.0,9,489.0,624.0,1.0,8,538.0,365.0,,,CHOU Tien Chen,,9,-0.6611276646568733,1.468535630961221,9,-0.2500182744791425,-0.8962413826426202,0,1,23,10,0.3255813953488372,1,True,0,4.0,1,0.0010320194996893,0.0026830052956938,0.00338752171956,0.0053798840381205,0.0109482277184724,0.0139224855229258,0.0465056635439395,0.0549379140138626,0.0624966882169246,0.0275617837905883,0.0240226499736309,0.0258477013558149,0.1497145742177963,0.091615617275238,0.4799442291259765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3212984800338745,11
16,0:12:14,18350.0,7,3,CHOU Tien Chen,2,平球,0,0,2.0,9,538.0,365.0,1.0,8,715.0,572.0,,,CHOU Tien Chen,,9,-0.4282816451074813,-0.8969943542714779,9,-0.172402409066007,1.266324029230055,0,1,23,10,0.3488372093023256,0,True,0,4.0,1,0.0006145344232209,0.0015976433642208,0.0020171601790934,0.0032035480253398,0.0065193176269531,0.0082903942093253,0.0276926290243864,0.0327137596905231,0.0372147634625434,0.0164121557027101,0.0143047152087092,0.0153914745897054,0.0891502201557159,0.0545541569590568,0.2138078063726425,0.4765156507492065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.5150839686393738,11
17,0:12:14,18364.0,7,3,Kento MOMOTA,2,接殺防守,0,1,1.0,9,715.0,572.0,2.0,7,743.0,403.0,,,CHOU Tien Chen,,9,0.219061104727478,1.1310386272271948,9,-0.004995089717822,-0.8595105037842142,0,1,23,10,0.3488372093023256,1,True,0,4.0,1,0.0003932897525373,0.0010224599391222,0.0012909421930089,0.0020502067636698,0.0041722329333424,0.005305684171617,0.0177227295935153,0.0209361538290977,0.0238167084753513,0.010503452271223,0.0091547323390841,0.0098502365872263,0.0570543631911277,0.034913569688797,0.1368327289819717,0.2043785154819488,0.4606020152568817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2024299800395965,11
18,0:12:15,18382.0,7,3,CHOU Tien Chen,2,推撲球,0,1,2.0,8,743.0,403.0,1.0,9,494.0,636.0,,,CHOU Tien Chen,,9,0.6937403946113655,-0.5909516129022144,9,0.4493527853058942,1.0696434808897208,0,1,23,10,0.3720930232558139,0,True,0,4.0,1,0.0003203746746294,0.000832898018416,0.0010516042821109,0.0016701027052477,0.0033987096976488,0.0043220217339694,0.0144369732588529,0.0170546360313892,0.0194011405110359,0.0085561340674757,0.0074574640020728,0.0080240238457918,0.0464766025543212,0.0284406673163175,0.1114642322063446,0.1664871722459793,0.1859714537858963,0.3746338486671448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.685084342956543,11
19,0:12:16,18415.0,7,3,Kento MOMOTA,2,長球,0,0,2.0,10,494.0,636.0,1.0,9,725.0,322.0,,,CHOU Tien Chen,,5,-0.8492475465179142,1.5313020232075565,9,-0.0942302231317552,-0.9195192367911452,0,1,23,10,0.3953488372093023,1,True,0,4.0,1,0.0002145869511878,0.0005578750860877,0.0007043645600788,0.001118634827435,0.0022764557506889,0.0028948900289833,0.0096698841080069,0.0114231938496232,0.0129948835819959,0.0057308985851705,0.0049950089305639,0.0053744907490909,0.0311300251632928,0.0190495587885379,0.0746587291359901,0.1115131080150604,0.1245636716485023,0.0928902477025985,0.4882395565509796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3006395101547241,11
20,0:12:17,18442.0,7,3,CHOU Tien Chen,2,長球,1,0,2.0,10,725.0,322.0,1.0,8,778.0,616.0,,,CHOU Tien Chen,,9,0.4318123794057781,-1.213361728896668,9,-0.0664404846174743,1.3112377970766769,0,1,23,10,0.4186046511627907,0,True,0,4.0,1,0.0002014679048443,0.0005237686564214,0.000661302357912,0.0010502455988898,0.002137281699106,0.0027179073076695,0.0090787038207054,0.0107248229905962,0.0122004253789782,0.0053805327042937,0.0046896329149603,0.0050459145568311,0.0292268544435501,0.0178849399089813,0.070094384253025,0.1046956107020378,0.1169483140110969,0.0872112810611724,0.2943796515464782,0.225146934390068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.4272425174713135,11
21,0:12:18,18468.0,7,3,Kento MOMOTA,2,殺球,1,0,1.0,9,778.0,616.0,2.0,8,732.0,357.0,,,CHOU Tien Chen,,4,0.998971471488912,1.6066432598113929,9,0.2328121452895853,-1.2142261650217063,0,1,23,10,0.4418604651162791,1,True,0,4.0,1,0.000166040030308,0.0004316646081861,0.0005450131720863,0.0008655612473376,0.0017614434473216,0.0022399665322154,0.0074822250753641,0.0088388761505484,0.0100549962371587,0.0044343727640807,0.003864967264235,0.0041585969738662,0.0240873489528894,0.0147398952394723,0.0577683709561824,0.0862850248813629,0.0963831022381782,0.0718752816319465,0.2426133453845977,0.1160147115588188,0.2453891634941101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2952419817447662,11
22,0:12:19,18486.0,7,3,CHOU Tien Chen,2,網前球,0,1,1.0,9,732.0,357.0,2.0,7,551.0,507.0,,,CHOU Tien Chen,,9,0.7286322193752058,-0.976345242464286,9,0.6880705566567477,1.3651534264021266,0,1,23,10,0.4651162790697674,0,True,0,4.0,1,0.0001327550708083,0.0003451316151767,0.0004357579164206,0.0006920478772372,0.0014083384303376,0.0017909351736307,0.0059823105111718,0.0070670046843588,0.0080393366515636,0.0035454430617392,0.0030901820864528,0.0033249498810619,0.0192587152123451,0.0117850853130221,0.0461879260838031,0.068988025188446,0.0770618095993995,0.0574669167399406,0.1939782351255417,0.0927580073475837,0.0503261685371398,0.3463349640369415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.7141427397727966,11
23,0:12:20,18508.0,7,3,Kento MOMOTA,2,接殺防守,0,0,1.0,8,551.0,507.0,2.0,8,610.0,392.0,,,CHOU Tien Chen,,9,-0.1968288872847897,0.9401360449785626,9,0.1458541549059978,-1.039854388506267,0,1,23,10,0.4883720930232558,1,True,0,4.0,1,0.0001324747427133,0.0003444028552621,0.0004348377697169,0.0006905865157023,0.0014053646009415,0.0017871535383164,0.0059696799144148,0.0070520821027457,0.0080223605036735,0.0035379563923925,0.0030836570076644,0.0033179291058331,0.0192180499434471,0.0117602003738284,0.0460903942584991,0.0688423514366149,0.0768990814685821,0.0573455691337585,0.1935686320066452,0.0925621390342712,0.0502199046313762,0.1613115072250366,0.1864037066698074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3358165323734283,11
24,0:12:21,18528.0,7,3,CHOU Tien Chen,2,挑球,0,1,2.0,9,610.0,392.0,1.0,6,471.0,625.0,,,CHOU Tien Chen,,9,-0.2507621817268328,-0.6061016280641883,9,-0.0136482529153658,0.972956276099064,0,1,23,10,0.5116279069767442,0,True,0,4.0,1,0.0001330675295321,0.0003459439612925,0.0004367835645098,0.0006936767022125,0.0014116532402113,0.001795150572434,0.0059963930398225,0.0070836381055414,0.0080582583323121,0.0035537879448384,0.0030974554829299,0.003332776017487,0.0193040445446968,0.0118128238245844,0.0462966375052928,0.0691504031419754,0.077243186533451,0.0576021783053875,0.1944348067045211,0.0929763242602348,0.0504446253180503,0.1620333343744278,0.0513504482805728,0.1314126402139663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.5262763500213623,11
25,0:12:22,18560.0,7,3,Kento MOMOTA,2,長球,0,0,2.0,7,471.0,625.0,1.0,3,526.0,316.0,,,CHOU Tien Chen,,10,-0.5039964198887874,1.6017024282900696,9,-0.109013511444549,-0.9075999553146016,0,1,23,10,0.5348837209302325,1,True,0,4.0,1,0.0001140435488196,0.0002964861050713,0.0003743388515431,0.0005945052835159,0.001209836336784,0.0015385069418698,0.0051391189917922,0.0060709263198077,0.0069062099792063,0.0030457209795713,0.0026546281296759,0.0028563060332089,0.0165442433208227,0.01012400444597,0.0396778434514999,0.0592643208801746,0.0662001222372055,0.0493670888245105,0.1666374504566192,0.0796839743852615,0.0432328097522258,0.1388682425022125,0.0440091341733932,0.0403552129864692,0.2152349799871444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3367727398872375,11
26,0:12:23,18592.0,7,3,CHOU Tien Chen,2,長球,0,0,2.0,4,526.0,316.0,1.0,6,467.0,629.0,,,CHOU Tien Chen,,9,-0.832638888301339,-1.3343472129606326,9,-0.1388028735482734,1.1528885367290638,0,1,23,10,0.5581395348837209,0,True,0,4.0,1,9.655701433075592e-05,0.0002510252816136,0.0003169406845699,0.0005033485940657,0.001024329685606,0.0013026045635342,0.0043511274270713,0.0051400586962699,0.0058472668752074,0.0025787141639739,0.0022475887089967,0.0024183425121009,0.0140074808150529,0.0085716703906655,0.0335939563810825,0.050177201628685,0.0560495220124721,0.0417975299060344,0.1410865932703018,0.0674658715724945,0.0366038344800472,0.1175752878189086,0.0372611209750175,0.0341674648225307,0.1037845239043235,0.2317800521850586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.5072314143180847,11
27,0:12:25,18629.0,7,3,Kento MOMOTA,2,切球,0,0,1.0,7,467.0,629.0,2.0,5,495.0,390.0,,,CHOU Tien Chen,,10,-0.6611468286094001,1.6080451795189756,9,-0.102056504255659,-0.9677585130925778,0,1,23,10,0.6046511627906976,1,True,0,4.0,1,8.158302080119029e-05,0.0002120963472407,0.0002677895827218,0.0004252894141245,0.0008654767880216,0.0011005969718098,0.0036763546522706,0.0043429397046566,0.0049404739402234,0.0021788079757243,0.0018990330863744,0.0020433065947145,0.0118352035060524,0.0072423773817718,0.0283842142671346,0.0423957332968711,0.0473573729395866,0.0353155806660652,0.1192069128155708,0.0570032745599746,0.0309273209422826,0.0993417501449585,0.0314826779067516,0.0288687832653522,0.0876896381378173,0.0812345445156097,0.2696808576583862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3189332187175751,11
28,0:12:26,18651.0,7,3,CHOU Tien Chen,2,網前球,0,0,1.0,6,495.0,390.0,2.0,7,543.0,490.0,,,CHOU Tien Chen,,9,-0.7972803627287738,-0.7688241848334642,9,-0.3773082754818628,1.2805311897716312,0,1,23,10,0.627906976744186,0,True,0,4.0,1,6.550016405526549e-05,0.0001702847657725,0.0002149989450117,0.0003414500388316,0.0006948612281121,0.0008836309425532,0.0029516171198338,0.0034867948852479,0.0039665354415774,0.0017492889892309,0.0015246676048263,0.0016404996858909,0.0095020728185772,0.0058146524243056,0.0227886959910392,0.034038059413433,0.0380215905606746,0.0283536482602357,0.0957070812582969,0.0457659438252449,0.0248304698616266,0.0797580331563949,0.0252763461321592,0.0231777410954237,0.0704029649496078,0.0652203857898712,0.1257529407739639,0.2878992557525635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.4645039737224579,11
29,0:12:27,18676.0,7,3,Kento MOMOTA,2,挑球,0,0,2.0,8,543.0,490.0,1.0,9,744.0,324.0,,,CHOU Tien Chen,,8,-0.7457228709874929,0.5761371516318791,9,-0.4328431060906356,-0.8258561587322092,0,1,23,10,0.6511627906976745,1,True,0,4.0,1,6.392904469976202e-05,0.0001662003051023,0.0002098419499816,0.0003332600172143,0.0006781942211091,0.0008624360780231,0.0028808193746954,0.0034031604882329,0.0038713931571692,0.0017073304625228,0.0014880967792123,0.0016011506086215,0.009274155832827,0.0056751817464828,0.0222420860081911,0.0332216173410415,0.0371095985174179,0.0276735555380582,0.0934114381670951,0.0446681976318359,0.0242348816245794,0.0778449475765228,0.0246700663119554,0.0226217992603778,0.0687142685055732,0.0636560022830963,0.1227366179227829,0.1267375648021698,0.1782422214746475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2907923758029938,11
30,0:12:28,18716.0,7,3,CHOU Tien Chen,2,長球,1,0,2.0,10,744.0,324.0,1.0,6,475.0,629.0,,,CHOU Tien Chen,,10,0.851902858838878,-1.3921666370711587,9,0.2023899455900361,1.0844189298323,0,1,23,10,0.6744186046511628,0,True,0,4.0,1,6.590121483895928e-05,0.0001713274978101,0.0002163154713343,0.0003435408871155,0.0006991161499172,0.0008890422177501,0.0029696917627006,0.0035081461537629,0.0039908234030008,0.0017600005958229,0.0015340037643909,0.0016505452804267,0.0095602581277489,0.005850258283317,0.0229282416403293,0.034246489405632,0.0382544100284576,0.028527271002531,0.0962931364774704,0.0460461899638175,0.0249825175851583,0.0802464261651039,0.0254311226308345,0.0233196690678596,0.070834070444107,0.0656197592616081,0.1265229731798172,0.1306473612785339,0.1183703616261482,0.0345209948718547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3154506683349609,11
31,0:12:29,18746.0,7,3,Kento MOMOTA,2,長球,0,0,2.0,7,475.0,629.0,1.0,5,524.0,334.0,,,CHOU Tien Chen,,9,-0.4827369890871781,1.4833042860242671,9,0.0478114708893415,-1.015775686878519,0,1,23,10,0.6976744186046512,1,True,0,4.0,1,6.278693035710603e-05,0.0001632311032153,0.0002060930855805,0.0003273062175139,0.000666078121867,0.0008470288594253,0.0028293535578995,0.0033423623535782,0.0038022296503186,0.0016768284840509,0.0014615115942433,0.0015725456178188,0.0091084707528352,0.0055737933143973,0.0218447241932153,0.0326281078159809,0.0364466272294521,0.0271791629493236,0.0917426198720932,0.0438701920211315,0.0238019227981567,0.0764542296528816,0.0242293272167444,0.0222176536917686,0.0674866735935211,0.0625187754631042,0.120543897151947,0.1244733706116676,0.1127765476703643,0.0114562325179576,0.0686903297901153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2944076359272003,11
32,0:12:31,18777.0,7,3,CHOU Tien Chen,2,殺球,0,0,1.0,6,524.0,334.0,2.0,8,764.0,538.0,,,CHOU Tien Chen,,4,-0.9154738596113208,-1.3999636371771305,9,-0.1674766848607506,1.2137400410472785,0,1,23,10,0.7441860465116279,0,True,0,4.0,1,5.966115350020118e-05,0.0001551048189867,0.0001958329667104,0.0003110116522293,0.0006329181487672,0.0008048604940995,0.0026884973049163,0.0031759664416313,0.0036129399668425,0.0015933495014905,0.0013887517852708,0.0014942581765353,0.0086550153791904,0.005296308081597,0.0207572095096111,0.0310037527233362,0.034632172435522,0.0258260779082775,0.0871753171086311,0.0416861623525619,0.0226169694215059,0.0726480409502983,0.0230230968445539,0.0211115721613168,0.0641269236803054,0.0594063475728035,0.1145427525043487,0.1182766035199165,0.107162095606327,0.0108858961611986,0.0999443233013153,0.0151102049276232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2801985144615173,11
